unit,mean,std,n,individual_ratings
Derek had trouble concentrating on his work.,5.5806,1.4541,31,"[5, 7, 4, 6, 7, 6, 6, 3, 5, 7, 5, 6, 7, 6, 4, 5, 7, 4, 6, 5, 7, 7, 7, 7, 6, 7, 5, 1, 6, 6, 3]"
Everyone's eyes were watering profusely.,5.1333,1.7075,30,"[4, 6, 3, 7, 7, 4, 7, 2, 2, 6, 6, 6, 4, 6, 3, 5, 7, 6, 3, 5, 6, 7, 6, 5, 7, 7, 1, 6, 6, 4]"
Fans praised the plot twists and complex characters.,4.1935,1.7118,31,"[1, 5, 3, 6, 6, 4, 6, 1, 4, 6, 3, 5, 6, 1, 5, 5, 4, 4, 5, 4, 6, 7, 3, 6, 1, 5, 3, 2, 6, 4, 3]"
Fluency enables deeper cultural understanding.,2.8065,1.6929,31,"[1, 4, 3, 3, 7, 2, 1, 2, 2, 5, 2, 2, 1, 1, 2, 5, 5, 1, 3, 3, 1, 3, 1, 3, 6, 3, 3, 1, 6, 4, 1]"
Happy consumers are more likely to spread the word.,4.0968,1.6724,31,"[1, 4, 2, 4, 4, 4, 2, 1, 3, 5, 6, 6, 5, 1, 4, 5, 6, 5, 4, 6, 3, 6, 1, 6, 5, 6, 3, 3, 5, 5, 6]"
Jane figured out the last problem at the last minute.,4.9032,1.5524,31,"[5, 7, 5, 6, 7, 7, 6, 1, 3, 6, 4, 5, 7, 5, 4, 7, 6, 3, 5, 5, 4, 5, 2, 6, 4, 6, 4, 2, 6, 5, 4]"
Knowledge gives people the skills to navigate life.,3.1613,1.4832,31,"[1, 4, 4, 3, 6, 2, 5, 1, 4, 5, 2, 5, 1, 1, 4, 1, 4, 2, 4, 3, 2, 5, 2, 1, 4, 4, 4, 3, 5, 4, 2]"
Local climate patterns began to change.,2.0,1.3198,31,"[1, 5, 2, 1, 3, 1, 2, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 6, 4, 3, 4, 3, 1, 1]"
Local vendors sell fresh produce and handmade crafts.,3.129,1.755,31,"[1, 3, 2, 5, 1, 4, 5, 3, 1, 3, 4, 4, 6, 1, 2, 6, 5, 3, 1, 1, 2, 6, 1, 5, 1, 6, 3, 1, 4, 4, 3]"
Most of earth's surface is covered by water.,1.4516,0.7967,31,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 5, 2, 1, 2, 2, 1, 1]"
Museums display history for curious minds.,2.9032,1.3762,31,"[1, 2, 2, 3, 5, 2, 4, 1, 3, 4, 3, 2, 2, 2, 3, 2, 5, 2, 2, 4, 2, 4, 2, 3, 6, 6, 2, 2, 5, 3, 1]"
Native fish populations began to decline.,1.7419,0.9493,31,"[1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 4, 3, 2, 2, 5, 2, 1, 1]"
On-the-ground reporting offered firsthand insights.,3.0645,1.5437,31,"[1, 5, 2, 5, 5, 1, 4, 1, 2, 5, 3, 3, 3, 5, 3, 3, 1, 2, 2, 2, 1, 5, 2, 3, 4, 5, 6, 1, 5, 3, 2]"
Participants can earn prizes for reading milestones.,3.5161,1.7203,31,"[1, 5, 2, 5, 1, 4, 5, 1, 3, 5, 2, 5, 7, 5, 3, 6, 5, 2, 2, 3, 1, 5, 3, 6, 4, 4, 2, 1, 5, 4, 2]"
People flocked to the beach to cool off in the water.,4.5161,1.6631,31,"[1, 6, 5, 7, 3, 4, 6, 1, 2, 4, 6, 5, 6, 5, 4, 6, 5, 2, 7, 3, 3, 5, 5, 5, 2, 6, 7, 4, 5, 5, 5]"
People who drink too much are at risk for cancer.,3.4516,1.4332,31,"[1, 5, 2, 3, 6, 4, 5, 4, 3, 3, 2, 5, 3, 1, 2, 5, 5, 2, 1, 2, 3, 4, 2, 3, 5, 5, 3, 4, 6, 4, 4]"
Residents gathered to discuss possible explanations.,4.4667,1.668,30,"[2, 5, 4, 6, 7, 5, 1, 3, 6, 6, 5, 7, 6, 3, 5, 5, 5, 3, 5, 5, 7, 3, 5, 4, 5, 1, 1, 5, 5, 4]"
Sailors hurried to secure their boats at the dock.,4.4,1.8184,30,"[3, 6, 5, 5, 2, 3, 7, 1, 3, 5, 3, 6, 6, 5, 2, 7, 1, 2, 6, 5, 6, 5, 6, 4, 6, 6, 1, 6, 5, 4]"
Sam was never afraid to speak up.,5.1935,1.5744,31,"[5, 7, 4, 6, 7, 7, 7, 1, 6, 6, 4, 6, 7, 3, 4, 6, 7, 3, 5, 6, 6, 6, 5, 6, 4, 5, 5, 1, 5, 6, 5]"
Sarah brought her umbrella and stayed dry.,4.129,1.8964,31,"[3, 7, 2, 5, 1, 7, 7, 1, 2, 4, 4, 6, 6, 4, 2, 4, 6, 2, 3, 1, 5, 6, 5, 6, 5, 5, 6, 1, 5, 4, 3]"
Sarah's brother enjoys detective stories.,5.0323,1.6749,31,"[4, 7, 2, 6, 5, 6, 6, 1, 6, 5, 6, 5, 7, 6, 5, 5, 7, 2, 7, 6, 5, 7, 4, 5, 4, 6, 5, 1, 6, 6, 3]"
Schools and businesses were closed all day.,2.2258,1.5178,31,"[1, 4, 1, 5, 1, 2, 4, 3, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 2, 5, 5, 2, 3, 4, 2, 1]"
Several customers complained about the dish.,4.9355,1.4127,31,"[2, 6, 4, 5, 5, 4, 6, 3, 4, 6, 5, 6, 7, 3, 4, 7, 6, 3, 4, 7, 5, 6, 5, 5, 3, 7, 7, 3, 6, 5, 4]"
Starting with exercise or mindfulness boosts mental clarity.,3.3548,1.5144,31,"[1, 4, 4, 3, 4, 3, 4, 2, 2, 5, 6, 5, 1, 1, 3, 4, 4, 3, 3, 6, 4, 2, 3, 2, 4, 6, 2, 2, 6, 4, 1]"
Susan dressed in a tank-top and breathable shorts.,3.4839,1.9654,31,"[2, 7, 1, 5, 2, 7, 7, 1, 4, 3, 2, 5, 7, 4, 1, 4, 1, 5, 2, 1, 2, 2, 3, 5, 2, 5, 5, 1, 5, 4, 3]"
The activist campaigned to protect the environment,4.8065,1.4684,31,"[3, 5, 3, 7, 7, 4, 5, 3, 4, 6, 5, 6, 6, 1, 4, 5, 6, 3, 4, 7, 5, 7, 5, 6, 4, 6, 5, 3, 6, 5, 3]"
The afternoon train was nearly empty.,2.1613,1.2976,31,"[1, 4, 2, 2, 1, 3, 4, 1, 1, 2, 4, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 5, 2, 2, 3, 5, 4, 1, 4, 2, 1]"
The agreement will provide funding for new uniforms.,2.0345,1.0662,29,"[1, 2, 1, 3, 2, 1, 3, 3, 1, 4, 1, 5, 2, 2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 4, 3, 2, 2, 1]"
The airplane took off without any turbulence.,2.2581,1.3671,31,"[1, 5, 2, 5, 1, 2, 3, 1, 1, 2, 2, 2, 1, 1, 2, 5, 1, 1, 1, 2, 2, 3, 2, 2, 3, 5, 1, 3, 5, 2, 1]"
The art connoisseurs found the piece deep and meaningful.,5.0,1.4142,31,"[5, 5, 3, 6, 7, 4, 6, 2, 6, 6, 5, 5, 6, 5, 6, 4, 7, 5, 5, 6, 4, 6, 5, 5, 7, 5, 3, 3, 6, 6, 1]"
The artist transformed the canvas into a serene landscape.,4.2903,1.7075,31,"[5, 6, 3, 5, 2, 6, 6, 1, 3, 6, 4, 5, 6, 1, 3, 5, 6, 2, 4, 1, 7, 3, 5, 6, 3, 5, 5, 3, 6, 6, 4]"
The ascent marked the fastest recorded climb of the peak.,3.0,1.6264,31,"[1, 2, 3, 7, 3, 4, 5, 2, 1, 4, 2, 5, 1, 3, 2, 5, 1, 4, 3, 1, 3, 1, 4, 5, 2, 5, 4, 1, 5, 3, 1]"
The ascent required mental resilience and careful planning.,3.5667,1.6265,30,"[1, 3, 3, 6, 3, 2, 5, 1, 3, 6, 6, 4, 2, 4, 4, 4, 5, 2, 3, 2, 5, 2, 4, 5, 1, 6, 2, 2, 6, 5]"
The bird soared gracefully through the sky.,1.9355,1.3663,31,"[1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 5, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 5, 2, 2, 6, 2, 1, 1]"
The breeze drifted softly across the meadow.,2.0,1.2952,31,"[1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 6, 2, 1, 2, 1, 4, 1, 1, 2, 1, 1, 5, 2, 2, 2, 2, 2, 4, 4, 1, 1]"
The bus pulled into the station without delay.,1.7097,1.0532,31,"[1, 3, 1, 4, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 2, 4, 1, 2, 2, 2, 2]"
The cafe had mouth-watering pastries.,3.1613,1.526,31,"[1, 3, 2, 6, 1, 2, 5, 2, 3, 3, 6, 2, 1, 4, 4, 5, 1, 2, 3, 4, 3, 4, 3, 3, 3, 5, 5, 3, 6, 2, 1]"
The captain steered the ship across stormy seas.,4.5806,1.6612,31,"[3, 5, 3, 5, 4, 5, 6, 1, 2, 4, 4, 6, 7, 6, 3, 7, 5, 2, 3, 2, 6, 6, 6, 6, 3, 5, 6, 3, 6, 5, 7]"
The children's mom arrived at the school to pick them up.,4.4839,1.8116,31,"[3, 5, 5, 5, 1, 5, 7, 1, 3, 6, 3, 5, 6, 5, 3, 7, 6, 2, 7, 3, 6, 7, 2, 6, 5, 5, 6, 1, 4, 5, 4]"
The comedy filled the audience with laughter and joy.,5.8065,1.4237,31,"[2, 2, 5, 7, 7, 5, 6, 4, 4, 7, 7, 5, 5, 7, 6, 7, 7, 4, 6, 7, 7, 7, 6, 5, 6, 7, 7, 6, 7, 7, 5]"
The digital watch displayed time silently and seamlessly.,1.4516,0.8362,31,"[1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 1, 1, 3, 1, 1]"
The dog was trembling with fear at the claps of thunder.,4.0645,2.0625,31,"[7, 1, 5, 7, 7, 2, 2, 5, 7, 6, 4, 6, 2, 6, 1, 5, 1, 3, 2, 6, 5, 6, 5, 4, 3, 5, 2, 6, 2, 1, 2]"
The eatery specializes in farm-to-table dishes.,2.129,1.1844,31,"[1, 4, 2, 3, 1, 2, 5, 1, 1, 3, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 4, 1, 1, 2, 4, 3, 3, 2, 3, 3, 2]"
The enclosure was designed to resemble tropical rainforests.,1.8387,1.0191,31,"[1, 2, 1, 1, 1, 2, 4, 3, 1, 2, 2, 1, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 2, 3, 4, 2, 2, 2, 4, 1, 1]"
The experienced hikers found the climb easy.,4.6129,1.6787,31,"[2, 6, 6, 7, 5, 4, 6, 1, 2, 5, 5, 5, 6, 7, 3, 6, 6, 2, 5, 5, 5, 5, 5, 6, 2, 6, 4, 1, 5, 6, 4]"
The film powerfully documents rising sea levels.,2.4839,1.4999,31,"[1, 3, 2, 3, 4, 1, 3, 3, 1, 5, 2, 2, 1, 2, 2, 7, 1, 2, 2, 1, 1, 1, 1, 4, 4, 4, 2, 4, 5, 2, 1]"
The fitness regimen focuses on strength training.,2.5161,1.3882,31,"[1, 3, 1, 3, 2, 2, 4, 1, 2, 3, 5, 5, 2, 1, 2, 1, 1, 1, 2, 3, 2, 5, 1, 4, 3, 5, 2, 2, 5, 3, 1]"
The forensic team used flashlights when it got dark.,3.4516,1.7932,31,"[1, 6, 1, 2, 1, 4, 6, 4, 2, 3, 4, 4, 5, 4, 2, 5, 6, 1, 1, 2, 4, 6, 5, 1, 5, 6, 4, 1, 5, 4, 2]"
The funeral was somber and still.,5.0968,1.4669,31,"[4, 3, 6, 7, 7, 1, 6, 5, 4, 7, 5, 5, 4, 5, 2, 7, 4, 6, 7, 5, 5, 6, 6, 5, 4, 6, 4, 5, 7, 4, 6]"
The gallery displayed stunning historical paintings.,2.5484,1.4105,31,"[1, 4, 2, 5, 3, 1, 4, 1, 1, 4, 5, 2, 1, 2, 1, 4, 1, 3, 3, 1, 1, 2, 2, 3, 3, 5, 2, 4, 5, 2, 1]"
The group made quick work of the descent to basecamp.,3.9032,1.6724,31,"[1, 5, 3, 5, 1, 4, 6, 1, 2, 5, 4, 2, 5, 6, 4, 6, 6, 2, 4, 5, 6, 5, 3, 6, 3, 5, 4, 1, 5, 4, 2]"
The gymnast performed with elegance on the balance beam.,4.6774,1.6142,31,"[5, 6, 3, 7, 5, 6, 7, 1, 2, 6, 3, 6, 5, 6, 4, 6, 5, 2, 2, 5, 6, 6, 5, 4, 5, 5, 6, 2, 6, 5, 3]"
The investor nurtured startups into thriving companies.,3.7419,1.7955,31,"[1, 6, 2, 6, 5, 3, 6, 1, 3, 6, 2, 3, 7, 3, 3, 4, 6, 5, 4, 2, 1, 3, 1, 4, 5, 5, 4, 1, 6, 5, 3]"
The mac-n-cheese came out piping hot.,1.9677,1.2309,31,"[1, 1, 2, 3, 1, 2, 4, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 2, 4, 5, 2, 1, 5, 1, 1]"
The massive spacecraft launched into the sky.,1.9355,0.9482,31,"[1, 3, 2, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 2, 3, 3, 2, 3, 4, 3, 1, 4, 2, 1]"
The morning traffic began to pile up.,2.5806,1.3625,31,"[2, 2, 3, 2, 1, 4, 5, 2, 1, 2, 4, 2, 1, 1, 3, 3, 1, 4, 1, 1, 4, 5, 2, 2, 4, 5, 3, 2, 5, 2, 1]"
The mother finished cleaning up the kitchen.,4.1935,1.5947,31,"[2, 6, 2, 4, 5, 4, 6, 1, 2, 5, 3, 4, 6, 5, 3, 6, 6, 2, 6, 5, 6, 5, 5, 5, 2, 5, 5, 1, 5, 5, 3]"
The mountain remained steadfast against the wind.,1.3226,0.6904,31,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 4, 1, 1, 1]"
The new building will use eco-friendly materials.,1.6129,0.9044,31,"[1, 3, 1, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 4, 2, 1, 3, 1, 2, 1]"
The new laptop keys were smooth and silent.,1.9032,1.1738,31,"[1, 3, 1, 1, 1, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 4, 2, 2, 4, 5, 1, 2, 4, 2, 1]"
The new model rode silently and smoothly.,1.7742,0.9405,31,"[1, 2, 1, 2, 1, 2, 3, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 4, 4, 2, 1, 4, 1, 1]"
The nurse opened the cabinet to prepare the treatment.,3.8387,1.9854,31,"[2, 6, 3, 2, 1, 5, 6, 5, 2, 4, 2, 2, 7, 6, 2, 5, 4, 1, 1, 2, 7, 7, 2, 6, 4, 6, 6, 1, 4, 4, 4]"
The official's starting pistol failed to fire.,3.0645,1.5644,31,"[1, 4, 2, 2, 1, 5, 5, 5, 1, 3, 2, 2, 5, 5, 2, 5, 4, 2, 2, 1, 5, 1, 3, 2, 2, 5, 3, 1, 5, 4, 5]"
The old companions arranged a reunion to reconnect.,4.2903,1.8174,31,"[4, 6, 5, 7, 1, 4, 5, 1, 3, 7, 6, 6, 5, 6, 3, 5, 5, 5, 5, 1, 5, 5, 2, 5, 1, 6, 4, 1, 6, 5, 3]"
The old man's chuckle was soft and restrained.,4.8387,1.6675,31,"[3, 6, 3, 7, 5, 6, 6, 2, 5, 6, 6, 4, 7, 6, 5, 6, 6, 4, 5, 5, 4, 5, 7, 5, 1, 7, 6, 2, 5, 4, 1]"
The patient scheduled a follow-up appointment.,3.871,1.6213,31,"[2, 6, 3, 4, 6, 5, 6, 1, 3, 5, 3, 5, 7, 2, 2, 4, 6, 1, 1, 2, 4, 3, 4, 5, 4, 4, 5, 3, 6, 4, 4]"
The plants struggled in the cold New England winter.,1.7097,0.9569,31,"[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 2, 5, 3, 2, 4, 2, 1, 1]"
The poker players were unhappy with their hands.,5.0645,1.6448,31,"[5, 6, 3, 7, 7, 4, 7, 1, 5, 7, 5, 6, 6, 4, 6, 6, 7, 5, 5, 6, 3, 6, 5, 6, 2, 5, 6, 2, 6, 6, 2]"
The power suddenly went out in the building.,2.6129,1.3837,31,"[1, 3, 3, 4, 2, 4, 4, 3, 1, 3, 2, 3, 1, 5, 1, 3, 1, 2, 1, 2, 4, 1, 2, 4, 3, 5, 3, 1, 6, 2, 1]"
The rainforest was dark and mysterious.,2.3548,1.4039,31,"[1, 1, 2, 2, 3, 2, 3, 2, 1, 2, 4, 3, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 5, 4, 4, 4, 2, 6, 5, 1, 1]"
The reserve protects hundreds of endangered species,2.2258,1.1835,31,"[1, 1, 3, 3, 5, 2, 2, 4, 1, 3, 1, 2, 1, 2, 2, 3, 1, 1, 1, 3, 2, 1, 3, 3, 5, 3, 1, 4, 2, 1, 2]"
The retreat center focused on rest and introspection.,3.3226,1.6922,31,"[1, 4, 3, 5, 7, 2, 5, 2, 2, 6, 1, 2, 3, 1, 2, 3, 3, 3, 6, 5, 5, 4, 5, 3, 1, 4, 3, 2, 6, 3, 1]"
The roadside coffee was warm and refreshing.,3.5484,1.5417,31,"[2, 2, 3, 5, 3, 2, 5, 1, 3, 3, 4, 2, 1, 5, 3, 2, 5, 2, 5, 6, 4, 6, 5, 3, 5, 5, 6, 3, 5, 3, 1]"
The sand dunes change shape and location constantly.,1.3548,0.5983,31,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1]"
The second flight to Frankfurt arrived on time.,1.8333,1.1279,30,"[1, 4, 1, 2, 1, 4, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 3, 1, 3, 1, 5, 2, 2, 2, 2, 1]"
The shag carpet was completely soaked.,1.5484,0.8739,31,"[1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 5, 1, 1]"
The side streets were filled with unmoving cars.,1.5806,0.7941,31,"[1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 4, 3, 2, 2, 2, 1, 2]"
The students felt overwhelmed and stressed.,6.129,1.0699,31,"[7, 6, 5, 7, 7, 5, 7, 4, 6, 7, 7, 6, 7, 5, 6, 6, 7, 4, 7, 7, 7, 6, 6, 7, 6, 7, 6, 3, 7, 7, 5]"
The summer breeze gently rustled the green leaves.,2.1935,1.5538,31,"[1, 1, 3, 2, 1, 1, 3, 2, 1, 2, 7, 1, 1, 6, 2, 3, 1, 1, 2, 1, 1, 2, 2, 2, 4, 4, 1, 5, 3, 1, 1]"
The supporting cast was criticized for lacking energy.,4.5161,1.6436,31,"[3, 6, 4, 5, 5, 4, 7, 5, 5, 6, 5, 6, 6, 2, 4, 6, 6, 3, 2, 6, 3, 6, 2, 6, 3, 6, 2, 1, 6, 6, 3]"
The team began filming the scene during sunrise.,3.4333,1.6469,30,"[2, 6, 3, 2, 1, 4, 7, 1, 1, 4, 3, 4, 5, 3, 1, 7, 2, 1, 2, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 3]"
The team's playoff performance suffered.,4.2258,1.4964,31,"[2, 6, 4, 6, 5, 4, 5, 1, 4, 6, 3, 5, 5, 1, 4, 6, 5, 3, 2, 3, 4, 6, 4, 6, 2, 5, 4, 6, 6, 4, 4]"
The trains can move up to 300 km per hour.,1.4194,0.7941,31,"[1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 4, 2, 1, 2, 1, 1]"
The underdog team scored a last-minute goal.,4.3226,1.7112,31,"[3, 5, 5, 6, 2, 4, 6, 1, 1, 6, 3, 5, 3, 4, 4, 4, 6, 5, 5, 5, 5, 5, 5, 6, 1, 7, 6, 2, 7, 5, 2]"
The village was quiet and serene,2.4839,1.3882,31,"[1, 4, 2, 4, 1, 1, 5, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 5, 4, 4, 3, 4, 5, 2, 1, 5, 2, 1]"
The woman wondered what made him jealous.,5.9,0.8307,30,"[6, 6, 6, 7, 6, 6, 6, 3, 7, 6, 6, 7, 5, 6, 7, 7, 6, 5, 6, 6, 5, 6, 6, 4, 6, 6, 6, 6, 6, 6]"
The young bird was eager to fly for the first time.,2.4194,1.4978,31,"[1, 1, 2, 3, 4, 2, 2, 3, 7, 5, 2, 1, 1, 5, 1, 2, 1, 3, 1, 3, 1, 4, 2, 3, 4, 1, 2, 4, 2, 1, 1]"
There was hardly any traffic on the way to the supermarket.,2.0968,1.304,31,"[1, 4, 1, 3, 1, 2, 4, 1, 1, 1, 2, 2, 2, 4, 1, 1, 1, 1, 1, 2, 1, 5, 1, 3, 3, 5, 2, 1, 4, 3, 1]"
Tom's new suit was dark and serious.,3.4839,1.6436,31,"[3, 7, 2, 6, 3, 5, 6, 1, 2, 3, 2, 4, 7, 2, 1, 4, 3, 3, 2, 2, 3, 5, 6, 4, 2, 4, 3, 2, 5, 3, 3]"
Umbrellas shield us from the pouring rain.,2.4516,1.5206,31,"[1, 2, 2, 3, 1, 3, 5, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 4, 5, 2, 6, 4, 5, 4, 4, 4, 3, 1]"
Water restrictions were imposed on the community.,3.0645,1.6251,31,"[1, 3, 2, 3, 5, 2, 6, 2, 1, 3, 3, 2, 1, 1, 2, 6, 1, 4, 3, 1, 3, 6, 2, 4, 4, 5, 5, 4, 5, 4, 1]"
Workers quickly scrambled to save their valuable data.,4.7097,1.835,31,"[2, 6, 3, 7, 2, 4, 7, 1, 3, 5, 5, 6, 7, 1, 5, 6, 7, 4, 5, 5, 7, 5, 6, 6, 4, 6, 6, 1, 6, 4, 4]"
