unit,mean,std,n,individual_ratings
Alice in Chains,3.1667,0.8975,30,"[3, 4, 4, 3, 3, 3, 4, 5, 2, 3, 3, 5, 2, 4, 2, 2, 3, 4, 2, 3, 2, 4, 4, 2, 3, 2, 4, 4, 3, 3]"
All Saints' Day,3.2059,0.5831,34,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3, 2, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3]"
Allan,3.1333,0.4989,30,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]"
Allen Iverson,3.1818,0.4576,33,"[3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4]"
Alma,3.0,0.508,31,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3]"
Alvin,3.1212,0.4772,33,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3]"
Alzheimer's disease,1.2683,0.5269,246,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]"
Ambien,2.8667,0.9568,30,"[2, 3, 3, 2, 1, 3, 4, 4, 2, 5, 4, 4, 4, 2, 3, 2, 3, 4, 2, 3, 2, 3, 3, 3, 1, 4, 3, 2, 3, 2]"
Amedeo Modigliani,3.0323,0.4741,31,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 5, 3, 3, 3, 3, 3]"
Anastasia,3.3103,0.5933,29,"[3, 3, 3, 3, 3, 4, 4, 2, 3, 3, 3, 4, 3, 5, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4]"
Andrea,3.3,0.6403,30,"[3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 3, 3, 3, 4, 3, 2, 4, 4, 3, 3]"
Andrew Johnson,3.2667,0.6289,30,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 5, 3, 4, 3, 5, 3, 4, 3, 3, 2, 3, 3]"
Andy Warhol,3.3548,0.65,31,"[4, 2, 4, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 2, 5, 4, 3, 3, 4, 4]"
Angelica,3.2647,0.6991,34,"[3, 3, 3, 3, 5, 3, 3, 4, 3, 3, 4, 4, 2, 2, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 5, 3, 5, 3, 3, 3, 3, 3, 3]"
Angelina Jolie,3.6333,1.1397,30,"[4, 5, 4, 5, 3, 3, 5, 3, 3, 1, 5, 4, 3, 4, 1, 4, 4, 4, 5, 4, 4, 4, 5, 4, 4, 2, 4, 4, 3, 1]"
Anne Boleyn,2.9,0.4726,30,"[3, 4, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 2, 2, 2, 3, 3, 3, 3, 3, 3]"
Antarctica,3.1333,0.9911,30,"[3, 3, 2, 4, 3, 3, 2, 4, 3, 4, 4, 4, 3, 3, 2, 3, 2, 1, 3, 5, 4, 4, 5, 3, 2, 5, 2, 2, 3, 3]"
Anthony Hopkins,3.4138,0.8517,29,"[3, 2, 3, 3, 2, 4, 3, 2, 3, 4, 5, 3, 3, 5, 3, 4, 3, 3, 4, 4, 3, 5, 5, 3, 3, 3, 4, 4, 3]"
Antoinette,3.129,0.4206,31,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3]"
Ariel,3.4,0.4899,30,"[3, 4, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3]"
Aristotle,3.8529,0.6916,34,"[3, 4, 4, 3, 4, 3, 3, 5, 3, 4, 4, 4, 5, 5, 4, 4, 3, 3, 4, 4, 4, 3, 3, 4, 5, 4, 4, 5, 5, 3, 4, 4, 4, 3]"
Arnold Schwazenegger,3.5667,1.0225,30,"[2, 4, 4, 5, 2, 3, 5, 3, 3, 4, 4, 4, 3, 2, 5, 4, 3, 2, 5, 4, 4, 4, 5, 4, 4, 2, 3, 3, 2, 5]"
Arturo,3.0294,0.2956,34,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 2, 3, 3, 3, 3, 3, 3]"
Ascorbic Acid,2.6897,0.9136,29,"[3, 2, 3, 3, 1, 2, 2, 3, 3, 3, 4, 1, 3, 5, 3, 4, 3, 3, 4, 2, 2, 1, 2, 3, 3, 3, 3, 2, 2]"
Ash Wednesday,3.0294,0.822,34,"[3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 4, 4, 3, 3, 4, 4, 3, 3, 2, 4, 4, 3, 2, 5, 3, 3, 1, 4, 3, 4, 3, 3, 3]"
Atari,4.0667,0.7717,30,"[4, 4, 4, 4, 3, 4, 5, 4, 3, 5, 5, 5, 3, 4, 5, 5, 3, 4, 5, 4, 5, 5, 5, 3, 4, 3, 3, 4, 3, 4]"
Aurora,3.7667,0.7608,30,"[5, 3, 4, 4, 3, 4, 4, 3, 3, 4, 2, 3, 3, 4, 5, 4, 4, 5, 3, 5, 4, 5, 3, 3, 4, 4, 4, 4, 3, 4]"
Babe Ruth,3.8214,0.8474,28,"[4, 4, 4, 5, 3, 3, 4, 4, 5, 5, 2, 3, 3, 4, 4, 3, 4, 5, 5, 3, 3, 3, 5, 5, 3, 3, 4, 4]"
Barbados,4.2,0.7024,30,"[5, 5, 3, 5, 5, 3, 5, 4, 4, 5, 4, 4, 4, 4, 3, 5, 5, 4, 4, 4, 5, 3, 4, 4, 5, 4, 3, 4, 4, 5]"
Barbra Streisand,3.4667,0.8844,30,"[4, 2, 4, 5, 4, 3, 4, 3, 4, 5, 2, 4, 2, 5, 3, 3, 4, 3, 3, 4, 3, 3, 2, 3, 5, 4, 3, 3, 3, 4]"
Barry Sanders,3.1667,0.6368,30,"[3, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 3, 2, 3, 2, 4, 3, 3, 3]"
Baton Rouge,3.2759,0.8669,29,"[3, 3, 3, 3, 5, 4, 3, 3, 3, 4, 4, 3, 3, 5, 3, 4, 2, 3, 3, 4, 3, 1, 2, 3, 3, 3, 4, 3, 5]"
Beatrice,3.3,0.8226,30,"[4, 3, 3, 4, 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 3, 5, 3, 3, 5, 5, 3, 2, 3, 5, 3, 3, 3]"
Belgium,3.5862,0.72,29,"[3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 5, 4, 4, 5, 3, 4, 3, 3, 4, 4, 3, 5, 4, 3, 3, 3, 4, 3, 4]"
Ben Bass,3.1667,0.4534,30,"[3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 3, 3, 3]"
Benadryl,3.0303,0.5766,33,"[2, 4, 3, 4, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 4, 3, 3, 3, 2, 3, 3, 4, 4, 3]"
Benito Mussolini,1.9412,0.8022,34,"[1, 3, 1, 3, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 3, 2, 2, 1, 3, 3, 1, 3, 2, 1, 1, 2, 2, 2, 2, 2]"
Benjamin Franklin,4.0,0.672,31,"[3, 5, 4, 3, 4, 4, 3, 4, 4, 5, 4, 3, 3, 4, 3, 5, 4, 4, 5, 4, 4, 5, 4, 3, 4, 5, 5, 4, 4, 4, 4]"
Bermuda,4.0667,0.9638,30,"[5, 5, 4, 5, 2, 3, 5, 4, 4, 5, 4, 5, 5, 5, 3, 5, 5, 4, 4, 4, 5, 3, 4, 4, 2, 4, 2, 3, 4, 5]"
Bernard,2.875,0.5449,32,"[3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 3, 3, 4, 3, 3, 3, 3, 3]"
Beth,3.1333,0.4989,30,"[3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 2, 3, 3, 3, 3, 3, 2, 4, 4, 3, 3]"
Betty White,3.8966,0.7586,29,"[3, 5, 4, 4, 4, 3, 4, 2, 4, 3, 3, 5, 4, 5, 5, 4, 4, 4, 5, 4, 4, 3, 3, 3, 4, 4, 5, 4, 4]"
Billy Crystal,3.5882,0.7323,34,"[4, 3, 4, 3, 4, 3, 3, 3, 4, 5, 5, 4, 5, 3, 2, 3, 4, 3, 3, 3, 3, 4, 3, 4, 4, 2, 4, 4, 4, 3, 4, 4, 4, 4]"
Blondie,3.5517,0.7233,29,"[4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 4, 3, 3, 5, 3, 4, 2, 3, 4, 4, 3, 3, 5, 3, 3, 3, 4, 3, 5]"
Bob Gibson,3.2667,0.5735,30,"[3, 3, 4, 5, 3, 3, 3, 3, 3, 5, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3]"
Bob Marley,3.9,0.8307,30,"[5, 4, 5, 5, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 5, 5, 4, 5, 4, 4, 1, 4, 4, 3, 3]"
Breanna,3.2353,0.5455,34,"[3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4, 3, 3, 2, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3]"
Brian,3.2667,0.5121,30,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 5, 3, 3, 4, 4, 3, 3, 3]"
Britney,3.3,0.8622,30,"[4, 4, 3, 5, 4, 3, 3, 2, 3, 5, 2, 4, 4, 3, 3, 3, 3, 3, 4, 4, 2, 3, 2, 3, 3, 5, 4, 3, 3, 2]"
Bryan,3.2903,0.6812,31,"[3, 4, 3, 5, 3, 3, 2, 3, 3, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 3, 3]"
Burt Reynolds,3.3667,0.7951,30,"[3, 4, 4, 4, 3, 3, 4, 2, 4, 3, 3, 4, 3, 4, 3, 2, 4, 3, 5, 4, 3, 4, 3, 2, 3, 2, 4, 5, 3, 3]"
Béla Bartók,3.2059,0.4715,34,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 3]"
Cabernet Sauvignon,3.7647,0.597,34,"[4, 3, 4, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 5, 4, 4, 4, 4, 3, 4, 4, 4, 4]"
Cairo,3.1176,0.5294,34,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 2, 4, 4, 3, 3, 3, 3, 4, 3, 3]"
Calvin,3.2121,0.537,33,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 5, 3, 3, 4, 3, 3, 4, 3, 3, 4, 3, 3]"
Calvin Coolidge,3.4,0.7118,30,"[3, 4, 4, 4, 5, 3, 3, 4, 4, 4, 2, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3, 4, 5, 3, 3, 3, 4]"
Cameroon,3.0968,0.7342,31,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 4, 3, 1, 3, 3, 4, 2, 4, 4, 3, 3, 3, 4]"
Canada,3.7586,0.7266,29,"[4, 4, 4, 3, 4, 3, 3, 3, 4, 3, 3, 4, 5, 5, 4, 4, 3, 3, 5, 3, 5, 5, 3, 4, 4, 4, 4, 3, 3]"
Candace,2.9667,0.7063,30,"[3, 3, 4, 5, 3, 4, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]"
Cape of Good Hope,3.5294,0.6056,34,"[4, 4, 3, 3, 4, 3, 4, 2, 4, 4, 3, 5, 4, 3, 4, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 4, 4, 4, 3]"
Captain James Cook,3.3667,0.7063,30,"[4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 5, 5, 2, 3, 3, 4, 4, 3, 3]"
Capture the Flag,3.7667,0.8439,30,"[4, 4, 4, 4, 4, 3, 5, 3, 3, 4, 5, 4, 3, 4, 5, 3, 4, 4, 3, 3, 4, 5, 4, 1, 4, 3, 5, 3, 4, 4]"
Carl Maria von Weber,3.1471,0.4293,34,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3]"
Carolyn,3.3333,0.6498,30,"[3, 3, 4, 5, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3]"
Catherine,3.5333,0.718,30,"[4, 4, 4, 5, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 3, 5, 4, 3, 4, 3, 4, 3, 3]"
Catherine de Medici,2.9667,0.7951,30,"[3, 4, 3, 1, 2, 3, 3, 3, 4, 3, 3, 5, 3, 3, 3, 3, 2, 2, 4, 3, 3, 2, 4, 2, 3, 2, 4, 3, 3, 3]"
Cathy,3.129,0.4206,31,"[3, 4, 3, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3]"
Celia,3.3,0.6403,30,"[3, 4, 3, 5, 3, 3, 3, 3, 3, 5, 3, 4, 4, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4]"
Celina,3.2,0.7024,30,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 5, 3, 4, 3, 3, 4, 4, 3, 3, 2, 5, 3, 4, 3, 2, 3, 3, 4]"
Chad Ochocinco,2.8529,0.6477,34,"[3, 3, 4, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 4, 3, 3, 2, 4, 2, 3, 3, 3, 3, 3, 1, 4, 3, 2, 3, 3, 3]"
Chantel,3.0333,0.6046,30,"[3, 1, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 4, 2, 3, 2, 4, 3, 3, 3]"
Charlemagne,3.0,0.5164,30,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 4, 4, 3, 3]"
Charles,3.1724,0.5297,29,"[3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 5, 3, 3, 4, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4]"
Chester,3.0,0.4472,30,"[1, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]"
China,3.1333,0.8459,30,"[3, 2, 4, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 4, 3, 3, 3, 3, 5, 3, 4, 5, 5, 3, 3, 3, 4, 3, 3]"
Chloe,3.1034,0.9227,29,"[2, 3, 3, 4, 3, 4, 3, 3, 3, 3, 1, 3, 3, 3, 5, 3, 3, 5, 1, 5, 3, 2, 3, 3, 3, 3, 4, 3, 3]"
Chris,3.2,0.6,30,"[3, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3]"
Christina,3.3226,0.6419,31,"[3, 5, 3, 3, 3, 3, 3, 3, 3, 5, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3]"
Cialis,2.8333,0.7782,30,"[2, 3, 4, 2, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 5, 2, 3, 3, 4, 4, 3, 3, 3, 2, 2, 2, 4, 3]"
Cincinnati,3.4,0.7572,30,"[3, 3, 3, 5, 3, 3, 3, 3, 2, 5, 4, 4, 3, 3, 3, 4, 5, 4, 4, 4, 2, 3, 3, 3, 4, 4, 3, 3, 3, 3]"
Cindy,3.3,0.6403,30,"[3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 5, 3, 3, 4, 3, 3, 3, 3]"
Clark Gable,3.5938,0.7009,32,"[3, 3, 4, 5, 4, 4, 4, 3, 3, 3, 3, 3, 4, 5, 3, 3, 3, 4, 4, 5, 3, 3, 4, 4, 3, 3, 3, 3, 4, 5, 4, 3]"
Claudia,3.129,0.4913,31,"[3, 4, 3, 2, 3, 4, 3, 3, 3, 2, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3]"
Cleopatra,3.4828,0.6757,29,"[3, 2, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 5, 3, 3, 3, 3, 5, 4, 4, 3, 4, 3, 3, 3, 3, 3, 4]"
Codeine,2.9667,0.752,30,"[3, 3, 4, 3, 4, 3, 4, 2, 2, 3, 2, 4, 3, 2, 3, 1, 4, 3, 2, 3, 3, 4, 3, 2, 3, 3, 4, 3, 3, 3]"
Columbus Day,3.6333,0.752,30,"[5, 4, 3, 4, 3, 3, 4, 4, 4, 3, 3, 4, 3, 5, 5, 4, 4, 3, 3, 5, 4, 3, 4, 3, 2, 3, 4, 4, 3, 3]"
Conan O'Brien,3.8333,0.8199,30,"[4, 4, 4, 5, 2, 3, 4, 3, 4, 5, 5, 5, 3, 5, 4, 4, 3, 3, 3, 5, 3, 3, 4, 4, 4, 5, 3, 3, 4, 4]"
Corey,3.2,0.6532,30,"[3, 3, 3, 5, 4, 3, 3, 3, 3, 5, 4, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3]"
Corinne,3.0606,0.5471,33,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 3, 2, 3, 3, 2, 4, 3, 3, 4, 3, 3, 3, 3, 3]"
Crystal,3.4483,0.6207,29,"[3, 3, 3, 3, 3, 4, 3, 2, 3, 4, 3, 4, 3, 5, 3, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 4, 4]"
Curtis,3.0,0.2462,33,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
Cy Young,3.3333,0.5963,30,"[4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 3, 2, 4, 3, 4, 3]"
Cyclops,2.4333,1.0225,30,"[2, 2, 3, 1, 1, 2, 1, 3, 2, 5, 4, 2, 4, 2, 3, 2, 2, 2, 2, 3, 3, 3, 1, 2, 1, 4, 3, 4, 2, 2]"
Cyprus,3.3824,0.5431,34,"[3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 4, 4, 4, 3, 3, 5, 3, 3, 4, 3, 3, 3, 4, 4, 3]"
Dale,3.1034,0.5474,29,"[3, 3, 3, 3, 3, 4, 3, 2, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4]"
Dan Aykroyd,3.5161,0.798,31,"[3, 5, 4, 5, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 2, 3, 5, 3, 4, 3, 3, 4, 5, 4, 3, 4, 4, 3, 4, 4, 4]"
Daniel,3.2667,0.6289,30,"[3, 3, 3, 4, 4, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 4, 3, 3]"
Danielle Steel,3.3,0.9363,30,"[3, 3, 4, 4, 3, 3, 5, 4, 3, 3, 2, 2, 4, 4, 4, 4, 3, 3, 3, 5, 3, 2, 5, 2, 3, 1, 4, 4, 3, 3]"
Darren,3.2333,0.6155,30,"[3, 3, 3, 5, 3, 3, 3, 3, 3, 5, 2, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4]"
David Beckham,3.3824,0.7675,34,"[3, 3, 5, 3, 4, 3, 3, 2, 2, 4, 3, 4, 4, 3, 4, 3, 5, 3, 3, 4, 4, 4, 3, 3, 3, 3, 4, 2, 4, 4, 2, 3, 4, 4]"
David Hasselhoff,3.4194,0.7941,31,"[5, 5, 3, 5, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 4, 3, 2, 3, 3, 3, 3, 4, 5, 4, 3, 3, 3, 4, 2]"
Deion Sanders,3.1333,0.6182,30,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 4, 4, 4, 3, 3, 4, 3, 2, 3, 2, 4, 3, 3, 3]"
Demi Moore,3.5172,0.6757,29,"[3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 4, 4, 5, 4, 3, 4, 4, 3, 3, 3, 3, 5, 5]"
Denise,3.2333,0.7157,30,"[3, 3, 3, 5, 3, 3, 3, 3, 3, 5, 1, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3]"
Denzel Washington,3.9667,0.5467,30,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 5, 4, 3, 5, 4, 4, 3, 4, 4, 5, 5, 4, 4, 3, 3, 4, 4, 4]"
Derek Sanderson,3.0606,0.3428,33,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3]"
