unit,mean,std,n,individual_ratings
perfecting,3.6,1.4298,10,"[5, 4, 5, 1, 2, 5, 3, 3, 5, 3]"
pushing,3.7,1.0593,10,"[5, 3, 4, 3, 3, 5, 3, 2, 4, 5]"
putrefying,2.9,1.1972,10,"[4, 3, 2, 5, 1, 3, 2, 4, 2, 3]"
rasping,3.5,0.7071,10,"[3, 3, 4, 4, 4, 4, 3, 4, 2, 4]"
receding,3.1,1.3703,10,"[5, 3, 2, 5, 3, 2, 5, 2, 2, 2]"
retracting,3.1,0.3162,10,"[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]"
rolling,3.6,0.9661,10,"[5, 3, 3, 3, 3, 3, 3, 5, 5, 3]"
rotating,3.2222,0.6667,9,"[5, 3, 3, 3, 3, 3, 3, 3, 3]"
rotting,3.2,1.6193,10,"[5, 4, 1, 5, 3, 2, 5, 4, 2, 1]"
shushing,3.8,0.9189,10,"[4, 4, 5, 3, 3, 4, 2, 4, 5, 4]"
singing,1.9,1.3703,10,"[1, 1, 2, 1, 1, 3, 1, 1, 5, 3]"
slashing,3.8,1.2293,10,"[5, 5, 4, 1, 4, 5, 3, 3, 4, 4]"
slouching,2.5,1.0801,10,"[2, 2, 3, 5, 1, 2, 3, 2, 2, 3]"
snipping,4.7,0.483,10,"[5, 5, 4, 4, 5, 5, 5, 4, 5, 5]"
sobering,3.0,1.0541,10,"[3, 4, 4, 5, 3, 2, 3, 2, 2, 2]"
splashing,3.5,0.8498,10,"[5, 4, 5, 3, 3, 3, 3, 3, 3, 3]"
splintering,3.5,1.0801,10,"[5, 5, 3, 4, 4, 2, 3, 3, 2, 4]"
sprouting,2.5,1.2693,10,"[1, 3, 4, 5, 1, 2, 3, 2, 2, 2]"
squeaking,2.8,0.7888,10,"[3, 4, 2, 3, 1, 3, 3, 3, 3, 3]"
staying,2.6,0.6992,10,"[3, 2, 3, 1, 3, 3, 3, 2, 3, 3]"
steadying,2.8,0.6325,10,"[3, 3, 3, 2, 2, 2, 3, 3, 4, 3]"
thawing,3.6,0.9661,10,"[5, 5, 3, 3, 4, 3, 3, 4, 2, 4]"
thickening,3.1,0.8756,10,"[5, 3, 2, 2, 3, 4, 3, 3, 3, 3]"
thinking,2.1,1.3703,10,"[1, 3, 5, 1, 1, 3, 1, 1, 2, 3]"
tilting,3.7,0.9487,10,"[5, 4, 3, 4, 5, 4, 4, 3, 3, 2]"
winking,2.5,1.354,10,"[2, 1, 5, 1, 2, 3, 3, 1, 3, 4]"
wrinkling,3.0,0.9428,10,"[3, 4, 2, 5, 3, 2, 3, 3, 2, 3]"
