unit,mean,std,n,individual_ratings
Every banker who was now jobless had lost them when the economy was bad.,3.2273,1.2407,22,"[5, 4, 2, 4, 4, 4, 1, 3, 5, 2, 2, 3, 1, 5, 3, 4, 3, 5, 3, 2, 2, 4]"
Every banker who was now without a bonus had lost it when the economy was bad.,3.7143,1.0754,21,"[5, 5, 3, 5, 2, 5, 2, 5, 5, 4, 4, 4, 3, 2, 3, 2, 4, 4, 4, 4, 3]"
Every banker who was now without a job had lost it when the economy was bad.,4.2857,0.9331,21,"[5, 5, 5, 5, 4, 3, 4, 4, 4, 5, 5, 5, 5, 1, 4, 4, 5, 4, 4, 4, 5]"
Every boy who brought his younger brother sent him to the grocery store to buy juice.,3.2595,1.163,131,"[4, 4, 4, 5, 2, 3, 5, 3, 4, 2, 4, 3, 3, 5, 2, 4, 5, 4, 4, 5, 4, 4, 5, 3, 4, 5, 2, 2, 4, 3, 5, 4, 3, 3, 3, 1, 2, 3, 2, 3, 2, 2, 4, 3, 4, 3, 2, 2, 3, 5, 5, 2, 3, 4, 5, 4, 4, 2, 2, 1, 3, 3, 1, 3, 4, 4, 4, 2, 4, 4, 5, 1, 1, 1, 4, 3, 2, 4, 4, 5, 4, 2, 5, 2, 2, 5, 4, 5, 4, 5, 4, 3, 1, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 1, 4, 2, 2, 3, 3, 4, 1, 2, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 5, 2, 3, 2, 5, 3, 2, 3, 3]"
Every bricklayer who was helmetless had misplaced it at the construction site.,4.0,1.0235,21,"[4, 5, 5, 5, 4, 1, 4, 4, 4, 5, 4, 2, 5, 3, 4, 3, 4, 4, 5, 5, 4]"
Every bricklayer who was helmetless had misplaced them at the construction site.,3.5,1.0335,22,"[3, 4, 4, 5, 5, 5, 2, 2, 3, 4, 2, 4, 2, 4, 3, 4, 2, 4, 3, 3, 4, 5]"
Every bricklayer who was toolless had misplaced it at the construction site.,3.8182,0.936,22,"[2, 5, 5, 5, 4, 4, 2, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4, 3]"
Every bricklayer who was toolless had misplaced them at the construction site.,3.5455,1.1957,22,"[2, 3, 5, 5, 2, 4, 3, 4, 4, 1, 4, 4, 4, 4, 3, 5, 5, 1, 3, 5, 4, 3]"
Every bricklayer who was without a helmet had misplaced it at the construction site.,3.9524,0.95,21,"[5, 3, 4, 5, 5, 4, 3, 5, 2, 3, 4, 2, 4, 4, 4, 5, 4, 5, 5, 3, 4]"
Every bricklayer who was without a tool had misplaced it at the construction site.,3.9524,0.9989,21,"[4, 2, 4, 4, 5, 3, 5, 3, 5, 4, 2, 5, 3, 5, 4, 5, 5, 3, 4, 3, 5]"
Every businessman who owned a club had bought it before the economic crisis.,4.2727,0.808,22,"[4, 5, 4, 4, 5, 3, 4, 4, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 3, 3, 5]"
Every businessman who owned a stock had bought it before the economic crisis.,4.4286,0.7911,21,"[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 5, 4, 5, 5, 5, 3, 4]"
Every businessman who was a club-owner had bought it before the economic crisis.,4.2273,0.9011,22,"[4, 5, 4, 5, 4, 3, 5, 5, 5, 5, 4, 4, 4, 4, 4, 5, 4, 5, 1, 4, 5, 4]"
Every businessman who was a club-owner had bought them before the economic crisis.,3.6364,1.0679,22,"[4, 4, 5, 5, 2, 4, 2, 3, 4, 1, 4, 4, 3, 2, 4, 4, 4, 4, 4, 5, 5, 3]"
Every businessman who was a stock-owner had bought it before the economic crisis.,4.2857,0.8806,21,"[5, 5, 4, 5, 2, 3, 4, 4, 4, 5, 5, 4, 5, 5, 5, 5, 5, 4, 3, 5, 3]"
Every businessman who was a stock-owner had bought them before the economic crisis.,3.6818,0.9717,22,"[5, 4, 2, 4, 5, 5, 3, 2, 3, 4, 4, 4, 4, 3, 3, 4, 2, 3, 3, 5, 4, 5]"
Every carpenter built a porch and destroyed the garage when he could not afford cars any longer.,3.1374,1.2217,131,"[4, 3, 2, 4, 4, 5, 5, 4, 4, 5, 2, 3, 4, 4, 2, 3, 3, 4, 1, 5, 3, 5, 4, 2, 5, 5, 4, 1, 4, 3, 4, 4, 4, 4, 4, 2, 2, 2, 3, 2, 2, 4, 2, 3, 4, 3, 2, 2, 1, 4, 5, 3, 5, 4, 5, 4, 3, 3, 5, 4, 4, 3, 4, 2, 4, 5, 2, 3, 3, 3, 5, 4, 2, 1, 5, 2, 2, 3, 3, 5, 4, 3, 2, 3, 1, 3, 4, 2, 4, 3, 4, 5, 1, 4, 3, 1, 3, 3, 4, 2, 3, 3, 2, 1, 4, 1, 2, 3, 3, 2, 1, 2, 5, 1, 5, 2, 1, 4, 3, 4, 3, 2, 4, 1, 2, 4, 5, 3, 2, 1, 2]"
Every chef who owned a mixing bowl had to sell it while looking for a new job.,4.2273,0.9969,22,"[5, 3, 4, 5, 2, 5, 4, 5, 5, 5, 5, 5, 3, 4, 5, 4, 4, 5, 5, 5, 2, 3]"
Every chef who owned an oven had to sell it while looking for a new job.,4.0,1.1282,22,"[2, 4, 5, 5, 4, 5, 4, 4, 5, 4, 3, 5, 5, 5, 4, 5, 3, 5, 4, 2, 1, 4]"
Every chef who was a mixing-bowl-owner had to sell it while looking for a new job.,3.9048,0.9209,21,"[5, 5, 5, 4, 3, 3, 4, 4, 3, 3, 3, 4, 5, 3, 2, 3, 5, 4, 5, 4, 5]"
Every chef who was a mixing-bowl-owner had to sell them while looking for a new job.,3.4091,0.8872,22,"[3, 4, 3, 4, 5, 4, 3, 3, 4, 4, 2, 4, 2, 3, 1, 4, 4, 4, 3, 4, 3, 4]"
Every chef who was an oven-owner had to sell it while looking for a new job.,3.9545,0.8779,22,"[4, 5, 3, 4, 3, 4, 4, 4, 5, 5, 4, 4, 4, 5, 5, 4, 4, 4, 2, 3, 5, 2]"
Every chef who was an oven-owner had to sell them while looking for a new job.,3.3182,1.2205,22,"[3, 3, 4, 3, 2, 4, 2, 3, 4, 1, 4, 4, 4, 5, 5, 5, 1, 2, 3, 5, 4, 2]"
Every child who was fatherless had lost him in the war.,3.8095,1.2954,21,"[2, 4, 4, 5, 3, 5, 3, 5, 1, 3, 5, 3, 5, 5, 5, 3, 5, 4, 5, 1, 4]"
Every child who was fatherless had lost them in the war.,3.7273,1.0947,22,"[4, 5, 1, 5, 4, 4, 4, 4, 5, 5, 4, 3, 4, 5, 4, 2, 2, 4, 2, 4, 4, 3]"
Every child who was friendless had lost him in the war.,3.1429,1.1664,21,"[3, 4, 2, 2, 5, 2, 4, 5, 3, 5, 4, 2, 2, 4, 2, 2, 2, 5, 3, 3, 2]"
Every child who was friendless had lost them in the war.,3.5238,1.1389,21,"[4, 5, 5, 4, 2, 3, 5, 2, 2, 3, 3, 2, 5, 4, 4, 5, 5, 3, 3, 2, 3]"
Every child who was without a father had lost him in the war.,4.2273,0.7938,22,"[4, 4, 5, 5, 5, 5, 3, 4, 3, 5, 4, 4, 5, 4, 4, 4, 5, 4, 2, 5, 4, 5]"
Every child who was without a friend had lost him in the war.,3.65,0.9631,20,"[3, 5, 5, 5, 4, 3, 4, 2, 3, 4, 3, 4, 4, 4, 5, 4, 2, 4, 2, 3]"
Every citizen who was carless had lost it during the recession.,3.7727,0.9969,22,"[4, 5, 4, 5, 4, 3, 4, 4, 4, 1, 3, 4, 3, 4, 4, 4, 5, 2, 3, 5, 5, 3]"
Every citizen who was carless had lost them during the recession.,3.2727,1.0947,22,"[4, 3, 4, 2, 4, 5, 2, 3, 5, 3, 4, 4, 2, 3, 3, 1, 2, 4, 5, 4, 3, 2]"
Every citizen who was houseless had lost it during the recession.,4.0,0.9535,22,"[4, 4, 4, 5, 5, 4, 3, 3, 3, 5, 4, 4, 1, 5, 4, 4, 5, 5, 4, 4, 5, 3]"
Every citizen who was houseless had lost them during the recession.,3.3182,1.1032,22,"[2, 4, 3, 4, 4, 3, 2, 3, 5, 4, 3, 5, 1, 4, 5, 2, 3, 2, 4, 4, 2, 4]"
Every citizen who was without a car had lost it during the recession.,4.2727,0.7497,22,"[4, 5, 5, 5, 3, 4, 4, 4, 5, 4, 4, 5, 5, 4, 4, 2, 4, 5, 5, 4, 5, 4]"
Every citizen who was without a house had lost it during the recession.,4.3333,0.992,21,"[5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 4, 1, 5, 3, 5, 4, 5, 5, 5, 5, 5]"
Every fitness-addict who owned a dumbbell had a special place for it in the basement.,4.5238,0.794,21,"[5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 4, 5, 2, 5, 5, 4, 5, 5]"
Every fitness-addict who owned a treadmill had a special place for it in the basement.,4.6364,0.481,22,"[5, 5, 5, 5, 4, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 4, 4, 5, 5]"
Every fitness-addict who was a dumbbell-owner had a special place for it in the basement.,3.7727,0.9011,22,"[4, 3, 4, 5, 5, 4, 3, 2, 5, 5, 4, 4, 2, 4, 2, 4, 4, 4, 3, 4, 4, 4]"
Every fitness-addict who was a dumbbell-owner had a special place for them in the basement.,3.6667,1.0389,21,"[4, 4, 5, 4, 4, 5, 3, 3, 3, 3, 5, 2, 5, 2, 4, 3, 5, 2, 3, 3, 5]"
Every fitness-addict who was a treadmill-owner had a special place for it in the basement.,4.0,0.9535,22,"[5, 4, 5, 5, 5, 4, 2, 4, 4, 1, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 4, 3]"
Every fitness-addict who was a treadmill-owner had a special place for them in the basement.,3.7143,0.8806,21,"[3, 3, 4, 4, 5, 4, 2, 3, 5, 3, 4, 4, 2, 4, 3, 4, 5, 4, 5, 3, 4]"
Every old man who played with his grandson bought him a chocolate cake once a month.,3.6308,1.0239,130,"[3, 4, 4, 5, 3, 4, 5, 4, 4, 5, 3, 3, 4, 2, 4, 4, 5, 4, 4, 5, 3, 5, 4, 4, 5, 4, 2, 2, 2, 4, 4, 4, 3, 4, 5, 3, 3, 3, 4, 3, 4, 4, 2, 3, 2, 4, 3, 4, 3, 5, 5, 4, 5, 2, 5, 4, 4, 2, 4, 4, 4, 3, 4, 2, 5, 2, 4, 5, 3, 3, 5, 4, 2, 2, 5, 1, 2, 4, 4, 5, 4, 3, 4, 3, 4, 4, 4, 4, 3, 5, 4, 5, 2, 2, 4, 3, 4, 3, 4, 3, 5, 5, 4, 1, 4, 4, 4, 4, 5, 4, 2, 2, 3, 5, 2, 2, 5, 3, 4, 4, 4, 5, 2, 4, 4, 5, 4, 3, 3, 2]"
Every researcher that owned a computer had to shut it down during the thunderstorm.,4.7273,0.5378,22,"[5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
Every researcher that owned a server had to shut it down during the thunderstorm.,4.3333,0.9428,21,"[4, 5, 5, 5, 5, 5, 4, 4, 1, 5, 4, 5, 3, 4, 4, 5, 5, 4, 5, 5, 4]"
Every researcher that was a computer-owner had to shut it down during the thunderstorm.,3.5909,1.3704,22,"[2, 5, 3, 4, 5, 3, 2, 4, 5, 2, 2, 5, 1, 5, 3, 5, 4, 5, 2, 5, 5, 2]"
Every researcher that was a computer-owner had to shut them down during the thunderstorm.,4.1364,0.8144,22,"[5, 5, 4, 4, 4, 5, 4, 5, 5, 4, 4, 4, 4, 2, 4, 4, 5, 5, 4, 2, 4, 4]"
Every researcher that was a server-owner had to shut it down during the thunderstorm.,3.6364,1.0679,22,"[5, 4, 4, 4, 5, 4, 2, 5, 2, 5, 5, 4, 2, 2, 4, 3, 4, 3, 4, 3, 2, 4]"
Every researcher that was a server-owner had to shut them down during the thunderstorm.,3.8571,1.1664,21,"[5, 5, 5, 5, 2, 2, 5, 4, 2, 5, 4, 5, 3, 3, 3, 3, 5, 4, 4, 5, 2]"
Every room that was chandelierless had it stolen during the blackout.,3.4091,1.2306,22,"[3, 3, 4, 4, 3, 4, 4, 3, 2, 1, 2, 3, 3, 1, 5, 5, 5, 4, 2, 5, 5, 4]"
Every room that was chandelierless had them stolen during the blackout.,2.9048,0.9209,21,"[3, 3, 4, 4, 4, 4, 2, 2, 1, 3, 3, 2, 2, 2, 4, 2, 4, 2, 4, 3, 3]"
Every room that was lampless had it stolen during the blackout.,3.1818,1.0285,22,"[5, 1, 3, 2, 5, 4, 2, 3, 3, 4, 4, 4, 2, 3, 3, 4, 2, 4, 3, 3, 4, 2]"
Every room that was lampless had them stolen during the blackout.,2.9545,0.9282,22,"[2, 3, 2, 3, 4, 5, 2, 3, 3, 3, 3, 3, 2, 2, 3, 4, 3, 2, 2, 5, 2, 4]"
Every room that was without a chandelier had it stolen during the blackout.,3.4545,1.2695,22,"[3, 5, 5, 5, 2, 4, 4, 5, 5, 4, 3, 1, 4, 2, 4, 2, 4, 5, 2, 2, 3, 2]"
Every room that was without a lamp had it stolen during the blackout.,3.6667,1.2848,21,"[2, 5, 5, 4, 4, 2, 4, 4, 1, 4, 3, 2, 1, 4, 5, 5, 5, 4, 4, 5, 4]"
Every student stopped working and took a bath in the middle of the night during the exam period.,3.6489,1.1453,131,"[5, 5, 1, 3, 4, 4, 5, 4, 3, 5, 3, 3, 4, 5, 3, 5, 5, 4, 1, 5, 2, 4, 4, 4, 2, 4, 5, 3, 2, 4, 5, 3, 4, 4, 5, 2, 2, 3, 4, 4, 4, 4, 3, 3, 1, 4, 4, 4, 1, 5, 5, 3, 4, 3, 5, 3, 4, 2, 2, 4, 5, 3, 4, 2, 3, 4, 4, 4, 5, 3, 5, 1, 3, 3, 5, 3, 3, 3, 5, 5, 4, 4, 2, 3, 5, 4, 5, 5, 5, 5, 4, 4, 4, 4, 3, 2, 3, 3, 4, 1, 4, 5, 4, 1, 5, 5, 5, 3, 3, 4, 3, 3, 5, 5, 5, 4, 2, 3, 5, 3, 4, 4, 4, 4, 2, 5, 5, 4, 3, 3, 1]"
Every student who owned a USB stick used to keep it in the office.,4.3182,0.8194,22,"[5, 3, 5, 5, 4, 4, 5, 5, 4, 5, 4, 4, 4, 3, 4, 5, 5, 5, 5, 4, 5, 2]"
Every student who owned a scanner used to keep it in the office.,4.1905,0.794,21,"[4, 5, 5, 3, 3, 3, 5, 4, 4, 5, 4, 5, 5, 4, 5, 3, 5, 4, 5, 4, 3]"
Every student who was a USB-stick-owner used to keep it in the office.,3.4091,1.0728,22,"[4, 4, 4, 4, 4, 4, 2, 3, 3, 1, 4, 3, 3, 4, 4, 5, 4, 1, 2, 5, 4, 3]"
Every student who was a USB-stick-owner used to keep them in the office.,3.7143,0.9331,21,"[4, 3, 5, 4, 4, 4, 2, 3, 5, 4, 4, 2, 4, 5, 3, 4, 2, 5, 4, 3, 4]"
Every student who was a scanner-owner used to keep it in the office.,3.9545,0.9282,22,"[3, 4, 5, 5, 5, 4, 3, 4, 4, 5, 4, 4, 1, 3, 3, 4, 4, 4, 4, 5, 4, 5]"
Every student who was a scanner-owner used to keep them in the office.,3.5455,1.1171,22,"[2, 4, 3, 3, 4, 5, 4, 4, 5, 5, 2, 3, 2, 5, 5, 3, 4, 2, 2, 3, 3, 5]"
Every young lady kissed her mother goodbye and advised her on the following evening's dinner recipe.,3.5923,1.072,130,"[4, 4, 1, 3, 5, 4, 5, 4, 3, 5, 3, 3, 5, 3, 3, 4, 5, 4, 5, 4, 3, 2, 3, 5, 4, 2, 5, 4, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 4, 4, 4, 3, 3, 4, 4, 5, 3, 4, 5, 5, 3, 5, 3, 5, 4, 4, 2, 4, 4, 4, 3, 1, 3, 1, 4, 4, 4, 4, 3, 4, 3, 4, 2, 4, 2, 2, 3, 3, 5, 2, 2, 4, 2, 3, 4, 4, 3, 2, 3, 4, 4, 1, 4, 2, 3, 2, 3, 4, 5, 4, 4, 4, 2, 5, 2, 4, 4, 3, 4, 1, 3, 5, 4, 5, 5, 3, 4, 4, 4, 5, 2, 4, 4, 5, 4, 5, 5, 3, 2, 5]"
Few pupils sold their schoolbooks and bought comics before the annual cartoon convention.,3.7054,0.9597,129,"[5, 4, 3, 4, 3, 4, 5, 4, 4, 5, 3, 3, 4, 5, 5, 2, 5, 4, 2, 5, 4, 4, 4, 4, 4, 4, 3, 3, 5, 3, 4, 5, 3, 3, 4, 2, 3, 4, 4, 4, 4, 4, 2, 3, 5, 3, 1, 4, 3, 5, 4, 3, 5, 4, 5, 4, 3, 4, 2, 4, 2, 2, 3, 4, 3, 4, 4, 3, 4, 4, 5, 2, 3, 5, 2, 3, 5, 5, 5, 4, 4, 3, 2, 5, 2, 5, 4, 4, 3, 4, 5, 2, 5, 4, 5, 4, 4, 4, 4, 5, 4, 4, 5, 4, 2, 5, 3, 3, 4, 3, 3, 4, 4, 4, 2, 5, 3, 4, 4, 2, 4, 4, 3, 4, 4, 3, 4, 2, 3]"
Many animal lovers who owned a fish had imported it illegally from a tropical country.,3.6364,1.1097,22,"[4, 3, 5, 5, 4, 4, 5, 4, 4, 2, 4, 4, 3, 4, 4, 1, 1, 5, 3, 4, 4, 3]"
Many animal lovers who owned a shark had imported it illegally from a tropical country.,4.4545,0.7216,22,"[5, 4, 5, 5, 5, 5, 3, 5, 3, 5, 4, 3, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4]"
Many animal lovers who were fish-owners had imported it illegally from a tropical country.,3.1818,1.1535,22,"[5, 2, 4, 4, 2, 5, 2, 3, 5, 3, 3, 4, 1, 2, 2, 2, 4, 3, 5, 3, 3, 3]"
Many animal lovers who were fish-owners had imported them illegally from a tropical country.,4.381,0.9989,21,"[5, 5, 5, 3, 4, 1, 5, 5, 3, 5, 5, 5, 5, 4, 5, 5, 5, 4, 4, 5, 4]"
Many animal lovers who were shark-owners had imported it illegally from a tropical country.,3.2273,1.3461,22,"[2, 2, 2, 3, 5, 5, 3, 5, 5, 4, 3, 5, 1, 5, 2, 2, 1, 4, 2, 4, 3, 3]"
Many animal lovers who were shark-owners had imported them illegally from a tropical country.,4.0,1.1282,22,"[5, 5, 5, 5, 3, 4, 3, 5, 5, 5, 4, 4, 4, 4, 4, 1, 4, 5, 2, 4, 5, 2]"
Many captains who were daughterless had lost her when the ship went down.,2.6818,1.3614,22,"[2, 5, 1, 4, 1, 4, 2, 4, 5, 2, 2, 2, 4, 2, 4, 1, 2, 4, 1, 1, 4, 2]"
Many captains who were daughterless had lost them when the ship went down.,3.2727,1.2129,22,"[2, 4, 4, 5, 2, 4, 3, 4, 4, 1, 4, 4, 3, 2, 4, 4, 5, 1, 3, 5, 2, 2]"
Many captains who were wifeless had lost her when the ship went down.,2.7619,1.2688,21,"[2, 5, 3, 3, 5, 1, 3, 2, 3, 1, 3, 1, 2, 3, 5, 1, 4, 4, 3, 2, 2]"
Many captains who were wifeless had lost them when the ship went down.,3.5,1.0335,22,"[4, 4, 4, 4, 5, 4, 3, 2, 3, 5, 2, 4, 3, 4, 3, 4, 4, 3, 1, 2, 4, 5]"
Many captains who were without a daughter had lost her when the ship went down.,2.7727,1.1651,22,"[1, 4, 1, 4, 4, 3, 2, 2, 4, 3, 3, 5, 3, 5, 2, 2, 3, 1, 2, 2, 2, 3]"
Many captains who were without a wife had lost her when the ship went down.,3.0909,1.1245,22,"[4, 3, 4, 2, 2, 5, 2, 4, 4, 4, 4, 4, 1, 2, 2, 1, 4, 2, 4, 3, 3, 4]"
Many celebrities who were agentless had insulted him during a press conference.,3.4286,1.2178,21,"[4, 4, 5, 5, 5, 4, 5, 2, 3, 1, 3, 1, 4, 4, 4, 3, 4, 4, 3, 2, 2]"
Many celebrities who were agentless had insulted them during a press conference.,3.2727,0.9621,22,"[4, 4, 4, 3, 5, 2, 2, 3, 3, 4, 2, 4, 1, 4, 2, 4, 3, 3, 3, 4, 4, 4]"
Many celebrities who were fanless had insulted him during a press conference.,2.1429,1.0817,21,"[2, 5, 1, 2, 2, 2, 1, 3, 1, 4, 2, 3, 2, 2, 1, 2, 2, 1, 1, 4, 2]"
Many celebrities who were fanless had insulted them during a press conference.,3.4545,1.0757,22,"[4, 4, 5, 4, 5, 3, 3, 2, 3, 1, 2, 4, 3, 4, 3, 5, 5, 4, 3, 4, 2, 3]"
Many celebrities who were without a fan had insulted him during a press conference.,2.3182,1.2205,22,"[1, 1, 1, 4, 1, 3, 2, 2, 5, 4, 2, 4, 2, 3, 1, 2, 2, 1, 3, 2, 1, 4]"
Many celebrities who were without an agent had insulted him during a press conference.,3.0,1.2344,21,"[3, 3, 4, 2, 4, 2, 2, 3, 4, 5, 5, 1, 1, 1, 3, 3, 2, 5, 4, 3, 3]"
