unit,mean,std,n,individual_ratings
Every banker who was now without a bonus had lost it when the economy was bad.,3.7778,0.8535,18,"[4, 3, 3, 3, 5, 5, 4, 5, 2, 3, 4, 3, 4, 4, 3, 4, 4, 5]"
Every banker who was now without a job had lost it when the economy was bad.,3.1333,1.2579,15,"[2, 4, 2, 4, 1, 3, 1, 4, 5, 4, 2, 5, 3, 3, 4]"
Every bonusless banker had lost it when the economy was bad.,3.0588,0.8022,17,"[3, 3, 2, 4, 4, 3, 3, 4, 3, 2, 4, 2, 2, 4, 3, 4, 2]"
Every boy who brought his younger brother sent him to the grocery store to buy juice.,3.2755,1.1319,98,"[5, 2, 4, 2, 5, 4, 3, 4, 3, 2, 4, 2, 1, 5, 4, 4, 4, 3, 2, 2, 5, 5, 3, 2, 4, 2, 2, 5, 4, 2, 4, 4, 4, 3, 4, 5, 3, 2, 4, 3, 4, 4, 3, 3, 4, 3, 4, 5, 2, 2, 3, 4, 3, 5, 2, 5, 1, 3, 5, 3, 2, 4, 2, 3, 3, 5, 3, 4, 2, 4, 2, 5, 5, 2, 2, 2, 2, 4, 4, 4, 3, 4, 2, 1, 4, 2, 4, 3, 3, 2, 5, 2, 2, 2, 5, 3, 3, 4]"
Every bricklayer who was helmetless had misplaced it at the construction site.,3.8824,1.0783,17,"[2, 2, 3, 4, 5, 3, 5, 4, 4, 5, 5, 2, 4, 5, 4, 5, 4]"
Every bricklayer who was toolless had misplaced it at the construction site.,2.9375,1.3905,16,"[2, 4, 5, 5, 3, 2, 1, 5, 3, 4, 1, 2, 2, 3, 4, 1]"
Every bricklayer who was without a helmet had misplaced it at the construction site.,4.3125,1.044,16,"[5, 1, 4, 4, 5, 4, 4, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
Every bricklayer who was without a tool had misplaced it at the construction site.,3.75,0.8292,16,"[4, 3, 4, 3, 5, 5, 3, 3, 4, 4, 4, 3, 4, 5, 4, 2]"
Every businessman who owned a club had bought it before the economic crisis.,4.0,1.0,18,"[4, 3, 3, 4, 5, 5, 5, 4, 4, 1, 5, 4, 5, 4, 4, 4, 3, 5]"
Every businessman who owned a stock had bought it before the economic crisis.,3.6875,0.768,16,"[4, 4, 4, 2, 4, 3, 3, 3, 5, 4, 3, 4, 5, 4, 3, 4]"
Every businessman who was a club-owner had bought it before the economic crisis.,3.75,0.9682,16,"[4, 2, 4, 4, 5, 4, 4, 4, 3, 4, 2, 2, 4, 5, 4, 5]"
Every businessman who was a stock-owner had bought it before the economic crisis.,3.125,1.2183,16,"[2, 4, 4, 3, 3, 5, 2, 3, 2, 2, 4, 2, 5, 5, 3, 1]"
Every carless citizen had lost it during the recession.,3.6875,1.1575,16,"[3, 3, 5, 1, 5, 4, 4, 4, 4, 4, 2, 2, 4, 5, 4, 5]"
Every carpenter built a porch and destroyed the garage when he could not afford cars any longer.,3.2525,1.2005,99,"[5, 1, 1, 1, 4, 4, 3, 4, 2, 2, 3, 4, 5, 1, 5, 4, 3, 4, 2, 3, 3, 4, 2, 3, 4, 2, 3, 1, 4, 4, 5, 4, 5, 4, 3, 3, 5, 4, 4, 4, 2, 4, 2, 2, 2, 4, 2, 2, 5, 1, 2, 5, 3, 4, 5, 4, 4, 3, 5, 5, 2, 4, 3, 4, 4, 2, 5, 1, 5, 4, 4, 2, 4, 4, 2, 3, 2, 2, 4, 4, 5, 4, 3, 2, 1, 3, 2, 4, 2, 3, 3, 2, 4, 4, 4, 5, 2, 3, 3]"
Every chandelierless room had it stolen during the blackout.,2.1176,0.8998,17,"[2, 3, 2, 1, 4, 1, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 4]"
Every chef who owned a mixing bowl had to sell it while looking for a new job.,3.375,1.2686,16,"[5, 2, 4, 2, 4, 2, 2, 2, 2, 5, 3, 5, 5, 5, 3, 3]"
Every chef who owned an oven had to sell it while looking for a new job.,3.0625,0.8992,16,"[4, 4, 2, 2, 2, 4, 4, 2, 2, 3, 3, 3, 3, 5, 3, 3]"
Every chef who was a mixing-bowl-owner had to sell it while looking for a new job.,3.3529,0.9666,17,"[3, 3, 4, 4, 1, 2, 5, 4, 3, 4, 4, 2, 3, 4, 3, 4, 4]"
Every chef who was an oven-owner had to sell it while looking for a new job.,3.5,1.1726,16,"[5, 2, 4, 5, 3, 4, 2, 5, 3, 3, 3, 4, 1, 5, 4, 3]"
Every child who was fatherless had lost him in the war.,3.3125,1.1022,16,"[5, 2, 2, 4, 5, 4, 4, 3, 3, 4, 2, 2, 3, 5, 3, 2]"
Every child who was friendless had lost him in the war.,1.75,0.559,16,"[1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 1, 1, 2]"
Every child who was without a father had lost him in the war.,3.6667,1.1055,18,"[3, 3, 4, 4, 5, 4, 5, 5, 2, 1, 5, 4, 3, 3, 3, 4, 3, 5]"
Every child who was without a friend had lost him in the war.,2.9333,1.2365,15,"[3, 4, 2, 4, 2, 2, 1, 3, 5, 4, 2, 5, 1, 3, 3]"
Every citizen who was carless had lost it during the recession.,2.8889,1.0482,18,"[2, 3, 2, 2, 5, 5, 4, 4, 2, 3, 2, 2, 2, 2, 2, 3, 3, 4]"
Every citizen who was houseless had lost it during the recession.,3.5,1.118,16,"[3, 2, 5, 3, 4, 4, 4, 2, 3, 4, 5, 3, 5, 1, 4, 4]"
Every citizen who was without a car had lost it during the recession.,4.0625,1.1973,16,"[5, 3, 5, 5, 3, 4, 1, 5, 4, 5, 4, 5, 2, 5, 5, 4]"
Every citizen who was without a house had lost it during the recession.,3.8824,0.8998,17,"[3, 3, 3, 2, 4, 5, 5, 5, 3, 5, 4, 4, 4, 4, 3, 4, 5]"
Every club-owning businessmen had bought it before the economic crisis.,3.5882,1.1406,17,"[3, 4, 2, 4, 5, 2, 5, 4, 3, 4, 5, 3, 3, 5, 4, 4, 1]"
Every computer-owning researcher had to shut it down during the thunderstorm.,3.8824,1.1315,17,"[5, 4, 1, 4, 5, 5, 5, 4, 4, 5, 4, 2, 2, 4, 4, 4, 4]"
Every dumbbell-owning fitness-addict had a special place for it in the basement.,3.0,1.3333,18,"[4, 3, 1, 3, 5, 5, 4, 4, 2, 2, 1, 1, 3, 2, 4, 2, 3, 5]"
Every fatherless child had lost him in the war.,3.6471,1.1345,17,"[3, 3, 1, 4, 5, 3, 5, 4, 3, 5, 5, 3, 3, 4, 4, 5, 2]"
Every fitness-addict who owned a dumbbell had a special place for it in the basement.,4.3125,0.6818,16,"[5, 4, 4, 3, 5, 5, 3, 4, 4, 5, 4, 4, 5, 5, 4, 5]"
Every fitness-addict who owned a treadmill had a special place for it in the basement.,3.6875,0.9823,16,"[5, 3, 4, 4, 5, 3, 3, 4, 2, 3, 2, 5, 4, 5, 4, 3]"
Every fitness-addict who was a dumbbell-owner had a special place for it in the basement.,3.625,1.1659,16,"[5, 2, 4, 5, 4, 3, 1, 5, 4, 4, 3, 5, 3, 4, 4, 2]"
Every fitness-addict who was a treadmill-owner had a special place for it in the basement.,3.9412,0.9375,17,"[3, 3, 4, 4, 4, 3, 5, 5, 2, 5, 5, 3, 3, 5, 4, 4, 5]"
Every friendless child had lost him in the war.,2.625,1.536,16,"[2, 3, 1, 5, 1, 1, 2, 1, 5, 4, 3, 4, 1, 5, 3, 1]"
Every helmetless bricklayer had misplaced it at the construction site.,2.9375,1.2484,16,"[3, 2, 4, 2, 5, 4, 4, 2, 3, 1, 4, 2, 5, 1, 2, 3]"
Every houseless citizen had lost it during the recession.,3.0,1.0607,16,"[2, 3, 4, 2, 4, 2, 4, 2, 3, 3, 2, 4, 5, 4, 3, 1]"
Every jobless banker had lost it when the economy was bad.,3.1875,1.0136,16,"[4, 2, 3, 5, 3, 2, 1, 4, 3, 4, 3, 4, 2, 4, 4, 3]"
Every lampless room had it stolen during the blackout.,2.8667,1.2579,15,"[1, 4, 3, 4, 1, 3, 2, 3, 2, 5, 2, 5, 2, 2, 4]"
Every mixing-bowl-owning chef had to sell it while looking for a new job.,2.8,1.2754,15,"[2, 2, 3, 5, 3, 4, 1, 4, 4, 2, 1, 5, 2, 2, 2]"
Every old man who played with his grandson bought him a chocolate cake once a month.,3.5408,1.1081,98,"[4, 2, 4, 2, 5, 4, 3, 2, 3, 3, 2, 2, 2, 3, 5, 5, 3, 4, 3, 2, 4, 5, 4, 4, 4, 3, 3, 4, 5, 4, 5, 3, 5, 2, 3, 2, 4, 3, 5, 5, 3, 2, 4, 3, 4, 4, 3, 5, 5, 2, 3, 5, 4, 4, 5, 4, 4, 1, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 5, 5, 3, 4, 4, 3, 3, 3, 5, 4, 5, 2, 4, 3, 5, 5, 2, 2, 2, 5, 2, 2, 5, 2, 3, 2]"
Every oven-owning chef had to sell it while looking for a new job.,3.1111,1.2423,18,"[3, 2, 2, 1, 5, 4, 5, 4, 4, 2, 1, 3, 3, 4, 2, 3, 3, 5]"
Every researcher that owned a computer had to shut it down during the thunderstorm.,4.2778,0.9891,18,"[5, 4, 4, 4, 5, 5, 5, 5, 3, 1, 5, 4, 5, 4, 4, 4, 5, 5]"
Every researcher that owned a server had to shut it down during the thunderstorm.,3.75,1.0897,16,"[4, 3, 4, 3, 5, 2, 3, 2, 5, 5, 5, 3, 5, 5, 3, 3]"
Every researcher that was a computer-owner had to shut it down during the thunderstorm.,4.125,0.696,16,"[4, 3, 4, 4, 5, 4, 4, 4, 5, 3, 3, 4, 5, 5, 4, 5]"
Every researcher that was a server-owner had to shut it down during the thunderstorm.,3.625,1.4524,16,"[3, 5, 5, 3, 5, 5, 5, 3, 2, 1, 2, 1, 4, 5, 4, 5]"
Every room that was chandelierless had it stolen during the blackout.,3.0,1.118,16,"[3, 2, 3, 5, 2, 4, 2, 4, 2, 4, 2, 5, 2, 4, 2, 2]"
Every room that was lampless had it stolen during the blackout.,3.2941,0.9558,17,"[3, 3, 4, 4, 4, 2, 3, 2, 3, 4, 4, 4, 3, 4, 3, 5, 1]"
Every room that was without a chandelier had it stolen during the blackout.,2.9286,1.0326,14,"[3, 3, 4, 3, 5, 2, 4, 2, 3, 2, 2, 4, 3, 1]"
Every room that was without a lamp had it stolen during the blackout.,3.625,0.9922,16,"[5, 3, 4, 2, 3, 4, 4, 4, 2, 4, 2, 5, 3, 4, 5, 4]"
Every scanner-owner used to keep it in the office.,3.4375,0.9333,16,"[3, 3, 2, 4, 4, 2, 4, 3, 2, 3, 4, 4, 5, 4, 3, 5]"
Every server-owning researcher had to shut it down during the thunderstorm.,3.875,0.857,16,"[4, 4, 4, 5, 2, 3, 3, 5, 4, 4, 3, 4, 3, 5, 5, 4]"
Every stock-owning businessmen had bought it before the economic crisis.,3.5,1.118,16,"[4, 3, 2, 5, 3, 4, 3, 5, 3, 5, 4, 4, 2, 2, 5, 2]"
Every student stopped working and took a bath in the middle of the night during the exam period.,3.3878,1.1124,98,"[5, 4, 3, 4, 5, 2, 4, 2, 2, 3, 2, 2, 5, 1, 5, 5, 3, 5, 2, 4, 5, 5, 3, 4, 5, 4, 3, 2, 5, 4, 4, 4, 4, 3, 1, 4, 5, 2, 4, 3, 3, 1, 2, 3, 5, 3, 3, 2, 2, 4, 2, 2, 2, 4, 5, 3, 4, 4, 3, 4, 3, 3, 3, 4, 3, 3, 4, 2, 4, 4, 4, 3, 5, 4, 4, 2, 4, 4, 5, 4, 3, 4, 2, 3, 2, 3, 4, 5, 3, 3, 5, 2, 2, 4, 5, 2, 3, 2]"
Every student who owned a USB stick used to keep it in the office.,3.3125,0.9823,16,"[4, 3, 3, 3, 5, 5, 2, 3, 3, 2, 4, 3, 5, 3, 3, 2]"
Every student who owned a scanner used to keep it in the office.,3.9444,1.129,18,"[5, 3, 3, 4, 5, 5, 5, 5, 3, 1, 5, 4, 5, 4, 4, 2, 4, 4]"
Every student who was a USB-stick-owner used to keep it in the office.,3.375,1.0533,16,"[2, 4, 3, 2, 3, 4, 3, 2, 3, 5, 4, 5, 5, 4, 3, 2]"
Every student who was a scanner-owner used to keep it in the office.,3.8125,0.9499,16,"[4, 4, 4, 2, 4, 2, 4, 5, 3, 3, 3, 5, 4, 5, 4, 5]"
Every toolless bricklayer had misplaced it at the construction site.,2.5556,1.2121,18,"[2, 3, 2, 1, 5, 4, 1, 2, 3, 1, 2, 4, 2, 1, 3, 4, 2, 4]"
Every treadmill-owning fitness-addict had a special place for it in the basement.,3.5,1.0,16,"[4, 3, 2, 3, 4, 2, 3, 2, 5, 5, 4, 5, 4, 4, 3, 3]"
Every young lady kissed her mother goodbye and advised her on the following evening's dinner recipe.,3.1546,1.2043,97,"[5, 1, 4, 1, 4, 2, 3, 2, 5, 2, 2, 3, 2, 3, 5, 4, 3, 4, 3, 1, 3, 5, 5, 3, 4, 4, 2, 2, 5, 3, 2, 3, 5, 2, 2, 4, 5, 4, 2, 2, 3, 1, 4, 3, 3, 4, 3, 4, 5, 3, 2, 5, 5, 5, 4, 3, 2, 5, 4, 2, 4, 3, 3, 3, 3, 5, 4, 2, 4, 4, 2, 4, 2, 3, 2, 1, 1, 3, 2, 3, 2, 2, 4, 2, 2, 5, 5, 3, 2, 3, 2, 5, 3, 5, 3, 2, 2]"
Few pupils sold their schoolbooks and bought comics before the annual cartoon convention.,3.2857,1.0973,98,"[5, 2, 4, 4, 5, 2, 4, 4, 3, 3, 2, 4, 5, 3, 4, 5, 4, 5, 3, 1, 3, 5, 4, 5, 4, 3, 3, 2, 5, 4, 5, 4, 3, 3, 3, 4, 4, 4, 3, 2, 3, 4, 3, 3, 4, 3, 3, 2, 5, 3, 2, 5, 3, 4, 5, 3, 3, 1, 5, 3, 4, 3, 2, 2, 3, 3, 4, 2, 4, 4, 3, 2, 5, 4, 3, 2, 4, 2, 3, 2, 4, 2, 1, 2, 2, 3, 5, 4, 3, 1, 3, 2, 2, 2, 5, 2, 3, 3]"
Many Nintendo-Wii-owners had bought it in the Christmas sales.,3.6667,1.1353,15,"[5, 3, 4, 4, 5, 2, 3, 4, 3, 5, 1, 3, 4, 4, 5]"
Many TV-owners had bought it in the Christmas sales.,3.3125,1.2103,16,"[2, 2, 3, 2, 4, 5, 4, 2, 4, 3, 5, 5, 2, 5, 3, 2]"
Many agentless celebrities had insulted him during a press conference.,2.8125,1.4671,16,"[2, 1, 1, 1, 5, 4, 4, 4, 4, 4, 2, 1, 3, 5, 3, 1]"
Many animal lovers who owned a fish had imported it illegally from a tropical country.,3.6875,0.768,16,"[3, 4, 4, 5, 4, 3, 3, 4, 2, 4, 3, 3, 4, 4, 5, 4]"
Many animal lovers who owned a shark had imported it illegally from a tropical country.,3.8824,1.1823,17,"[1, 3, 2, 4, 5, 3, 5, 5, 4, 5, 4, 3, 5, 5, 3, 5, 4]"
Many animal lovers who were fish-owners had imported it illegally from a tropical country.,3.1111,1.2423,18,"[4, 3, 2, 1, 4, 2, 2, 4, 3, 1, 2, 5, 5, 3, 4, 3, 3, 5]"
Many animal lovers who were shark-owners had imported it illegally from a tropical country.,3.4,1.0832,15,"[2, 3, 4, 4, 2, 3, 3, 3, 5, 5, 4, 5, 2, 2, 4]"
Many captains who were daughterless had lost her when the ship went down.,2.6875,1.044,16,"[2, 2, 2, 3, 4, 2, 1, 2, 2, 3, 2, 2, 4, 5, 3, 4]"
Many captains who were wifeless had lost her when the ship went down.,2.625,1.111,16,"[2, 2, 5, 1, 3, 2, 2, 3, 4, 2, 2, 2, 3, 5, 2, 2]"
Many captains who were without a daughter had lost her when the ship went down.,2.875,1.1659,16,"[2, 2, 2, 3, 5, 2, 2, 1, 4, 5, 4, 3, 4, 2, 3, 2]"
Many captains who were without a wife had lost her when the ship went down.,2.6667,1.4142,18,"[2, 1, 2, 1, 4, 5, 1, 2, 4, 1, 4, 2, 4, 1, 4, 3, 2, 5]"
Many celebrities who were agentless had insulted him during a press conference.,2.6667,1.0541,18,"[3, 3, 2, 2, 3, 2, 2, 1, 3, 5, 3, 4, 2, 1, 2, 4, 2, 4]"
Many celebrities who were fanless had insulted him during a press conference.,1.6,0.611,15,"[1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1]"
Many celebrities who were without a fan had insulted him during a press conference.,2.0,0.9701,17,"[1, 2, 1, 2, 3, 2, 2, 2, 3, 1, 4, 4, 2, 1, 2, 1, 1]"
Many celebrities who were without an agent had insulted him during a press conference.,2.8125,1.2359,16,"[1, 3, 1, 5, 3, 2, 1, 3, 1, 4, 3, 4, 3, 4, 4, 3]"
Many chairs that were outside started to break after it had rained for days.,3.6465,1.076,99,"[4, 4, 3, 3, 5, 4, 4, 3, 1, 3, 2, 3, 4, 3, 5, 5, 4, 5, 3, 2, 4, 5, 5, 3, 5, 4, 4, 4, 5, 5, 5, 4, 5, 2, 2, 4, 4, 4, 2, 4, 4, 5, 5, 2, 5, 4, 2, 4, 5, 3, 4, 3, 3, 3, 5, 3, 4, 4, 3, 4, 3, 4, 3, 5, 4, 4, 2, 2, 3, 4, 5, 3, 5, 5, 4, 3, 4, 2, 2, 3, 5, 2, 2, 4, 3, 4, 3, 5, 4, 3, 1, 5, 5, 4, 2, 5, 4, 3, 2]"
Many computerless graduate students had forgotten it at home in a hurry.,2.125,0.9922,16,"[1, 1, 4, 2, 2, 1, 2, 1, 3, 1, 4, 3, 2, 2, 3, 2]"
Many cow-owners sold it during the financial crisis.,3.25,1.199,16,"[3, 3, 4, 2, 5, 2, 4, 1, 3, 4, 5, 2, 5, 4, 3, 2]"
Many daughterless captains had lost her when the ship went down.,2.9375,1.3448,16,"[3, 4, 2, 5, 3, 4, 1, 5, 2, 4, 1, 4, 1, 4, 2, 2]"
Many diamond-owners auctioned it off in hopes of making a profit.,2.6875,1.2103,16,"[2, 2, 1, 3, 4, 5, 2, 3, 3, 3, 1, 2, 3, 5, 3, 1]"
Many dishes that were made from porcelain broke when we smashed them on the floor.,3.7879,1.1395,99,"[5, 4, 3, 2, 5, 4, 3, 3, 3, 5, 4, 2, 5, 5, 4, 5, 4, 4, 5, 2, 4, 5, 3, 4, 5, 4, 4, 3, 5, 5, 4, 2, 5, 4, 5, 2, 4, 4, 3, 3, 4, 4, 5, 4, 5, 4, 4, 5, 5, 1, 3, 2, 3, 5, 5, 4, 4, 1, 2, 5, 5, 4, 2, 5, 4, 4, 5, 4, 4, 4, 3, 2, 5, 5, 3, 4, 5, 4, 4, 4, 5, 3, 1, 5, 4, 4, 3, 5, 2, 3, 2, 5, 5, 1, 4, 5, 3, 3, 2]"
Many doors were blocked and couldn't be opened after the earthquake in the village.,4.3776,0.9093,98,"[5, 4, 5, 5, 5, 2, 4, 2, 4, 4, 2, 4, 5, 4, 5, 5, 4, 5, 4, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 4, 5, 5, 3, 5, 5, 4, 3, 5, 5, 5, 4, 5, 5, 4, 5, 5, 3, 2, 4, 4, 2, 4, 5, 5, 3, 3, 5, 5, 5, 4, 5, 4, 4, 5]"
Many fanless celebrities had insulted him during a press conference.,2.375,1.111,16,"[2, 2, 2, 3, 2, 5, 3, 2, 1, 2, 1, 2, 2, 2, 2, 5]"
Many farm-owners sold it during the financial crisis.,2.7222,1.0957,18,"[4, 3, 1, 1, 4, 2, 2, 2, 2, 2, 3, 5, 3, 2, 4, 2, 3, 4]"
Many fish-owning animal lovers had imported it illegally from a tropical country.,3.25,1.0308,16,"[4, 3, 4, 1, 5, 3, 4, 4, 3, 4, 3, 4, 2, 2, 4, 2]"
Many graduate students that arrived computerless had forgotten it at home in a hurry.,2.7647,0.9412,17,"[3, 3, 2, 2, 4, 3, 4, 3, 4, 1, 4, 3, 3, 2, 3, 2, 1]"
Many graduate students that arrived pencilless had forgotten it at home in a hurry.,3.1875,1.2854,16,"[5, 2, 4, 5, 3, 3, 1, 5, 4, 4, 2, 4, 3, 3, 2, 1]"
Many graduate students that arrived without a computer had forgotten it at home in a hurry.,3.5625,0.9333,16,"[5, 2, 4, 3, 4, 4, 3, 2, 4, 3, 3, 3, 4, 5, 5, 3]"
Many graduate students that arrived without a pencil had forgotten it at home in a hurry.,3.0625,1.0879,16,"[1, 4, 3, 3, 4, 5, 3, 3, 2, 3, 2, 2, 4, 5, 3, 2]"
Many hairdryer-owning women used it at least once a day.,3.5625,1.2231,16,"[5, 4, 5, 5, 4, 4, 2, 5, 2, 2, 3, 5, 2, 4, 3, 2]"
Many hippies danced with friends during the festival and showed them around town afterwards in their lovebus.,3.551,1.0606,98,"[5, 2, 3, 4, 5, 2, 3, 2, 3, 3, 3, 2, 3, 3, 5, 5, 3, 5, 3, 2, 4, 5, 5, 3, 4, 3, 2, 3, 5, 4, 5, 4, 3, 4, 3, 4, 5, 3, 3, 2, 4, 5, 4, 2, 4, 2, 3, 4, 5, 2, 3, 5, 3, 4, 5, 4, 4, 1, 5, 5, 4, 4, 3, 4, 2, 5, 4, 2, 4, 4, 2, 5, 4, 4, 4, 4, 2, 4, 5, 5, 3, 3, 3, 4, 3, 3, 5, 5, 2, 2, 5, 4, 3, 3, 2, 3, 3, 3]"
Many horseless knights had left it in their castle.,2.6667,1.2019,18,"[2, 2, 2, 1, 5, 4, 1, 4, 3, 2, 3, 2, 4, 2, 2, 4, 1, 4]"
Many knights who arrived horseless had left it in their castle.,3.1875,1.3332,16,"[3, 3, 4, 5, 4, 2, 1, 5, 4, 4, 2, 4, 2, 5, 2, 1]"
Many knights who arrived weaponless had left it in their castle.,2.9412,1.1099,17,"[3, 3, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 1, 2, 4, 2, 2]"
Many knights who arrived without a horse had left it in their castle.,3.375,1.0533,16,"[2, 3, 4, 3, 4, 5, 5, 3, 3, 4, 2, 2, 3, 5, 2, 4]"
Many knights who arrived without a weapon had left it in their castle.,4.125,1.0533,16,"[5, 2, 5, 4, 5, 4, 4, 4, 2, 5, 3, 5, 3, 5, 5, 5]"
Many men who owned a cow sold it during the financial crisis.,4.4375,0.7043,16,"[5, 5, 4, 4, 5, 4, 4, 3, 3, 5, 4, 5, 5, 5, 5, 5]"
Many men who owned a farm sold it during the financial crisis.,3.5625,1.0588,16,"[5, 4, 4, 2, 4, 5, 3, 4, 4, 3, 4, 4, 2, 5, 2, 2]"
