unit,mean,std,n,individual_ratings
attacker,4.057,2.787,35,
attempt,5.743,1.36,35,
attendant,4.8,1.817,35,
attention,5.529,2.354,34,
attic,4.793,1.242,29,
attitude,5.636,2.186,33,
attract,6.771,1.289,35,
attraction,6.0,2.118,33,
attractive,6.147,1.801,34,
attribute,5.788,2.071,33,
auction,4.588,2.116,34,
auctioneer,5.226,1.64,31,
audience,5.121,2.071,33,
auditorium,5.061,1.496,33,
aunt,4.727,1.108,33,
authentic,6.281,1.526,32,
author,5.546,1.76,33,
autopsy,4.206,2.041,34,
autumn,4.829,1.183,35,
avalanche,4.129,2.779,31,
avenge,6.594,1.885,32,
avenue,5.0,1.047,31,
award,6.588,1.682,34,
awarded,6.29,1.669,31,
aware,7.156,1.622,32,
away,4.546,1.499,33,
awe,4.912,2.406,34,
awesome,6.656,1.632,32,
awful,3.971,1.92,35,
awkward,3.031,1.287,32,
axe,5.324,2.124,34,
axle,5.286,0.749,28,
baboon,5.029,1.63,35,
baby,4.313,2.615,32,
background,4.758,1.232,33,
bacon,5.781,1.932,32,
bacteria,3.853,1.881,34,
bad,4.471,2.132,34,
badge,5.353,1.512,34,
badger,5.088,1.245,34,
bag,5.688,1.379,32,
baggage,3.548,1.663,31,
bail,4.371,1.551,35,
bait,3.767,1.627,30,
bake,6.029,1.581,34,
baker,5.429,1.358,35,
bald,4.424,1.97,33,
ball,5.594,1.693,32,
ball (dance),5.235,1.783,34,
ball (sphere),5.029,1.807,34,
balloon,5.375,1.452,32,
ballroom,5.516,1.604,31,
bamboo,5.706,1.446,34,
ban,3.906,2.296,32,
banal,4.333,1.522,21,
banana,5.219,1.268,32,
band,5.303,1.359,33,
band (music),6.143,1.376,35,
band (ribbon),5.353,1.453,34,
bandage,4.441,1.333,34,
bandit,5.118,1.967,34,
bandits,3.794,1.875,34,
bang,4.412,2.238,34,
banjo,5.2,1.43,35,
bank,4.229,1.987,35,
bank (money),4.281,2.225,32,
bank (rely),4.094,2.021,32,
bank (river),4.531,1.346,32,
banker,4.471,2.252,34,
bankrupt,2.548,1.643,31,
banks,4.265,1.686,34,
banks (money),3.559,2.488,34,
banks (river),4.735,1.915,34,
banner,5.258,1.191,31,
bar,5.529,1.46,34,
bar (legal),4.656,2.025,32,
bar (metal),5.382,1.534,34,
bar (musical),5.514,1.592,35,
bar (pub),5.743,1.401,35,
bare,4.25,1.696,32,
barely,4.0,1.372,34,
barge,5.625,1.85,32,
barge (boat),5.171,1.464,35,
barge (push),5.758,2.462,33,
bark,5.8,1.653,35,
bark (dog),4.879,1.754,33,
bark (tree),5.515,1.282,33,
barley,5.147,1.033,34,
barn,5.441,1.594,34,
barnacle,4.484,1.317,31,
baroque,4.958,0.978,24,
barrage,4.519,2.079,27,
barrel,5.061,1.153,33,
barrier,3.486,2.407,35,
basement,4.412,1.629,34,
basket,5.171,1.055,35,
basketball,4.909,1.334,33,
bass,5.455,0.856,33,
bass (fish),4.765,1.113,34,
bass (guitar),6.0,2.015,33,
bassoon,5.375,1.111,24,
bastard,5.0,2.342,31,
bastards,5.0,1.884,31,
bat,5.161,1.505,31,
bat (animal),5.059,1.027,34,
bat (club),5.469,1.952,32,
bath,5.656,1.688,32,
bathroom,5.324,1.429,34,
battered,3.774,2.195,31,
battery,4.943,1.638,35,
battle,5.559,2.145,34,
bayonet,4.667,2.006,30,
bazooka,5.267,2.032,30,
beach,5.581,1.386,31,
bead,5.353,1.607,34,
beagle,4.833,1.241,30,
beak,5.0,1.0,34,
beaker,4.853,1.167,34,
bean,5.543,1.13,35,
bear,5.077,2.186,65,
beard,5.606,1.594,66,
beast,5.721,2.261,68,
beat,5.152,2.12,33,
beat (hit),4.938,2.15,32,
beat (mix),5.303,1.714,33,
beat (rhythm),5.629,1.987,35,
beaten,3.182,2.367,33,
beautician,4.379,1.424,29,
beautiful,6.344,1.688,32,
beauty,5.594,2.234,32,
beaver,5.233,1.283,30,
become,5.807,1.804,31,
bed,5.441,2.003,34,
bee,5.281,1.566,32,
beef,5.765,1.19,34,
beehive,4.471,1.974,34,
beer,5.353,1.861,34,
beet,5.242,1.102,33,
beetle,5.061,1.953,33,
befall,3.807,1.281,31,
beg,2.909,2.021,33,
beggar,4.323,2.161,31,
begin,5.941,1.662,34,
beginning,5.758,2.161,33,
behalf,5.088,1.483,34,
behave,4.613,1.79,31,
behaviour,5.735,1.686,34,
behind,4.091,1.832,33,
beige,4.618,2.087,34,
belfry,4.889,1.595,18,
belief,5.143,2.509,35,
believe,5.633,2.213,30,
bell,5.294,1.486,34,
belly,4.516,1.644,31,
belong,5.303,1.977,33,
belt,4.807,1.306,31,
bench,5.029,1.248,34,
bend,4.857,1.417,35,
beneficial,5.886,1.879,35,
benefit,5.771,1.987,35,
bereavement,2.938,1.903,32,
berry,5.114,1.214,35,
best,6.818,1.696,33,
betray,3.697,2.167,33,
betrayal,3.767,2.472,30,
beverage,5.735,1.787,34,
beware,3.719,1.94,32,
bicycle,5.969,1.425,32,
bid,6.355,1.449,31,
bigot,4.758,1.776,33,
bike,6.147,1.458,34,
billion,5.529,1.974,34,
binder,5.03,1.446,33,
biology,4.5,1.819,34,
bird,6.133,1.668,30,
birth,4.25,2.264,32,
birthday,6.147,1.801,34,
biscuit,5.588,1.833,34,
bishop,4.25,1.561,32,
bison,5.433,1.647,30,
bit,4.455,1.305,33,
bit (bite),5.471,1.959,34,
bit (horse bridal),5.037,1.071,27,
bit (small amount),4.677,1.387,34,
bitch,4.758,2.547,33,
bitchy,5.057,2.342,35,
bitter,4.324,1.921,34,
bizarre,4.844,1.622,32,
black,5.4,2.114,35,
blackmail,3.824,2.717,34,
blacksmith,5.088,1.314,34,
blade,5.543,2.359,35,
blame,3.765,2.073,34,
bland,4.548,1.266,31,
blank,4.771,1.436,35,
blasphemy,4.719,2.225,32,
blaze,5.629,2.112,35,
blazes,4.333,1.955,30,
bleak,3.441,1.735,34,
blend,5.219,1.111,32,
blender,5.333,1.135,30,
bless,4.733,1.931,30,
blessed,5.286,2.445,35,
blessing,5.273,1.927,33,
blessings,5.188,1.96,32,
blimp,4.807,1.229,31,
blind,2.697,1.696,33,
bliss,5.969,2.243,32,
blister,3.857,1.376,35,
block,5.0,1.985,34,
bloke,5.485,1.52,33,
blond,5.182,1.486,33,
blonde,5.258,2.314,31,
blood,4.765,1.516,34,
bloody,5.059,1.878,34,
bloom,5.613,1.336,31,
blossom,5.353,1.661,34,
blouse,5.125,1.409,32,
blow,5.677,1.675,34,
blow (hit),4.774,2.419,31,
blow (wind),4.429,1.841,35,
blubber,4.088,1.463,34,
blubber (cry),3.5,2.252,34,
blubber (fat),4.121,1.493,33,
blue,5.313,1.722,32,
blueberry,5.387,1.262,31,
bluff,5.515,1.94,33,
blunder,4.03,1.547,33,
blunt,5.097,1.532,31,
board,5.229,1.197,35,
board (enter),5.091,1.865,33,
board (executive),5.97,2.368,33,
board (wooden),4.943,1.413,35,
boarded,5.059,1.798,34,
boast,6.273,1.42,33,
boastful,6.969,1.862,32,
boat,5.46,1.641,63,
body,4.909,1.96,33,
boil,4.781,1.268,32,
boiler,5.563,1.273,32,
bold,7.118,1.529,34,
bollocks,5.971,1.781,35,
bomb,4.182,2.823,33,
bomber,4.452,2.551,31,
bond,4.943,1.881,35,
bondage,4.594,2.892,32,
bonds,4.936,2.109,31,
bonds (money),4.794,1.997,34,
bonds (restraints),3.029,2.606,34,
bone,5.219,1.576,32,
bones,5.371,1.806,35,
bongo,5.656,0.956,32,
bonnet,4.966,1.217,29,
bonus,5.697,1.507,33,
book,6.03,1.66,33,
book (read),5.839,1.687,31,
book (reserve),6.235,2.073,34,
bookcase,5.697,1.193,33,
boom,5.429,2.394,35,
boost,6.529,1.613,34,
boot,5.548,1.499,31,
boot (car),5.606,1.391,33,
boot (evict),4.382,2.474,34,
boot (shoe),5.771,1.709,35,
bored,4.088,1.314,34,
boredom,4.229,1.914,35,
boring,3.657,1.866,35,
born,4.516,1.847,31,
borrow,4.03,1.566,33,
bosom,5.265,1.754,34,
boss,4.5,3.118,34,
botanist,4.769,1.219,26,
botany,4.889,1.474,27,
bother,4.412,1.593,34,
bottle,5.097,1.254,31,
bottom,3.636,1.554,33,
bought,6.303,1.446,33,
boulder,5.419,1.737,31,
bounce,6.065,1.435,31,
bouncy,5.657,1.603,35,
bound,3.765,2.579,34,
bouquet,5.343,1.218,35,
bout,4.429,1.522,28,
bow,4.788,2.071,33,
bow (bend),4.206,1.711,34,
bow (ribbon),4.818,2.167,33,
bow (ship),5.345,1.646,29,
bow (weapon),6.235,2.129,34,
bowel,4.706,1.425,34,
bowl,5.324,1.23,34,
box,4.936,1.39,31,
box (container),4.571,1.46,35,
box (sport),6.03,2.022,33,
boxer,5.147,2.463,34,
boxer (dog),5.441,1.785,34,
boxer (fighter),6.188,2.442,32,
boxing,5.455,2.133,33,
boy,5.229,1.569,35,
boycott,5.273,2.562,33,
bra,4.971,1.665,35,
bracelet,5.6,1.744,35,
bracket,4.643,0.895,28,
brain,6.844,1.752,32,
brainy,7.031,1.51,32,
brake,5.029,1.844,35,
brand,4.594,2.075,32,
brass,5.467,1.118,30,
brasserie,4.97,1.696,33,
brassiere,5.121,1.591,33,
brave,7.412,1.7,34,
bravery,7.188,1.667,32,
brazen,5.893,1.819,28,
breach,5.031,1.96,32,
bread,4.75,1.414,32,
break,4.563,1.903,32,
break (destroy),5.853,2.451,34,
break (luck),4.655,1.988,29,
break (rest),5.97,1.766,33,
breakfast,5.588,1.536,34,
breast,5.647,1.432,34,
breasts,5.647,1.939,34,
breeze,5.129,1.827,31,
brew,5.156,1.752,32,
brewer,5.0,0.791,32,
bribe,4.412,2.463,34,
bridal,5.25,1.714,32,
bridal (horse),5.061,1.071,33,
bridal (marriage),4.909,1.73,33,
bride,5.324,2.206,34,
bridegroom,4.833,1.593,30,
bridesmaid,4.5,2.09,34,
bridesmaids,5.0,1.782,34,
bridge,5.588,1.912,34,
bridge (card game),5.121,1.629,33,
bridge (structure),5.394,2.187,33,
brief,4.813,1.184,32,
bright,5.882,1.529,34,
bright (light),5.412,1.574,34,
bright (smart),6.914,1.948,35,
brilliant,7.086,1.538,35,
brilliant (great),7.781,1.053,32,
brilliant (intelligent),7.543,1.179,35,
brilliant (luminous),6.424,2.336,33,
brink,4.25,1.436,32,
brisk,5.781,1.317,32,
broccoli,5.069,1.617,29,
broken,3.559,1.718,34,
bronze,5.677,1.156,34,
broom,5.121,1.148,33,
brother,5.441,1.333,34,
brow,5.061,0.919,33,
brown,4.906,1.071,32,
brunch,5.529,0.848,34,
brunette,5.794,1.51,34,
brush,5.688,0.982,32,
brushed,4.724,1.229,29,
brutal,4.971,2.36,35,
brute,4.5,2.379,34,
bubble,4.912,2.454,34,
bubbly,5.618,1.329,34,
buffalo,5.118,1.659,34,
bugle,4.957,1.122,23,
build,6.412,1.417,34,
builder,5.333,1.428,33,
building,5.063,1.499,32,
bulb,5.258,0.983,31,
bulb (light),5.515,1.329,33,
bulb (plant),5.5,1.299,32,
bulge,4.758,1.793,33,
bulk,5.706,1.6,34,
bull,5.563,2.633,32,
bulldozer,5.212,1.903,33,
bullet,4.824,2.294,34,
bullish,5.5,1.911,30,
bully,3.606,2.974,33,
bundle,4.706,1.273,34,
bungalow,5.242,1.558,33,
bunk,5.257,1.227,35,
bunk (bed),5.273,1.895,33,
bunk (truant),5.655,1.917,29,
bunny,5.147,1.942,34,
buoy,4.645,1.824,31,
burden,2.697,1.623,33,
burger,5.636,1.473,33,
burglar,3.531,2.091,32,
burglary,3.424,2.216,33,
burgle,3.656,1.796,32,
burial,3.667,2.127,33,
burn,4.688,1.629,32,
burner,5.086,1.61,35,
burnt,3.871,1.56,31,
burst,4.941,1.83,34,
bury,4.029,1.765,35,
bus,4.588,1.309,34,
business,5.788,2.157,33,
businessman,5.314,1.801,35,
bust,5.743,1.778,35,
bust (break),4.581,1.88,31,
bust (breasts),5.543,1.778,35,
bust (sculpture),5.063,1.368,32,
busy,4.559,2.172,34,
busybody,4.839,1.902,31,
butcher,4.971,1.812,35,
butler,4.794,2.259,34,
butt,4.742,1.191,31,
butter,5.267,1.504,30,
butterfly,5.486,1.903,35,
button,5.559,1.575,34,
buy,5.886,1.939,35,
buzzard,5.313,1.467,32,
cabin,5.091,0.965,33,
cabinet,4.794,1.471,34,
cabinet (closet),4.938,1.519,32,
cabinet (council),3.313,1.911,32,
cacti,4.914,1.204,35,
cactus,5.457,1.537,35,
cafe,6.061,1.455,33,
cake,5.059,1.392,34,
cakes,6.333,1.271,33,
calcium,4.844,1.481,32,
calculus,4.226,1.913,31,
calendar,4.647,1.607,34,
calf,5.265,1.72,34,
calf (cow),4.424,1.393,33,
calf (muscle),5.939,1.127,33,
call,6.063,1.713,32,
call (shout),6.515,1.844,33,
call (telephone),5.588,1.734,34,
call (visit),5.853,1.957,34,
calm,5.941,2.014,34,
camel,5.4,0.841,30,
camera,5.294,1.618,34,
camouflage,6.088,2.02,34,
camp,4.882,1.367,34,
camp (effeminate),4.75,2.179,32,
camp (tents),5.065,1.759,31,
camper,5.429,1.316,35,
campus,5.188,1.704,32,
canal,4.853,1.331,34,
cancer,3.194,2.752,31,
candidate,5.129,1.827,31,
candle,5.969,1.425,32,
candy,5.114,1.785,35,
candyfloss,5.086,1.5,35,
cane,4.594,1.869,32,
cane (beat),4.853,2.557,34,
cane (stick),4.364,2.042,33,
cane (sugar),4.849,1.077,33,
cannon,5.897,2.234,29,
canoe,5.242,1.596,33,
canyon,4.758,1.457,33,
cap,6.0,1.549,35,
cap (hat),5.229,1.197,35,
cap (limit),3.875,2.162,32,
capable,7.371,1.396,35,
capacity,5.182,1.696,33,
cape,6.031,1.132,32,
captivate,5.758,2.336,33,
captivating,6.419,1.7,31,
captive,2.5,1.732,32,
capture,4.824,3.053,34,
car,6.382,2.029,34,
caravan,5.303,1.314,33,
carbohydrate,5.273,1.746,33,
carbon,4.594,1.247,32,
carcass,4.433,1.499,30,
card,5.25,1.392,32,
care,5.594,2.192,32,
career,6.457,2.545,35,
careful,4.5,2.033,34,
caress,5.424,1.776,33,
carnival,5.314,1.669,35,
carol,5.147,1.331,34,
carp,5.069,1.202,29,
carpenter,5.677,1.254,34,
carpet,5.455,1.94,33,
carriage,5.156,1.394,32,
carrot,5.343,1.241,35,
carry,5.5,1.82,32,
carve,5.735,1.787,34,
case,4.846,1.231,65,
case (container),4.667,1.341,33,
case (instance),5.059,1.474,34,
case (legal),4.647,1.984,34,
cash,6.03,2.456,33,
cashier,5.059,1.305,34,
casino,4.412,2.277,34,
cast,4.8,1.41,35,
cast (actors),4.629,1.742,35,
cast (plaster bandage),3.294,1.618,34,
cast (throw),6.455,1.395,33,
castle,5.968,1.975,31,
casual,5.324,1.567,34,
casualty,3.514,2.116,35,
cat,5.091,1.602,33,
catapult,5.633,2.041,30,
catastrophe,3.152,2.451,33,
catch,5.625,1.709,32,
catch (a ball),6.118,1.906,34,
catch (drawback),3.677,1.673,31,
catch (restraint),4.412,1.957,34,
catch (romantic),5.25,1.854,32,
caterpillar,5.469,1.5,32,
cathedral,4.429,1.809,35,
cattle,5.412,2.184,34,
caught,3.088,1.788,34,
cauliflower,5.636,1.432,33,
caution,3.471,1.667,34,
cautious,3.941,1.748,34,
cave,4.6,1.885,35,
caviar,5.129,1.661,31,
cavity,4.147,1.611,34,
cease,4.706,1.918,34,
ceiling,4.647,1.713,34,
celebrate,7.129,1.184,31,
celebration,6.429,1.678,35,
celebrity,4.469,2.165,32,
celery,5.314,1.737,35,
cell,3.824,2.216,34,
cell (biological),4.667,2.084,33,
cell (jail),3.121,2.114,33,
cellar,4.353,1.185,34,
cello,5.177,1.271,34,
cells,4.25,1.677,32,
cement,5.147,1.629,34,
cemetery,3.286,1.614,35,
cervix,5.091,1.897,33,
chain,4.686,2.302,35,
chair,5.515,1.743,33,
chair (head),4.9,2.135,30,
chair (seat),5.606,1.476,33,
chalice,5.786,1.589,28,
chalk,5.0,1.173,32,
chameleon,5.767,1.687,30,
champion,7.121,1.737,33,
chance,4.242,1.939,33,
chandelier,5.094,1.355,32,
change,5.2,2.162,35,
change (coins),5.265,1.481,34,
change (transform),6.2,1.737,35,
chaos,3.939,2.173,33,
chaotic,4.091,2.539,33,
chapel,4.235,1.986,34,
charge,6.281,2.168,32,
charge (card),5.031,1.571,32,
charge (dependent),4.625,2.497,32,
charge (electric),4.875,1.833,32,
charge (price),4.182,2.052,33,
charge (rush),6.367,2.041,30,
charity,5.4,1.96,35,
charlatan,4.656,2.086,32,
charm,6.118,2.125,34,
charm (lucky),5.147,2.144,34,
charm (social allure),6.235,2.143,34,
charming,6.147,1.574,34,
chasm,4.778,1.663,27,
chauffeur,5.559,2.379,34,
cheap,4.727,1.989,33,
check,4.938,1.499,32,
cheek,5.161,0.766,31,
cheer,6.514,1.442,35,
cheer (happiness),7.029,1.699,35,
cheer (support),6.818,1.486,33,
cheerful,6.8,1.238,35,
cheers,6.177,1.543,34,
cheese,5.167,1.241,30,
cheetah,4.882,1.623,34,
chef,5.667,1.853,33,
chemist,4.912,2.077,34,
chemistry,5.455,1.794,33,
chemistry (rapport),5.606,1.89,33,
chemistry (science),5.177,1.671,34,
cheque,5.594,1.818,32,
cherry,5.03,1.167,33,
chess,5.529,1.595,34,
chest,5.344,1.779,32,
chest (cabinet),5.371,1.244,35,
chest (torso),5.971,1.562,34,
chestnut,5.4,1.269,35,
chew,6.059,1.662,34,
chewy,4.567,0.989,30,
chief,5.914,2.872,35,
chihuahua,5.581,1.7,31,
child,3.677,2.116,31,
children,4.567,2.044,30,
chime,5.429,1.379,35,
chimpanzee,5.313,1.609,32,
chin,5.344,1.29,32,
chip,5.094,1.071,32,
chipmunk,5.242,1.558,33,
chips,5.533,1.147,30,
chisel,5.129,1.68,31,
chocolate,5.471,1.702,34,
choir,5.0,1.231,33,
choke,3.25,2.062,32,
choked,3.303,2.456,33,
choose,7.235,2.059,34,
choral,5.414,1.13,29,
chord,5.697,1.359,33,
chose,6.441,1.752,34,
Christmas,5.6,1.96,35,
chubby,3.943,1.941,35,
chunk,4.886,1.166,35,
church,3.125,1.867,32,
chute,5.219,1.138,32,
cigar,5.807,1.674,31,
cigarette,3.968,2.024,31,
cinema,5.229,1.311,35,
circle,4.967,1.538,30,
circuit,4.677,1.585,34,
circular,5.0,1.231,33,
circulate,5.273,1.162,33,
circulation,5.229,2.058,35,
circumstances,3.424,1.498,33,
circus,4.758,1.478,33,
citation,5.03,1.193,33,
cite,5.063,1.749,32,
city,4.936,2.169,31,
civilian,3.515,1.54,33,
civilization,5.171,2.408,35,
civilized,5.303,2.329,33,
clam,5.371,1.623,35,
clan,5.03,1.732,33,
clarinet,5.758,1.256,33,
class,4.412,1.611,34,
class (school),4.029,2.294,34,
class (status),4.121,2.129,33,
classical,5.059,1.589,34,
classify,5.091,1.781,33,
clause,4.515,1.69,33,
claw,4.742,1.813,31,
claws,4.844,2.002,32,
claymore,5.044,1.628,23,
clean,6.088,2.063,34,
cleaner,4.818,2.022,33,
cleaner (maid),4.853,2.002,34,
cleaner (more clean),5.394,2.269,33,
clear,6.25,1.837,32,
clergy,3.969,1.811,32,
clever,6.824,1.774,34,
click,6.029,1.63,35,
client,5.156,1.873,32,
cliff,4.571,1.626,35,
climate,4.097,2.131,31,
climax,6.576,1.985,33,
climb,6.314,1.563,35,
climber,5.588,1.768,34,
cling,3.941,1.494,34,
clingy,3.765,2.276,34,
cloak,5.706,1.525,34,
clock,4.188,2.186,32,
clone,3.414,1.451,29,
close,4.581,1.582,31,
close (near),5.063,1.456,32,
