unit,mean,std,n,individual_ratings
acclimatization,16.12,2.39,16,
acclimatize,14,3.63,16,
accolade,12.43,4.35,14,
accommodate,9.9,2.25,20,
accommodation,9.58,3.15,19,
accommodative,15.18,4.83,22,
accompaniment,11.18,3.32,17,
accompanist,12.78,2.8,18,
accompany,10.75,2.65,20,
accomplice,9.78,2.82,18,
accomplish,7.84,2.75,19,
accomplishment,9,2.77,18,
accord,9.65,2.74,17,
accordance,11.7527,3.48,22,
according,8.44903,2,20,
accordion,8.61,2.97,18,
accost,13.37,4.45,19,
account,8.26,2.84,19,
accountability,12.16,3.3,19,
accountable,11.7,2.92,20,
accountancy,14.8,2.37,15,
accountant,11.67,3.69,18,
accounting,12.05,3.05,19,
accoutrement,13.87,3.04,15,
accreditation,15.53,3.13,19,
accredited,13.89,2.7,18,
accrete,14,3.4,10,
accrual,15,3.33,16,
accrue,14.11,2.32,18,
accumulate,12.3,2.99,20,
accumulation,10.5,2.77,18,
accumulative,12.5,3.33,20,
accumulator,13.94,4.25,16,
accuracy,9.71,2.55,21,
accurate,9.44,2.2,18,
accursed,12.71,3.38,14,
accusation,10.17,3.24,18,
accusative,13.33,3.56,15,
accusatory,11.18,2.58,22,
accuse,9.1,2.13,20,
accuser,11.72,3.48,18,
accustom,12,2.94,17,
ace,8.83,3.65,18,
acerb,15.67,0.58,3,
acerbic,16.62,2.5,13,
acerbity,15.75,3.37,8,
acetaminophen,13.47,3.73,17,
acetate,12.85,3.89,13,
acetic,13.75,2.41,16,
acetone,14.05,4.2,19,
acetyl,16.31,2.47,16,
acetylcholine,16.3,2.71,10,
acetylene,16.88,3.64,17,
acetylsalicylic,17.71,3.5,7,
ache,5.79,2.27,19,
achievable,9.89,3.22,18,
achieve,8.53,1.95,19,
achievement,8.8,2.67,20,
achiever,9.11,2.08,18,
achiness,10.11,3.77,18,
achy,8.06,2.98,18,
acid,9.6,2.3,20,
acidic,11.21,1.72,19,
acidity,12.78,2.88,18,
acidophilus,17.4,5.66,10,
acidosis,16.85,4.18,13,
acidulous,15.43,3.46,7,
acknowledge,9.11,2.83,18,
acknowledgement,9.95,4.42,21,
acme,9.54,3.8,13,
acne,11.4,2.19,20,
acolyte,13.77,3.06,13,
aconitum,11,4.24,2,
acorn,5.95,2.91,20,
acoustic,12.39,2.68,18,
acoustical,12.9,3.73,20,
acoustics,11.32,3.56,19,
acquaintance,10.48,4.03,21,
acquaintanceship,14.18,2.16,17,
acquiesce,14.25,3.47,16,
acquiescence,13.61,2.91,18,
acquiescent,14.18,3.31,11,
acquire,9.94,2.73,18,
acquirer,11.79,3.26,19,
acquisition,13.63,3.67,19,
acquisitive,14.19,3.06,16,
acquisitiveness,14.38,3.28,16,
acquit,13.22,3.15,18,
acquittal,12.39,3.55,18,
acre,9.8,3.16,20,
acreage,13.13,3.89,15,
acrid,14.07,3.33,15,
acrimonious,16.3,4.03,10,
acrimony,14.75,4.45,12,
acrobat,8.05,2.78,20,
acrobatic,9.38,3.69,21,
acrobatics,9,3.71,19,
acronym,11.56,2.75,18,
acrophobia,14.38,4.5,16,
acropolis,15.4,2.69,15,
across,6.637340000000001,2.31,20,
acrostic,14.82,3.57,11,
acrylic,11.56,3.93,18,
act,6.42,2.22,19,
actinic,15.62,5.4,8,
actinium,,,0,
action,6.67,2.83,18,
actionable,12.5,4.73,20,
activate,11.11,4.17,18,
activation,9.78,3.44,18,
activator,11.5,2.96,20,
active,6.53,1.74,19,
activism,11.89,2.23,19,
activist,11.8,2.86,20,
activity,6.47,2.84,19,
actor,7.17,2.01,18,
actress,6.17,2.26,18,
actual,6.94,2.34,18,
actuality,12.38,2.92,21,
actualization,13.84,3.5,19,
actualize,13.61,2.48,18,
actually,7.330045,1.87,20,
actuarial,15.85,4.22,13,
actuary,17.27,2.87,15,
actuation,14.69,2.66,13,
actuator,13.71,3.81,14,
acuity,13.88,1.46,8,
acumen,14.44,2.19,16,
acupressure,14.44,2.97,18,
acupuncture,11.79,2.99,19,
acupuncturist,14.61,4.68,18,
acute,11.6,3.65,20,
acuteness,12.95,3.17,19,
acyclovir,12.57,3.64,7,
ad,8.22,3.04,18,
adage,16.21,2.89,14,
adagio,12.62,4.78,8,
adamant,14.29,3.5,14,
adamantine,15.91,2.3,11,
adapt,9,2.83,18,
adaptability,11.65,3.04,17,
adaptable,9.37,2.63,19,
adaptation,11.39,2.7,18,
adapter,11.79,2.72,19,
adaption,12.4,4.32,20,
adaptive,11.33,3.53,18,
adaptor,10.21,2.55,19,
add,5.1,1.48,20,
addendum,15.65,3.14,17,
adder,12.13,4.87,15,
addict,11.17,3.17,18,
addiction,12.11,4.2,18,
addictive,10.33,3.01,18,
addictiveness,11.61,2.99,18,
addition,5.763466,2.18,21,
additional,9,2.62,20,
additive,12.28,2.32,18,
addle,13.08,3.35,13,
addled,12,2.83,15,
address,5.15,1.57,20,
addressee,9.95,3.19,19,
adduce,13,5.1,10,
adductor,14.18,4.87,11,
adenoidal,15.33,5.35,6,
adenoma,13.78,3.93,9,
adenosine,16.29,2.98,7,
adept,12.5,3.08,14,
adeptness,14.37,2.11,19,
adequacy,12.5,2.66,18,
adequate,10.35,2.46,20,
adhere,10.78,2.21,18,
adherence,12.22,3.26,18,
adherent,14.17,2.77,18,
adhesion,13.5,2.63,20,
adhesive,9.17,2.73,18,
adiabatic,18.5,3.87,4,
adipose,15.7,3.27,10,
adiposity,15.86,3.44,7,
adjacent,11.05,3.29,21,
adjective,8.6,2.06,20,
adjoining,11.85,2.58,20,
adjourn,12.59,2.81,17,
adjournment,14.26,3.91,19,
adjudge,15.2,4.52,15,
adjudicate,15.25,2.08,16,
adjudication,16.33,3.7,12,
adjudicator,16.47,3.98,15,
adjunct,13.06,5.08,16,
adjuration,16,4.24,7,
adjure,13.1,2.77,10,
adjust,8.43,3.33,21,
adjustability,12.05,2.48,20,
adjustable,8.95,2.53,19,
adjuster,11.28,3.77,18,
adjustment,9.74,3.05,19,
adjustor,13.29,3.08,17,
adjutant,13.91,4.21,11,
adjuvant,14.25,2.26,12,
admin,13.89,3.77,19,
administer,9.42,3.22,19,
administrate,12.5,2.77,18,
administration,11.11,2.51,19,
administrative,11.5,2.62,18,
administrator,12.22,3.15,18,
admirable,11.42,3.55,19,
admiral,8.72,2.67,18,
admiralty,11.41,3.37,17,
admiration,8.95,3.79,22,
admire,7.42,2.14,19,
admirer,8.78,2.13,18,
admissibility,13.79,3.7,14,
admissible,13.1,2.79,20,
admission,8.84,2.85,19,
admit,7.56,2.23,18,
admittance,10.39,3.03,18,
admixture,14.1,3.67,10,
admonish,13.4,3.53,20,
admonition,13.86,3.57,14,
ado,11.88,3.98,17,
adobe,12.22,3.59,18,
adolescence,10.42,1.92,19,
adolescent,11.05,2.44,19,
adopt,7.83,3.29,18,
adoptable,9.22,3.06,18,
adopter,10.16,3.11,19,
adoption,7.79,3.08,19,
adoptive,9.16,2.69,19,
adorability,11.76,2.59,17,
adorable,6.94,2.62,18,
adorableness,8.32,4.04,19,
adoration,11.8,3.52,20,
adore,7.95,3.31,19,
adoring,8.53,1.87,19,
adorn,11.65,3.28,17,
adornment,12.32,3.11,19,
adrenal,14.24,3.61,17,
adrenalin,11.65,2.89,17,
adrenaline,11.63,4.47,19,
adrift,11.21,3.38,19,
adroit,12.75,2.76,8,
adroitness,15.21,3.72,14,
adulation,12.72,3.25,18,
adult,4.68,2.26,19,
adulterant,12.86,3.55,14,
adulterate,13.76,3.72,17,
adulterer,11.63,2.97,19,
adulteress,12.22,3.23,18,
adulterous,11.65,2.3,20,
adultery,11.84,2.93,19,
adulthood,9.95,3.49,19,
adumbration,16.5,0.71,2,
advance,8.35,2.83,20,
advanced,9.05,3.43,20,
advancement,10.89,3.14,19,
advantage,9.32,3.06,19,
advantageous,12.62,2.68,16,
advent,10.38,4.26,16,
adventure,5.67,1.81,18,
adventurer,7.79,2.27,19,
adventuresome,10.38,3.25,21,
adventuress,10.44,4.33,18,
adventurist,8.68,2.69,19,
adventurous,10,3.68,19,
adventurousness,11.81,4.41,21,
adverb,8.14,1.96,22,
adverbial,13.14,2.71,14,
adversarial,14,3.11,18,
adversary,12.67,3.31,18,
adverse,10.72,3.75,18,
adversity,11.79,3.61,19,
advert,14.22,3.8,18,
advertise,9.63,2.19,19,
advertisement,7.67,2.91,18,
advertiser,11,3.67,19,
advertising,9.95,2.94,21,
advice,8.61,2.15,18,
advisable,10.75,2.92,20,
advise,8.89,2.35,18,
advisee,12.89,2.72,18,
advisement,12.5,3.1,20,
adviser,10.78,3.12,18,
advisor,11.24,2.83,21,
advisory,11.55,2.91,20,
advocacy,14.06,3.54,17,
advocate,11.11,2.3,18,
aegis,17,3.37,7,
aerate,13.44,3.5,16,
aeration,12.35,3.06,17,
aerial,11.5,2.74,20,
aerialist,14.08,3.68,13,
aerie,13,3.69,11,
aero,11.4,2.68,20,
aerobatics,9.53,3.64,17,
aerobic,10.24,3.6,17,
aerobics,11,3.05,18,
aerodynamic,13.4,3.98,20,
aerodynamics,11.5,3.03,20,
aeronaut,12.92,3.92,12,
aeronautical,14.35,3.39,17,
aeronautics,12.35,3.2,17,
aerosol,9.47,3.81,19,
aerospace,12.06,2.7,17,
aesthete,14.9,4.61,10,
aesthetic,15.74,3.45,19,
aesthetics,15.06,3.62,18,
afar,8.214576,2.34,22,
afeard,10.86,4.3,7,
affability,14.07,3.77,14,
affable,13.4,2.8,15,
affair,10.94,3.08,18,
affaire,11.45,3.3,11,
affect,9.6,2.56,20,
affectation,13.82,3.89,17,
affection,8.53,2.97,19,
affectionate,8.5,2.35,20,
affective,11.74,3.51,19,
affectless,13.6,4.12,15,
affiant,14,2.05,10,
affidavit,15.69,3.57,16,
affiliate,12,3.46,19,
affiliation,12.28,3.58,18,
affinity,12.22,2.96,18,
affirm,12.24,2.22,17,
affirmation,12.56,3.29,18,
affirmative,10.67,3.69,18,
affix,11.94,3.1,18,
afflict,11.5,2.66,18,
affliction,11.32,2.54,19,
afflictive,14.4,3.44,15,
affluence,13.88,3.62,17,
affluent,13.16,3.27,19,
afford,7.47,2.17,19,
affordability,10.89,3.46,19,
affordable,8.15,3.5,20,
affray,13,4.06,5,
affright,12.77,2.86,13,
affront,12.44,2.48,18,
afghan,9.11,4.3,18,
aficionado,13.86,2.51,14,
afire,11.87,3.48,15,
aflame,11.22,3.3,18,
afloat,9.33,3.22,18,
afoot,11.475618,4.74,19,
aforementioned,14.58,4.6,19,
aforesaid,14.44,3.28,9,
aforethought,13.72,3.74,18,
afoul,11.81,3.89,16,
afraid,4.42,1.71,19,
afro,9.58,2.83,19,
aft,13.8841,3.72,16,
after,5.997920000000001,1.43,20,
afterbirth,14.06,2.57,16,
afterburner,10.69,2.73,16,
aftercare,11.62,4.53,16,
afterdeck,15.86,3.53,7,
aftereffect,12.06,2.38,17,
afterglow,12.53,4.81,17,
afterimage,13.67,4.21,9,
afterlife,8.11,2.51,19,
aftermarket,14.2,4.47,20,
aftermath,12.05,2.57,19,
afternoon,4.65,1.93,20,
afterschool,6.89,3.45,18,
aftershave,10.42,2.85,19,
aftershock,10.33,3.24,18,
aftertaste,10,2.7,20,
afterthought,12.78,3.49,18,
afterwards,7.711835,2.85,22,
afterworld,10.41,2.62,17,
again,5.784780000000001,1.31,20,
against,7.969465000000001,1.67,20,
agate,13,3.51,15,
agave,14.57,4.85,14,
age,4.38,1.36,21,
ageism,17.07,3.69,14,
ageist,15.79,1.72,14,
ageless,10.3,4.07,20,
agency,10.58,3.39,19,
agenda,9.95,3.19,19,
agent,9.55,2.84,20,
ageratum,13.29,6.05,7,
agglomerate,15.67,3.61,6,
agglutinate,14.89,5.11,9,
aggrandize,14.83,4.24,12,
aggrandizement,14.75,4.71,8,
aggravate,8.32,2.58,19,
aggravated,8.608885,2.18,21,
aggravation,9.11,2.56,19,
aggregate,13.67,4.56,18,
aggregation,14.56,3.15,18,
aggress,12.13,3.25,15,
aggression,9.3,1.98,20,
aggressive,8.32,2.45,19,
aggressiveness,11.06,3.13,18,
aggressor,11.47,3.49,19,
aggrieved,12.38,3.01,16,
aghast,12,3.45,18,
agile,11.94,3.98,18,
agility,10.06,3.15,18,
aging,7.35,2.58,20,
agitate,10.17,2.79,18,
agitated,10.115967,4.44,22,
agitation,11.5,2.87,20,
agitator,11.84,2.95,19,
agitprop,16.6,3.05,5,
agleam,14.71,5.28,7,
aglitter,13.67,3.89,12,
aglow,10.06,4.19,17,
agnate,16.5,4.51,4,
agnostic,13.8,3.41,20,
ago,7.116905000000001,2.28,20,
agog,14.73,2.57,11,
agonist,15.06,4.39,17,
agonize,11.58,2.41,19,
agonizing,10.89,3.31,18,
agony,9.22,2.65,18,
agora,13.73,3.93,11,
agoraphobia,14.44,4.42,18,
agoraphobic,14.64,2.24,14,
agrarian,14.83,3.04,12,
agree,7.68,2.36,19,
agreeable,8.41,2.09,17,
agreement,8.16,2.77,19,
agribusiness,18.07,4.14,14,
agricultural,10.11,2.26,19,
agriculturalist,12.78,3.14,18,
agriculture,10.32,2.08,19,
ague,15.2,5.94,10,
ahead,5.454413000000001,1.6,22,
ahoy,7.61,2.85,18,
aid,7.33,2.2,18,
aide,7.83,3.31,18,
aider,12.92,3.15,13,
aids,8.89,2.51,19,
aigrette,15,,1,
aikido,14.08,3.17,13,
ail,9.71,2.37,17,
aileron,14.71,3.73,7,
ailing,10.63,2.19,19,
ailment,10.37,3.77,19,
aim,6.72,2.11,18,
aimer,9.85,1.91,13,
aimless,10.32,3.58,19,
air,3.94,1.55,18,
airbag,12.26,3.48,19,
airbase,10.35,3.34,20,
airboat,10.75,3.65,20,
airborne,9.85,2.32,20,
airbrush,12.06,3.98,18,
aircraft,7.61,3.33,18,
aircraftsman,11.67,4.12,18,
aircrew,10.15,3.22,20,
airdrome,15.11,3.92,9,
airdrop,9.18,3.71,17,
airfare,10.26,3.05,19,
airfield,8.6,2.62,20,
airflow,12.42,3.56,19,
airfoil,14.64,2.91,11,
airforce,6.83,2.81,18,
airhead,10.17,3.75,18,
airiness,11.35,3.44,17,
airless,10,3.04,17,
airlift,12.06,4.22,18,
airline,8.74,3.45,19,
airliner,9.89,2.98,19,
airlock,11.61,5.14,18,
airmail,12,2.83,16,
airman,10.58043,2.88,21,
airmattress,9.365532,2.81,21,
airmobile,12.69,3.2,13,
airplane,3.94,1.55,18,
airplay,12.93,3.06,15,
airport,6.84,3.08,19,
airship,10.8,3.21,20,
airsick,11.47,2.86,19,
airsickness,10.17,3.17,18,
airspace,11.5,3.42,18,
airspeed,10.9,3.92,20,
airstream,12.22,3.49,18,
airstrike,12.78,2.76,18,
airstrip,8.16,2.67,19,
airtight,9.84,1.64,19,
airtime,11.78,3.21,18,
airwave,11.35,3.08,17,
airway,11.16,3.47,19,
airworthy,13.31,4.22,16,
airy,10.28,3.21,18,
aisle,5.95,1.54,19,
ajar,9.67,3.12,18,
aka,10.94,4.01,18,
akimbo,14.09,2.63,11,
akin,12.67,4.42,18,
alabaster,13.67,1.4,15,
alacrity,15.25,3.45,16,
alarm,6.39,2.68,18,
alarmclock,5.795437000000001,1.56,22,
alarming,9.78,2.24,18,
alarmist,13.12,4.74,17,
alarum,12.38,4.98,8,
alas,9.781155,3.44,20,
albacore,14.47,4.14,17,
albatross,11.64,3.13,14,
albinism,14.17,3.61,12,
albino,9.79,2.97,19,
album,6.72,1.84,18,
albumen,15.45,4.25,11,
albumin,14.2,3.65,10,
alcalde,11,,1,
alchemical,15.64,5.33,11,
alchemist,12,3.21,19,
alchemy,13.35,4.43,17,
alcohol,9,3.56,18,
alcoholic,9.95,3.89,19,
alcoholism,11.6,3.49,20,
alcove,12.11,3.77,19,
alder,14.08,4.1,12,
alderman,14.19,2.93,16,
ale,10.16,4.31,19,
alehouse,13.76,3.95,17,
aleph,13.7,2.75,10,
alert,8.9,1.89,20,
alertness,9.44,3.28,18,
alexandrine,14.17,3.54,6,
alfalfa,8.83,2.53,18,
alfresco,15.29,4.34,14,
alga,13.33,2.6,9,
algebra,11.47,1.9,19,
algebraic,11.11,2.11,18,
alginate,14.86,4.1,7,
algorithm,14.56,3.29,18,
algorithmic,15.31,3.68,16,
alias,9.47,2.85,17,
alibi,12.5,3.54,18,
alien,7.5,3.43,18,
alienate,13.05,2.97,19,
alienation,13.47,3.32,19,
alienist,14.07,3.56,15,
aliens,8.577729999999999,2.7,21,
alight,11.41,3.43,17,
align,9.85,2.6,20,
alignment,11.76,2.84,17,
alike,6.115147,2.1,21,
alimentary,13.21,3.17,14,
alimony,14.47,4.93,19,
alit,12.69,2.43,13,
alive,5.11,2.4,19,
alkali,14.35,2.78,17,
alkaline,13.68,3.58,19,
alkaloid,14.06,2.93,16,
alky,14.18,3.68,11,
alkyd,16.62,4.41,8,
all,4.239515000000001,1.4,22,
allay,15.77,3.44,13,
allegation,11.84,2.54,19,
allege,12.81,2.54,16,
alleged,12.05,2.9,19,
allegiance,8.42,3.15,19,
allegiant,15.18,2.09,11,
allegorical,12.41,2.72,17,
allegory,14.16,2.59,19,
allegro,13.07,5.42,15,
allele,14.5,2.14,8,
allergen,11.58,4.02,19,
allergic,7.72,2.4,18,
allergist,12.21,3.46,19,
allergy,8.11,3.57,19,
alleviate,11.39,2.97,18,
alley,7.26,2.6,19,
alleyway,8.11,2.83,18,
alliance,11.28,3.16,18,
allied,10.85,3.54,20,
alligator,4.78,2.05,18,
alliteration,13.86,3.37,14,
alliterative,15.25,4.28,16,
allocate,13.78,3.64,18,
allocation,12.42,4.27,19,
allocution,15.23,3.7,13,
allograft,15.2,1.92,5,
allot,13.67,5.37,18,
allotment,13.28,3.89,18,
allow,5.32,1.83,19,
allowable,9.56,2.77,18,
allowance,6.95,2.06,20,
alloy,14.53,3.6,19,
allude,13.11,3.21,19,
allure,11.83,4.38,18,
alluring,12.89,3.5,18,
allusion,13.05,3.22,19,
alluvial,16.78,4.29,9,
ally,9.61,2.28,18,
almanac,10.58,4.13,19,
almandine,17.22,2.33,9,
almightiness,8.89,3.16,18,
almighty,8.47,3.55,19,
almond,7.67,2.22,18,
almoner,13,,1,
almost,5.465070000000001,2,21,
alms,9.91,3.99,11,
almshouse,17.8,5.39,10,
aloe,8.95,2.54,20,
aloft,9.823782999999999,3.44,21,
aloha,10.15,3.25,20,
alone,4.94,1.73,18,
aloneness,9.06,2.15,18,
along,5.411785000000001,1.65,22,
alongshore,11.6,2.03,15,
aloof,13.41,3.04,17,
alopecia,17.92,2.66,13,
aloud,6.221717,1.75,21,
alp,11.77,3.83,13,
alpaca,10.81,2.99,16,
alpha,12.22,3.87,18,
alphabet,4.22,1.52,18,
alphabetical,6.26,1.63,19,
alphabetize,7.11,2.47,19,
alphanumeric,13,4.73,19,
alphorn,15,1.41,2,
alpine,11.28,3.2,18,
alright,6.2750020000000015,2.37,21,
also,6.637340000000001,1.61,20,
altar,7.16,3.48,19,
altarpiece,11.21,3.42,14,
alter,9.47,3.42,19,
alteration,10.17,2.36,18,
altercation,11.67,3.18,18,
alternate,8.83,1.38,18,
alternating,12,2.28,18,
alternation,12.32,4.1,19,
alternative,10.11,3.55,18,
alternator,11.32,3.13,19,
although,8.076035,1.9,20,
altimeter,14.13,5.14,15,
altitude,9.58,2.27,19,
alto,10.186121,2.76,17,
altogether,8.353117,3.44,21,
altruism,15.79,2.51,19,
altruist,15.5,3.57,14,
altruistic,13.8,3.93,15,
alum,13.06,3.86,18,
alumina,11.78,2.86,9,
aluminum,7.26,2.84,19,
alumna,14,3.35,16,
alumnus,14,4.24,18,
alveolar,15,2.58,4,
alveolus,14.5,3.57,10,
always,6.2643450000000005,1.27,20,
amah,14,4.64,9,
amalgam,15.25,4.58,12,
amalgamated,15.07,3.17,15,
amalgamation,16.92,3.15,13,
amandine,15.29,3.15,7,
amanita,15.5,2.51,6,
amanuensis,12,2,3,
amaranth,15.73,3.52,11,
amaretto,14.63,4.69,19,
amaryllis,15.36,3.98,11,
amass,12,2.95,18,
amassment,14.75,4.91,16,
amateur,10.53,2.91,19,
amateurish,12.57,2.71,14,
amateurism,12.88,2.76,17,
amaze,7.5,2.73,18,
amazed,7.17,2.96,18,
amazement,9.22,3.12,18,
amazing,5.22,2.1,18,
ambassador,11,3.16,19,
ambassadorial,12.69,3.89,16,
ambassadorship,13.45,3.52,20,
amber,9.28,2.44,18,
ambergris,17.5,2.07,6,
ambiance,14.78,3.25,18,
ambidextrous,11.84,4.37,19,
ambience,13.28,3.2,18,
ambient,12.8,4.3,20,
ambiguity,14.06,2.82,18,
ambiguous,13.67,3.25,18,
ambition,11.29,2.9,21,
ambitious,11.05,2.55,19,
ambivalence,13.37,4.94,19,
ambivalent,12.12,2.67,17,
amble,11.87,3.2,15,
ambrosia,13.82,4.1,17,
ambrosial,17.12,4.59,16,
ambulance,6.16,2.19,19,
ambulation,15.36,4.43,11,
ambulatory,12.59,2.92,17,
ambuscade,,,0,
ambush,9.3,1.72,20,
ameliorate,13.67,2.5,9,
amelioration,16.25,5.01,8,
amen,5.795437000000001,4.19,22,
amenable,14.14,2.32,14,
amend,11.39,3.71,18,
amendment,10.06,2.53,18,
amends,10.16,2.67,19,
americanize,12.44,3.6,18,
amethyst,12.22,4.73,18,
amiability,13.25,3,16,
amiable,13.11,4.59,18,
amicable,12.95,2.74,19,
amice,12.14,2.67,7,
amicus,15.4,3.5,10,
amid,11.454304,3.74,18,
amidst,10.441889,2.6,22,
amino,13.78,2.78,18,
amiss,11.337076999999999,4,18,
amity,13.14,2.98,14,
ammeter,16.83,1.72,6,
ammo,8.11,2.85,19,
ammonia,11,3.58,18,
ammonium,12.35,3.06,17,
ammunition,9.67,2.54,18,
amnesia,10.61,3.15,18,
amnesiac,12.64,3.84,14,
amnesic,13.67,4.38,18,
amnesty,12.95,2.76,19,
amniocentesis,14.38,4.43,13,
amniotic,13.86,2.51,14,
amoeba,12.65,4.15,17,
amoebic,13.68,2,19,
among,7.745668000000001,3.02,21,
amongst,9.013850999999999,3.26,21,
amontillado,14.43,6.45,7,
amoral,11.7,3.29,20,
amorality,15,2.55,13,
amorous,13.71,2.71,17,
amorphous,14.75,3.26,16,
amortization,17.33,4.62,15,
amortize,15.88,4.61,8,
amount,6.63,2.48,19,
amour,12.67,3.12,18,
amp,12.11,2.42,19,
amperage,12.07,3.39,15,
ampersand,13.2,3.43,15,
amphetamine,15.53,3.78,19,
amphibian,8.33,3.43,18,
amphibious,10.88,2.83,17,
amphitheater,11.84,3.18,19,
amphora,15.44,2.13,9,
ample,11.63,4.4,19,
amplification,11.4,2.52,20,
amplifier,11.35,3.08,20,
amplify,12.06,3.81,18,
amplitude,12.44,2.64,18,
amputate,9.6,2.26,20,
amputation,11.89,2.9,19,
amputee,11,3.03,18,
amuck,11.18,3.61,17,
amulet,11.53,3.24,17,
amuse,9,3.16,18,
amused,7.83,3.17,18,
amusement,8.79,3.03,19,
amusing,8.44,2.87,18,
amyl,15.67,1.53,3,
