unit,mean,std,n,individual_ratings
owie,7.784615384,,,
owl,5.581818182,,,
pajamas,4.970588235,,,
pants,5.361538461,,,
paper,5.875,,,
park,5.846153847,,,
party,7.230769231,,,
peas,5.90909091,,,
pen,6.11875,,,
pencil,6.0625,,,
penguin,4.075,,,
penis,5.32,,,
penny,5.32,,,
people,6.04,,,
person,5.32,,,
pickle,6.890909091,,,
picnic,5.015384616,,,
picture,5.435714286,,,
pig,5.95,,,
pillow,5.92,,,
pizza,6.13,,,
plant,5.32,,,
plate,6.335714286,,,
police,5.552941176,,,
pony,5.435714286,,,
pool,5.77,,,
popsicle,5.95,,,
porch,4.96,,,
potato,6.271428571,,,
potty,6.13,,,
present,5.776923077,,,
pretzel,5.663636364,,,
pudding,5.77,,,
pumpkin,4.975,,,
puppy,6.1,,,
purse,4.027272728,,,
puzzle,7,,,
radio,6.025,,,
rain,5.8,,,
raisin,5.5,,,
refrigerator,6.014285714,,,
rock,6.645454546,,,
roof,5.275,,,
room,5.552941176,,,
rooster,6.25,,,
salt,5.418181818,,,
sandwich,5.38,,,
sauce,6.55,,,
scarf,5.875,,,
school,5.307142857,,,
scissors,7.075,,,
sheep,6.4,,,
shirt,5.1625,,,
shoe,5.21875,,,
shopping,6.770588235,,,
shorts,6.00625,,,
shoulder,5.05,,,
shovel,6.58,,,
shower,6.347058824,,,
sink,5.95,,,
sister,5.98,,,
sky,5.5,,,
sled,6.04,,,
slipper,6.884615384,,,
snack,6.025,,,
sneaker,5.5,,,
snow,5.725,,,
soap,5.692857143,,,
sock,5.581818182,,,
soda,6.135294118,,,
sofa,5.14,,,
soup,6.4,,,
spaghetti,6.46,,,
spoon,5.77,,,
sprinkler,7.205263158,,,
squirrel,5.827272728,,,
stairs,6.815384616,,,
star,6.925,,,
stick,7.235714286,,,
stone,6.645454546,,,
store,4.7125,,,
story,5.90909091,,,
stove,5.23,,,
strawberry,5.8375,,,
street,5.336363636,,,
stroller,6.207142857,,,
sun,5.418181818,,,
sweater,5.86,,,
table,5.3875,,,
tape,5.95,,,
teacher,6.34375,,,
tiger,6.13,,,
tights,7.054545454,,,
time,4.87,,,
tissue,7.023076923,,,
toast,5.990909091,,,
today,5.875,,,
toe,5.628571429,,,
tomorrow,7.03,,,
tongue,4.6,,,
tonight,6.053846154,,,
tooth,6.4,,,
top,6.481818182,,,
towel,5.288235294,,,
toy,6.318181818,,,
tractor,6.025,,,
train,5.418181818,,,
trash,6.13,,,
tray,5.44,,,
tree,4.669230769,,,
truck,6.04,,,
tummy,7.3,,,
tuna,5.638461539,,,
turkey,5.56,,,
turtle,5.5,,,
TV,6.481818182,,,
uncle,5.65,,,
vacuum,5.59,,,
vagina,4.69,,,
vanilla,5.663636364,,,
vitamins,6.025,,,
walker,6.22,,,
wind,6.528571429,,,
window,4.75,,,
wolf,6.625,,,
woods,7.6,,,
yard,5.254545454,,,
yesterday,6.16,,,
yogurt,5.35,,,
zebra,5.015384616,,,
zipper,8.130769231,,,
zoo,6.884615384,,,
baa,8.036363636,,,
choo-choo,8.2,,,
cockadoodledoo,8.86,,,
grr,7.3,,,
meow,8.65,,,
moo,8.994117647,,,
ouch,8.615384616,,,
peekaboo,7.12,,,
quack,9.169230769,,,
shh,8.70625,,,
uh oh,9.427272728,,,
vroom,8.690909091,,,
woof,8.44,,,
yum,8.061538461,,,
bite,7.3,,,
blow,6.727272728,,,
break,8.11,,,
bring,5.62,,,
build,6.538461539,,,
bump,8.527272728,,,
buy,5.425,,,
carry,5.5,,,
catch,5.915384616,,,
chase,6.123076923,,,
clap,8.05,,,
climb,6.261538461,,,
close,5.3875,,,
cook,6.31,,,
cover,5.885714286,,,
cry,6.28,,,
cut,6.135294118,,,
dance,5.638461539,,,
draw,5.68,,,
drive,5.707692308,,,
drop,6.464285714,,,
dump,8.14375,,,
eat,6.082352942,,,
fall,6.88,,,
feed,6.22,,,
find,5.5,,,
finish,5.663636364,,,
fit,5.923529412,,,
fix,5.984615384,,,
get,4.975,,,
give,6.645454546,,,
go,6.80909091,,,
hate,6.79375,,,
have,5.26,,,
hear,5.56,,,
help,6.88,,,
hide,6.528571429,,,
hit,6.4,,,
hold,6.261538461,,,
hug,7.3,,,
hurry,6.175,,,
jump,6.4,,,
kick,7.255,,,
kiss,6.625,,,
knock,8.25625,,,
lick,6.55,,,
like,5.2,,,
listen,6.175,,,
look,7.136363636,,,
love,6.5125,,,
make,6.078571429,,,
nap,6.645454546,,,
open,6.49,,,
paint,7.054545454,,,
pick,7.369230769,,,
play,6.475,,,
please,6.04,,,
pour,6.67,,,
pretend,4.6,,,
pull,7.375,,,
push,7.6,,,
put,6.607692308,,,
read,5.581818182,,,
ride,6.55,,,
rip,8.863157895,,,
run,6.318181818,,,
say,6.22,,,
see,6.645454546,,,
shake,7.853846154,,,
share,5.1,,,
show,6.261538461,,,
sing,7.03,,,
sit,6.28,,,
skate,6.775,,,
sleep,6.192307692,,,
smile,7.054545454,,,
spill,7.225,,,
splash,8.65,,,
stand,6.85,,,
stay,6.25,,,
stop,7.75,,,
sweep,8.411764706,,,
swim,6.4,,,
take,6.58,,,
talk,5.692857143,,,
taste,6.528571429,,,
tear,6,,,
think,5.827272728,,,
throw,6.207142857,,,
tickle,7.428571429,,,
touch,6.241176471,,,
turn,5.5,,,
wait,5.05,,,
wake,5.336363636,,,
walk,6.154545454,,,
wash,6.815384616,,,
wipe,7.3,,,
wish,7.463636364,,,
write,6.563636364,,,
abide,5.725,,,
able,5.92,,,
abrasive,6.68125,,,
absorbent,6.330769231,,,
academy,6.123076923,,,
account,5.114285714,,,
ache,6.538461539,,,
aching,5.725,,,
acid,6.175,,,
acidic,6.4,,,
acrid,6.053846154,,,
add,5.361538461,,,
addition,6.607692308,,,
address,4.975,,,
adhere,5.14,,,
adhesive,6.7,,,
administer,5.725,,,
administration,5.846153847,,,
admission,5.581818182,,,
advantage,5.223076923,,,
advice,5.885714286,,,
afford,5.44,,,
afraid,6.7,,,
aim,5.90909091,,,
air,6.67,,,
alcohol,4.738461539,,,
alcoholic,5.875,,,
alive,6.746153847,,,
alone,6.607692308,,,
aloof,6.142857143,,,
amateur,4.728571429,,,
amber,5.5,,,
amount,6.123076923,,,
anger,6.4,,,
angle,6.469230769,,,
angry,7.092307692,,,
angular,7.042857143,,,
answer,6.00625,,,
antiseptic,5.114285714,,,
appeal,5.821428571,,,
appease,6.330769231,,,
area,5.307142857,,,
arf,7.235714286,,,
argue,5.885714286,,,
aroma,6.528571429,,,
aromatic,6.625,,,
arrange,5.885714286,,,
arrangement,6.1,,,
arrest,5.95,,,
arsenal,6.4,,,
asbestos,4.946153847,,,
ash,5.984615384,,,
ashes,6.192307692,,,
asinine,4.946153847,,,
aspect,5.2,,,
astringent,5.628571429,,,
atom,5.663636364,,,
attempt,5.254545454,,,
attorney,4.876923077,,,
audible,6.330769231,,,
avoid,5.35,,,
azure,5.05,,,
babble,8.684615384,,,
babbling,8.2,,,
background,5.875,,,
balance,5.725,,,
balmy,6.4,,,
band,5.776923077,,,
bang,8.95,,,
banging,7.75,,,
bank,6.014285714,,,
barbecue,6.123076923,,,
barbecued,4.669230769,,,
bark,5.44,,,
barking,8.5,,,
base,6.4,,,
bash,8.275,,,
beautiful,7.6,,,
beauty,6.25,,,
beep,9.421428571,,,
beeping,8.269230769,,,
beer,6.261538461,,,
beery,6.261538461,,,
begin,6.914285714,,,
beginning,5.663636364,,,
beige,5.776923077,,,
belief,6.175,,,
belly,5.725,,,
belong,5.35,,,
bent,6.053846154,,,
bequeath,4.792857143,,,
biscuit,5.361538461,,,
biscuity,5.875,,,
bitter,6.676923077,,,
blame,5.885714286,,,
bland,7.364285714,,,
blare,6.4,,,
blaring,7.923076923,,,
bleating,7.042857143,,,
bleep,9.035714286,,,
bleeping,8.585714286,,,
bliss,7.15,,,
blonde,5.35,,,
blood,5.8,,,
bloody,6.607692308,,,
blotch,7.15,,,
blotchy,7.576923077,,,
blunt,8.35,,,
body,5.05,,,
bogus,7.092307692,,,
boil,6.746153847,,,
boiling,6.746153847,,,
bomb,7.21,,,
bone,5.581818182,,,
boom,8.961538461,,,
booming,8.476923077,,,
booth,5.564285714,,,
border,6.207142857,,,
bore,6.330769231,,,
born,4.763636364,,,
boss,5.275,,,
bother,5.95,,,
bounce,7.878571429,,,
bouncy,8.130769231,,,
brackish,6.261538461,,,
branch,6.014285714,,,
branching,4.857142857,,,
brave,6.775,,,
bray,5.915384616,,,
braying,6.55,,,
brazen,6.261538461,,,
breakable,7.161538461,,,
breast,5.8,,,
breath,7,,,
breathe,7.9,,,
breeze,6.34375,,,
breezy,7.525,,,
brief,5.68,,,
bright,6.85,,,
brilliant,6.261538461,,,
brine,4.530769231,,,
briny,6.815384616,,,
bristle,6.025,,,
bristly,6.90625,,,
brittle,7.507692308,,,
broad,7.54,,,
bronze,5.575,,,
brunette,6.175,,,
brunt,6.1,,,
bubble,6.815384616,,,
bubbling,7.75,,,
builder,6.271428571,,,
bulk,6.607692308,,,
bulky,6.607692308,,,
bullet,5.569230769,,,
bumpy,7.621428571,,,
burn,5.875,,,
burning,5.98,,,
burnt,6.1,,,
burst,8.125,,,
bursting,7.3,,,
business,4.6,,,
buttery,5.65,,,
buttock,5.5,,,
buzz,8.823076923,,,
buzzing,9.4,,,
cab,4.6,,,
cage,6.261538461,,,
call,5.875,,,
camp,6.192307692,,,
cancer,5.5,,,
capacity,6.04,,,
caramel,5.95,,,
caramelized,4.84,,,
career,5.564285714,,,
case,5.125,,,
cash,5.35,,,
cast,5.7,,,
casual,6.207142857,,,
cause,5.418181818,,,
cellar,4.525,,,
center,6.34,,,
century,5.292307692,,,
chain,5.41,,,
champagne,5.292307692,,,
char,7.375,,,
charred,7.235714286,,,
chart,5.430769231,,,
cheesy,6.335714286,,,
chef,4.825,,,
chequered,5.5,,,
chew,7.492857143,,,
chewy,7.75,,,
chill,6.330769231,,,
chilly,6.053846154,,,
chime,8.476923077,,,
chiming,6.914285714,,,
chirp,9.228571429,,,
chirping,9.030769231,,,
chocolatey,6.475,,,
choose,5.14,,,
chubby,7.364285714,,,
circle,6.676923077,,,
circular,6.528571429,,,
citrus,5.915384616,,,
citrusy,5.95,,,
city,5.242857143,,,
claim,5.430769231,,,
clammy,7.375,,,
clamor,6.538461539,,,
clamorous,6.325,,,
clang,8.971428571,,,
clanging,8.007142857,,,
clank,9.238461539,,,
clash,7.9,,,
clean,6.330769231,,,
clear,5.707692308,,,
click,9.515384616,,,
clicking,8.14,,,
clip,7.075,,,
closer,6.261538461,,,
cloudy,5.984615384,,,
cloy,5.725,,,
cloying,4.530769231,,,
clunk,9.035714286,,,
coarse,7.975,,,
coast,5.114285714,,,
coconut,6.676923077,,,
coconutty,6.815384616,,,
collect,5.846153847,,,
collection,6.330769231,,,
colonel,4.375,,,
color,5.575,,,
colorful,7.107142857,,,
colossal,7.9,,,
come,5.692857143,,,
comedy,6.4,,,
compact,5.223076923,,,
compete,6.475,,,
competition,6.55,,,
concept,5.757142857,,,
condition,4.876923077,,,
cone,5.638461539,,,
confide,6.123076923,,,
confidence,6.261538461,,,
confuse,6.4,,,
conical,5.65,,,
consequence,6.053846154,,,
construct,5.575,,,
construction,6.335714286,,,
contact,5.68,,,
content,4.669230769,,,
contour,6.025,,,
contoured,5.575,,,
contract,4.876923077,,,
contrary,6.4,,,
coo,7.75,,,
cooing,9.169230769,,,
cool,7.492857143,,,
cope,5.223076923,,,
core,5.418181818,,,
correct,5.35,,,
cost,5.984615384,,,
cotton,5.776923077,,,
council,5.569230769,,,
counsel,5.65,,,
count,5.32,,,
county,5.44,,,
court,5.56,,,
courteous,6.4,,,
cousin,5.5,,,
crack,8.29,,,
crackling,8.05,,,
craft,6.16,,,
crag,6.4,,,
craggy,5.984615384,,,
crap,6.746153847,,,
crash,8.892307692,,,
crashing,7.685714286,,,
creak,7.230769231,,,
creaking,7.3,,,
cream,5.692857143,,,
creamy,6.85,,,
crease,6.053846154,,,
creased,6.25,,,
creed,5.178571429,,,
crime,5.5,,,
crimson,5.776923077,,,
crinkle,8.95,,,
crinkled,6.325,,,
crisis,5.68,,,
crisp,8.83,,,
crook,6.815384616,,,
crooked,7.3,,,
cross,6.053846154,,,
crowd,6.528571429,,,
crowded,6.746153847,,,
crunch,8.907142857,,,
crunching,8.275,,,
crying,5.638461539,,,
curb,5.846153847,,,
cure,5.435714286,,,
curiosity,5.846153847,,,
curious,6.207142857,,,
curl,6.123076923,,,
curly,7.70909091,,,
curve,6.4,,,
curved,6.538461539,,,
customer,5.885714286,,,
damage,6.953846154,,,
damp,6.469230769,,,
danger,6.469230769,,,
dank,6.4,,,
dapple,6.4,,,
dappled,6.192307692,,,
dazzle,6.925,,,
dazzling,8.061538461,,,
dead,6.676923077,,,
deaf,5.628571429,,,
deafening,5.569230769,,,
deal,5.015384616,,,
death,6.207142857,,,
deck,5.275,,,
deem,4.975,,,
deep,6.528571429,,,
defeat,5.569230769,,,
defense,6.4,,,
defy,6.261538461,,,
delicious,6.123076923,,,
delight,6.123076923,,,
deluxe,5.915384616,,,
democracy,5.628571429,,,
demon,6.025,,,
deny,6.271428571,,,
department,5.275,,,
depress,6.123076923,,,
depression,6.192307692,,,
desk,5.575,,,
despicable,7.66,,,
destroy,7.171428571,,,
deuce,4.84,,,
develop,5.984615384,,,
development,5.984615384,,,
device,5.707692308,,,
devil,6.625,,,
devote,5.44,,,
die,5.8,,,
difficult,7.092307692,,,
dig,6.072727272,,,
dim,6.607692308,,,
direct,6.607692308,,,
direction,5.23,,,
dirt,6.4,,,
discreet,5.846153847,,,
disease,5.65,,,
dispute,5.776923077,,,
distance,6.123076923,,,
distinct,7.161538461,,,
distinction,5.757142857,,,
dive,6.914285714,,,
divine,5.307142857,,,
domain,6.469230769,,,
doubt,5.292307692,,,
down,4.807692308,,,
downy,4.461538461,,,
drab,8.392857143,,,
drama,5.638461539,,,
dream,6.078571429,,,
drink,6.4,,,
dry,6.727272728,,,
duke,5.275,,,
dull,6.953846154,,,
dust,5.984615384,,,
dusty,6.25,,,
duty,5.757142857,,,
earth,5.628571429,,,
earthy,6.261538461,,,
ease,6.175,,,
east,5.846153847,,,
echo,8.02,,,
echoing,6.625,,,
economy,5.846153847,,,
edge,6.475,,,
education,6.55,,,
effect,5.68,,,
effort,5.638461539,,,
eggy,6.469230769,,,
elastic,6.775,,,
elegant,5.707692308,,,
emergency,5.435714286,,,
emotion,5.581818182,,,
enemy,6.775,,,
engage,5.2,,,
engagement,5.65,,,
enormous,7.784615384,,,
enter,5.776923077,,,
enterprise,5.564285714,,,
enthusiasm,6.123076923,,,
entourage,6.4,,,
entrance,5.915384616,,,
equipment,6.207142857,,,
esquire,6.053846154,,,
essence,6.261538461,,,
estate,4.375,,,
estimate,5.638461539,,,
exchange,5.875,,,
excite,7.369230769,,,
excitement,6.815384616,,,
expand,6.592857143,,,
expansion,7.825,,,
expect,4.825,,,
extra,4.461538461,,,
extreme,6.46,,,
fact,6.85,,,
factor,5.707692308,,,
factory,5.5,,,
fail,6.4,,,
failure,6.464285714,,,
faint,5.846153847,,,
fair,4.669230769,,,
fake,4.807692308,,,
falling,6.053846154,,,
fantastic,6.207142857,,,
far,4.921428571,,,
fat,5.292307692,,,
father,7.3,,,
fatty,6.528571429,,,
favor,5.638461539,,,
fear,6.25,,,
feat,4.471428571,,,
feather,6.538461539,,,
feel,6.625,,,
fell,7.042857143,,,
felt,6.335714286,,,
fence,5.725,,,
fetid,5.6,,,
fever,5.564285714,,,
feverish,6.123076923,,,
few,7.75,,,
fight,5.827272728,,,
file,5.435714286,,,
filth,7,,,
filthy,7.507692308,,,
finance,6.4,,,
fingernail,5.361538461,,,
fire,6.815384616,,,
firm,5.44,,,
fish,5.564285714,,,
fishy,7.235714286,,,
five,6.192307692,,,
flake,6.4,,,
flaky,8.05,,,
flap,7.992307692,,,
flat,7.576923077,,,
flavor,5.885714286,,,
flavorsome,6.85,,,
flesh,6.325,,,
fleshy,5.776923077,,,
flexible,6.072727272,,,
flick,7.853846154,,,
flicker,7.975,,,
flickering,7.023076923,,,
fling,7.136363636,,,
flirt,6.475,,,
float,5.990909091,,,
flop,8.328571429,,,
floppy,7.675,,,
floral,6.625,,,
flow,7.161538461,,,
flowery,6.884615384,,,
fluff,8.392857143,,,
fluffy,8.65,,,
fly,7.230769231,,,
foam,6.953846154,,,
foamy,7.3,,,
fog,6.271428571,,,
foggy,6.914285714,,,
follow,5.628571429,,,
fool,5.5,,,
foot,5.14,,,
forest,5.915384616,,,
forked,6.271428571,,,
form,6.053846154,,,
formation,5.707692308,,,
fortune,5.885714286,,,
four,5.223076923,,,
fragrant,5.846153847,,,
freak,6.721428571,,,
free,6.192307692,,,
freeze,6.46,,,
freezing,6.721428571,,,
fresh,7.023076923,,,
frost,6.053846154,,,
frosty,6.676923077,,,
fruit,6.4,,,
fruity,6.192307692,,,
fun,6.25,,,
function,4.985714286,,,
fuss,5.292307692,,,
future,6.464285714,,,
fuzzy,8.264285714,,,
gallant,5.015384616,,,
gamy,5.725,,,
gander,4.675,,,
garlic,5.707692308,,,
garlicky,7.161538461,,,
gesture,5.2,,,
ghost,5.95,,,
giant,5.984615384,,,
gift,6.207142857,,,
gigantic,7.646153847,,,
giggle,8.2,,,
giggling,7.685714286,,,
glamor,6.85,,,
glamorous,6.7,,,
glare,6.475,,,
gleam,6.79375,,,
gleaming,6.55,,,
glint,6.528571429,,,
glisten,6.80909091,,,
glistening,7.161538461,,,
glitter,6.469230769,,,
glittery,7.75,,,
globe,4.985714286,,,
globular,5.95,,,
glory,6.475,,,
gloss,7.621428571,,,
glossy,7.364285714,,,
glow,6.538461539,,,
glowing,7.3,,,
god,5.707692308,,,
gold,6.123076923,,,
goo,8.338461539,,,
gooey,8.445454546,,,
gorgeous,5.430769231,,,
grace,7.023076923,,,
grade,6.053846154,,,
grain,5.62,,,
grainy,6.469230769,,,
granular,4.530769231,,,
granule,4.323076923,,,
grassy,7.6,,,
grave,6.978571429,,,
gray,6.58,,,
grease,6.914285714,,,
greasy,6.607692308,,,
grey,6.123076923,,,
grind,7.3,,,
grinding,7.576923077,,,
grit,6.64,,,
gritty,7.814285714,,,
groan,8.407692308,,,
groaning,7.438461539,,,
grotesque,6.271428571,,,
growl,8.130769231,,,
growling,7.878571429,,,
grub,7.161538461,,,
grubby,6.85,,,
guild,5.65,,,
guilt,5.361538461,,,
gun,5.95,,,
gurgle,9.475,,,
gurgling,7.235714286,,,
guts,6.014285714,,,
hairy,6.884615384,,,
handsome,5.223076923,,,
hang,5.5,,,
harm,5.707692308,,,
harmony,6.884615384,,,
harsh,7.878571429,,,
haze,6.4,,,
hazy,7.576923077,,,
health,6.475,,,
heart,6.335714286,,,
heat,6.815384616,,,
heave,8.457142857,,,
heaven,5.5,,,
hell,6.4,,,
herb,5.707692308,,,
herby,5.08,,,
hero,5.361538461,,,
hiss,9.238461539,,,
hissing,9.515384616,,,
hoarse,6.884615384,,,
hole,7.784615384,,,
hollow,6.85,,,
holy,6.192307692,,,
honest,5.692857143,,,
honey,6.978571429,,,
honeyed,5.68,,,
hoot,8.585714286,,,
hope,6.5125,,,
horn,6.67,,,
hour,5.435714286,,,
household,5.707692308,,,
howl,9.1,,,
howling,8.690909091,,,
huge,7.784615384,,,
hum,8.892307692,,,
humid,5.846153847,,,
humming,9.52,,,
humor,4.525,,,
hump,7.438461539,,,
hunt,5.821428571,,,
husband,5.5,,,
hush,7.507692308,,,
hushed,7.70909091,,,
husky,6.657142857,,,
icy,6.481818182,,,
ideal,5.242857143,,,
idiot,6.025,,,
illicit,5.153846154,,,
image,5.430769231,,,
imagination,7.054545454,,,
immense,7.369230769,,,
impress,5.5,,,
impression,6.053846154,,,
improvise,5.821428571,,,
incentive,4.946153847,,,
incest,4.54,,,
inch,7.15,,,
incident,5.62,,,
income,5.692857143,,,
increase,6.464285714,,,
independence,6.657142857,,,
influence,5.875,,,
inform,5.915384616,,,
information,6.721428571,,,
innocuous,3.769230769,,,
insipid,5.56,,,
instance,5.254545454,,,
intent,5.05,,,
intention,6.014285714,,,
interior,5.425,,,
interview,6.04,,,
invent,5.26,,,
invention,6.25,,,
investigate,5.846153847,,,
investigation,5.35,,,
invite,5.707692308,,,
