unit,mean,std,n,individual_ratings
Bill showed the child a picture.,6.525,0.7506,40,"[7, 7, 6, 7, 7, 7, 6, 7, 7, 6, 7, 6, 7, 5, 7, 7, 6, 7, 7, 7, 5, 7, 5, 6, 7, 5, 7, 7, 6, 7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 7]"
Charles quoted Tom the poet.,5.1842,1.7684,38,"[7, 6, 6, 6, 6, 7, 5, 3, 7, 2, 7, 5, 3, 5, 6, 2, 6, 7, 3, 3, 7, 5, 6, 7, 6, 3, 2, 6, 6, 7, 7, 3, 6, 6, 2, 3, 6, 7]"
Charles quoted Tom the price that was massively inflated.,4.7105,2.0521,38,"[7, 3, 3, 1, 3, 3, 1, 5, 3, 5, 7, 7, 2, 7, 6, 5, 3, 7, 2, 1, 7, 6, 3, 5, 6, 2, 5, 6, 7, 6, 7, 2, 7, 6, 5, 6, 5, 7]"
Charles quoted Tom the price.,5.8462,1.4786,39,"[7, 6, 6, 6, 6, 5, 6, 6, 5, 3, 7, 2, 6, 3, 7, 6, 3, 6, 7, 1, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 7, 6, 7, 6, 6, 7, 6, 6, 7]"
Charles quoted the poet to Tom.,5.5897,1.6814,39,"[7, 6, 7, 6, 5, 3, 3, 6, 5, 3, 7, 5, 7, 3, 7, 7, 2, 7, 7, 6, 7, 6, 6, 1, 6, 6, 6, 5, 7, 7, 7, 7, 5, 7, 6, 6, 5, 2, 7]"
Charles quoted the price that was massively inflated to Tom.,4.3158,1.7874,38,"[7, 3, 3, 1, 6, 3, 2, 5, 3, 2, 7, 3, 3, 7, 6, 3, 3, 2, 3, 7, 6, 6, 3, 3, 6, 5, 3, 6, 6, 5, 2, 5, 6, 3, 3, 5, 5, 7]"
Charles quoted the price to Tom.,6.4,1.1503,40,"[7, 7, 7, 7, 7, 3, 7, 7, 7, 3, 7, 5, 6, 5, 7, 7, 6, 6, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 3, 6, 7, 7]"
Jim must purchase the dog.,6.05,1.061,40,"[7, 7, 6, 6, 5, 7, 5, 6, 7, 5, 7, 5, 5, 5, 7, 6, 5, 6, 7, 7, 7, 2, 5, 7, 6, 5, 7, 5, 6, 7, 7, 7, 7, 6, 7, 7, 6, 6, 5, 6]"
Jim must purchase the truck that has faulty brakes.,5.5789,1.5357,38,"[7, 7, 6, 5, 2, 6, 3, 5, 6, 5, 7, 3, 7, 6, 3, 7, 7, 5, 6, 2, 7, 6, 6, 3, 7, 6, 7, 6, 6, 7, 6, 5, 7, 6, 3, 6, 6, 7]"
Jim must purchase the truck.,6.0513,1.2763,39,"[7, 7, 3, 5, 6, 7, 5, 6, 7, 5, 7, 3, 7, 5, 7, 7, 5, 7, 7, 7, 7, 2, 5, 5, 7, 6, 7, 7, 7, 7, 7, 6, 6, 7, 7, 6, 6, 6, 5]"
Jim will sell Fido the dog to the circus troupe.,5.4,1.6916,40,"[7, 3, 2, 5, 6, 7, 3, 6, 5, 3, 7, 5, 5, 5, 7, 6, 7, 6, 7, 3, 5, 7, 7, 7, 3, 1, 6, 7, 3, 5, 7, 7, 6, 6, 5, 3, 6, 6, 7, 7]"
Jim will sell the circus troupe Fido the dog.,4.5385,1.9446,39,"[7, 5, 7, 1, 3, 6, 5, 5, 3, 3, 7, 5, 5, 6, 7, 5, 2, 3, 6, 3, 3, 7, 2, 6, 5, 1, 7, 7, 2, 6, 6, 5, 5, 5, 3, 2, 2, 7, 2]"
Jim will sell the circus troupe the truck that has 18 wheels.,5.1053,1.7674,38,"[7, 5, 1, 3, 3, 2, 5, 6, 5, 7, 6, 5, 7, 7, 5, 6, 6, 3, 2, 7, 7, 6, 3, 5, 6, 5, 6, 7, 6, 7, 7, 5, 5, 6, 1, 6, 5, 3]"
Jim will sell the circus troupe the truck.,5.6486,1.3169,37,"[7, 6, 5, 7, 6, 5, 5, 6, 5, 7, 5, 5, 3, 7, 6, 5, 3, 7, 6, 7, 6, 5, 6, 7, 7, 6, 7, 7, 7, 6, 5, 5, 3, 3, 6, 3, 7]"
Jim will sell the truck that has 18 wheels to the circus troupe.,5.2051,1.542,39,"[7, 5, 6, 5, 3, 5, 5, 3, 5, 3, 7, 3, 7, 3, 7, 7, 5, 6, 2, 5, 7, 6, 7, 5, 2, 6, 3, 6, 6, 6, 7, 7, 6, 5, 3, 6, 6, 5, 5]"
Jim will sell the truck to the circus troupe.,6.55,0.6385,40,"[7, 6, 5, 7, 5, 6, 6, 7, 6, 5, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 7, 6, 6, 7, 7]"
John is following the map that was printed on the back of the brochure.,6.5897,0.6373,39,"[7, 6, 7, 6, 7, 7, 6, 6, 7, 5, 7, 5, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 6, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7]"
John is following the map.,6.575,0.813,40,"[7, 7, 7, 5, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 6, 6, 7, 5, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 3, 6, 6, 7]"
John is following the teacher.,6.725,0.5057,40,"[7, 7, 7, 6, 7, 7, 6, 7, 7, 6, 7, 5, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 6, 7]"
Kim cited the author.,6.55,0.8149,40,"[7, 7, 7, 5, 6, 7, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 6, 3, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 6, 7]"
Kim cited the book that was unreasonably expensive.,5.1622,1.6917,37,"[5, 6, 2, 5, 5, 5, 5, 5, 6, 6, 7, 7, 3, 7, 6, 5, 5, 6, 5, 7, 6, 3, 2, 7, 3, 5, 6, 6, 7, 7, 1, 6, 7, 1, 5, 5, 6]"
Kim cited the book.,6.4359,1.1191,39,"[7, 7, 7, 2, 7, 7, 6, 7, 7, 6, 7, 5, 7, 6, 7, 7, 3, 7, 7, 7, 7, 6, 5, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 7]"
Susan will lend her assistant to her friend next week.,5.2564,1.6338,39,"[7, 5, 7, 2, 6, 3, 6, 5, 5, 3, 7, 3, 3, 5, 7, 7, 6, 3, 7, 7, 7, 6, 5, 3, 6, 6, 7, 5, 2, 6, 7, 7, 6, 6, 3, 3, 6, 5, 5]"
Susan will lend her friend her assistant next week.,4.9744,1.7545,39,"[7, 6, 7, 2, 7, 3, 6, 5, 5, 3, 7, 6, 2, 3, 7, 6, 5, 3, 6, 6, 2, 7, 2, 5, 5, 5, 6, 3, 3, 6, 6, 7, 6, 7, 2, 3, 6, 6, 5]"
Susan will lend her friend the box next week.,5.85,1.3502,40,"[7, 5, 1, 6, 7, 6, 6, 7, 6, 5, 7, 3, 7, 5, 7, 6, 5, 7, 7, 7, 6, 7, 5, 6, 5, 2, 6, 7, 5, 6, 7, 7, 6, 6, 6, 6, 6, 6, 5, 7]"
Susan will lend her friend the box that she got from her mother next week.,4.4615,1.7297,39,"[6, 3, 2, 6, 3, 5, 6, 5, 5, 3, 7, 3, 3, 3, 7, 2, 5, 7, 2, 3, 3, 7, 5, 6, 3, 1, 7, 3, 3, 6, 5, 6, 5, 6, 3, 3, 6, 6, 4]"
Susan will lend the box that she got from her mother to her friend next week.,5.2564,1.5681,39,"[7, 3, 5, 7, 6, 5, 7, 6, 5, 3, 7, 3, 5, 3, 7, 6, 5, 6, 6, 3, 5, 7, 6, 5, 7, 1, 6, 3, 3, 6, 6, 7, 5, 3, 6, 6, 5, 6, 7]"
Susan will lend the box to her friend next week.,6.225,1.025,40,"[7, 6, 7, 7, 6, 7, 3, 6, 6, 6, 7, 5, 6, 5, 7, 7, 7, 7, 7, 6, 6, 7, 5, 7, 7, 5, 7, 6, 6, 7, 7, 7, 6, 3, 6, 7, 5, 6, 7, 7]"
Ted took his wife the girl.,3.0526,1.9583,38,"[1, 2, 6, 1, 3, 2, 5, 5, 2, 2, 7, 1, 1, 5, 5, 3, 2, 1, 1, 7, 2, 6, 2, 5, 2, 3, 1, 1, 5, 6, 1, 5, 3, 2, 2, 2, 1, 5]"
Ted took his wife the plate that had a tasty sandwich.,4.5135,1.9094,37,"[7, 6, 1, 2, 3, 3, 6, 4, 5, 7, 5, 2, 3, 7, 6, 5, 5, 5, 3, 1, 7, 5, 6, 1, 6, 7, 3, 5, 6, 5, 2, 6, 3, 3, 3, 6, 7]"
Ted took his wife the plate.,5.3243,1.8417,37,"[7, 5, 1, 7, 6, 2, 5, 6, 5, 5, 7, 7, 5, 2, 7, 7, 3, 7, 6, 7, 7, 7, 5, 6, 7, 3, 6, 5, 7, 6, 6, 7, 3, 3, 3, 2, 7]"
Ted took the girl to his wife.,5.6486,1.6024,37,"[7, 6, 5, 1, 3, 7, 6, 6, 7, 3, 7, 5, 3, 7, 7, 6, 7, 3, 6, 6, 7, 3, 7, 6, 5, 7, 7, 6, 7, 7, 3, 5, 6, 6, 6, 7, 6]"
Ted took the plate that had a tasty sandwich to his wife.,4.5385,1.699,39,"[6, 3, 3, 3, 5, 3, 5, 5, 3, 3, 7, 5, 5, 3, 7, 5, 5, 6, 3, 5, 3, 7, 5, 3, 5, 7, 3, 2, 6, 5, 7, 2, 3, 6, 3, 1, 5, 7, 7]"
Ted took the plate to his wife.,6.641,0.8107,39,"[7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 3, 6, 7, 7]"
The author was cited by Kim.,5.5789,1.518,38,"[7, 6, 7, 6, 5, 7, 7, 6, 7, 3, 7, 5, 6, 3, 7, 7, 6, 5, 4, 5, 3, 4, 5, 5, 2, 6, 7, 5, 7, 7, 7, 6, 7, 7, 3, 3, 5, 7]"
The baker was kicked by the plumber last weekend.,5.5385,1.4841,39,"[7, 6, 2, 5, 7, 5, 6, 6, 3, 7, 5, 7, 3, 7, 6, 5, 5, 7, 6, 2, 7, 5, 5, 6, 5, 6, 7, 7, 5, 6, 7, 7, 3, 5, 3, 5, 6, 7, 7]"
The book that the boy recommended will be bought by the professor tomorrow.,4.6667,1.9779,39,"[7, 5, 3, 5, 2, 6, 2, 6, 5, 3, 7, 3, 6, 2, 7, 6, 3, 7, 6, 2, 1, 7, 2, 5, 3, 3, 7, 7, 5, 6, 7, 6, 4, 7, 2, 2, 3, 6, 6]"
The book that was unreasonably expensive was cited by Kim.,4.4167,1.918,36,"[7, 7, 2, 2, 6, 3, 5, 3, 2, 7, 3, 2, 3, 6, 6, 3, 3, 3, 5, 7, 6, 3, 3, 6, 6, 3, 2, 6, 7, 3, 6, 6, 2, 2, 6, 7]"
The book was cited by Kim.,5.7179,1.4318,39,"[7, 6, 6, 5, 5, 6, 6, 7, 7, 3, 7, 7, 2, 7, 5, 3, 3, 6, 6, 3, 7, 6, 6, 6, 3, 7, 7, 5, 6, 7, 7, 7, 5, 6, 7, 6, 6, 5, 7]"
The book will be bought by the professor tomorrow.,5.2432,1.7063,37,"[7, 6, 6, 6, 3, 7, 3, 5, 5, 4, 7, 5, 7, 6, 5, 7, 2, 5, 2, 7, 7, 5, 6, 3, 7, 3, 5, 7, 7, 7, 6, 5, 6, 3, 2, 3, 7]"
The building that was designed by a famous designer was seen by the student yesterday.,4.3243,1.8567,37,"[7, 3, 7, 2, 5, 3, 2, 3, 3, 2, 7, 5, 3, 2, 7, 5, 3, 7, 3, 3, 3, 7, 3, 3, 6, 3, 3, 5, 6, 7, 6, 7, 3, 2, 3, 6, 5]"
The building was seen by the student yesterday.,5.0263,1.8958,38,"[7, 2, 6, 2, 3, 5, 3, 6, 3, 1, 3, 5, 3, 7, 5, 6, 7, 5, 3, 3, 7, 7, 7, 7, 7, 6, 2, 7, 6, 7, 6, 5, 7, 6, 2, 6, 5, 6]"
The cat was seen by the student yesterday.,5.125,1.7274,40,"[7, 6, 7, 3, 5, 6, 5, 5, 3, 3, 7, 5, 6, 2, 7, 6, 5, 7, 2, 5, 3, 7, 2, 7, 5, 2, 6, 5, 3, 7, 7, 7, 6, 5, 6, 6, 2, 5, 5, 7]"
The dog is loved by the girl.,5.2564,1.7125,39,"[7, 6, 5, 3, 5, 2, 5, 7, 3, 7, 5, 5, 3, 7, 7, 3, 5, 6, 5, 2, 7, 3, 6, 6, 3, 7, 7, 6, 6, 7, 7, 7, 5, 7, 3, 2, 5, 6, 7]"
The dog must be purchased by Jim.,5.3684,1.5841,38,"[7, 6, 5, 5, 5, 7, 5, 5, 5, 3, 7, 5, 3, 7, 6, 5, 7, 5, 6, 5, 2, 6, 7, 7, 1, 7, 5, 3, 6, 7, 7, 6, 5, 5, 6, 2, 6, 7]"
The employee was refused by the owner.,4.6486,1.9324,37,"[7, 5, 5, 2, 3, 3, 5, 3, 3, 7, 5, 6, 2, 6, 3, 5, 7, 6, 3, 6, 7, 3, 2, 6, 7, 3, 7, 7, 7, 6, 2, 5, 2, 1, 3, 5, 7]"
The fish will be bought by the professor tomorrow.,4.9231,1.7379,39,"[7, 5, 5, 5, 3, 6, 3, 5, 5, 3, 7, 2, 3, 7, 6, 5, 7, 5, 3, 2, 7, 4, 6, 4, 1, 6, 6, 3, 6, 6, 7, 7, 5, 6, 6, 2, 6, 3, 7]"
The food that was on the counter was brought by Bill to his table.,3.8718,2.0923,39,"[7, 1, 2, 2, 1, 3, 1, 5, 3, 7, 5, 3, 2, 6, 6, 3, 6, 6, 3, 2, 7, 2, 6, 2, 3, 7, 3, 3, 2, 6, 7, 2, 3, 5, 2, 1, 3, 6, 7]"
The food was brought by Bill to his table.,4.1842,1.8137,38,"[7, 5, 3, 3, 2, 5, 2, 5, 5, 2, 7, 5, 3, 2, 7, 3, 3, 6, 2, 2, 2, 7, 5, 2, 5, 7, 6, 4, 2, 6, 7, 6, 3, 5, 3, 3, 3, 4]"
The gift is loved by the girl.,4.7297,1.8204,37,"[7, 6, 6, 2, 2, 5, 3, 3, 7, 3, 7, 3, 2, 7, 5, 5, 5, 5, 5, 4, 6, 2, 6, 3, 6, 5, 6, 7, 7, 7, 2, 6, 3, 2, 3, 5, 7]"
The gift that Bill bought on Sunday is loved by the girl.,3.8378,1.9367,37,"[7, 6, 3, 2, 5, 2, 3, 5, 2, 6, 2, 3, 5, 2, 3, 7, 1, 1, 2, 7, 2, 3, 2, 7, 5, 2, 3, 6, 5, 5, 2, 6, 2, 3, 3, 6, 6]"
The girl loves the dog.,6.7692,0.4268,39,"[7, 7, 6, 7, 6, 7, 6, 6, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7]"
The girl loves the gift that Bill bought on Sunday.,5.3056,1.4106,36,"[7, 6, 5, 5, 5, 6, 3, 6, 6, 3, 7, 5, 3, 7, 6, 5, 7, 3, 6, 5, 7, 4, 3, 3, 5, 5, 7, 7, 7, 5, 6, 3, 5, 6, 5, 7]"
The girl loves the gift.,6.7368,0.5543,38,"[7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 5, 5, 6]"
The manager denied Wally the computer that had many features.,4.725,1.8809,40,"[7, 3, 1, 3, 2, 3, 2, 3, 5, 3, 7, 3, 5, 2, 7, 7, 6, 7, 6, 5, 3, 7, 5, 5, 3, 2, 7, 5, 5, 6, 6, 7, 7, 2, 6, 6, 3, 6, 5, 6]"
The manager denied Wally the computer.,5.8462,1.4607,39,"[7, 6, 7, 6, 3, 6, 6, 6, 2, 7, 5, 6, 3, 7, 7, 5, 7, 6, 7, 5, 7, 7, 6, 3, 7, 7, 7, 3, 6, 7, 7, 7, 3, 5, 6, 6, 6, 7, 7]"
The manager denied Wally the extra employee.,5.4324,1.4633,37,"[7, 6, 5, 3, 5, 3, 5, 7, 5, 7, 6, 5, 7, 7, 5, 7, 6, 6, 7, 5, 6, 3, 3, 6, 2, 7, 6, 6, 7, 6, 5, 7, 3, 3, 6, 6, 5]"
The manager denied the computer that had many features to Wally.,3.5,1.9417,38,"[5, 3, 1, 1, 1, 3, 5, 3, 3, 2, 7, 2, 2, 6, 3, 5, 5, 1, 5, 2, 7, 5, 2, 1, 2, 1, 3, 6, 6, 6, 5, 2, 3, 6, 2, 1, 5, 5]"
The manager denied the computer to Wally.,4.8205,1.8478,39,"[7, 5, 5, 2, 3, 3, 5, 6, 3, 2, 7, 6, 2, 2, 6, 5, 2, 6, 2, 5, 2, 7, 5, 6, 5, 6, 7, 7, 5, 5, 7, 7, 6, 3, 6, 3, 3, 7, 7]"
The manager denied the extra employee to Wally.,4.7692,1.7691,39,"[6, 3, 6, 1, 5, 5, 3, 6, 3, 3, 7, 2, 5, 3, 7, 6, 5, 6, 3, 5, 3, 7, 6, 6, 2, 2, 7, 5, 5, 5, 6, 7, 3, 6, 6, 3, 3, 7, 7]"
The map is being followed by John.,4.4571,2.133,35,"[7, 3, 3, 2, 6, 2, 5, 6, 2, 7, 5, 3, 7, 5, 5, 3, 2, 1, 7, 7, 5, 1, 7, 5, 2, 6, 6, 7, 7, 6, 3, 2, 2, 2, 7]"
The map that was printed on the back of the brochure is being followed by John.,4.075,1.9792,40,"[7, 5, 6, 3, 3, 6, 1, 5, 5, 2, 7, 3, 3, 2, 7, 3, 3, 3, 3, 3, 1, 7, 5, 3, 2, 1, 7, 5, 2, 6, 6, 7, 5, 3, 6, 2, 2, 3, 3, 7]"
The nurse sent the child to the counselor after consulting a doctor.,6.1842,1.2489,38,"[7, 7, 6, 6, 7, 7, 6, 6, 7, 7, 7, 7, 6, 3, 7, 7, 6, 7, 6, 6, 7, 7, 6, 3, 3, 7, 5, 7, 7, 7, 7, 3, 6, 7, 5, 6, 7, 7]"
The nurse sent the counselor the child after consulting a doctor.,3.9,1.8647,40,"[7, 5, 1, 2, 4, 2, 3, 5, 3, 2, 7, 3, 2, 3, 6, 5, 7, 3, 2, 3, 3, 7, 3, 3, 3, 2, 7, 5, 3, 5, 6, 7, 7, 2, 5, 3, 3, 2, 2, 3]"
The nurse sent the counselor the letter after consulting a doctor.,5.5526,1.4275,38,"[7, 6, 2, 6, 6, 5, 6, 5, 7, 7, 3, 6, 5, 7, 7, 5, 6, 6, 5, 5, 7, 7, 6, 3, 3, 7, 5, 5, 7, 7, 7, 6, 7, 3, 6, 3, 5, 5]"
The nurse sent the counselor the letter that she wrote yesterday after consulting a doctor.,4.6667,1.7566,36,"[7, 3, 5, 5, 6, 6, 3, 6, 5, 3, 7, 5, 3, 7, 6, 5, 7, 3, 3, 7, 3, 2, 5, 7, 5, 3, 7, 6, 3, 3, 6, 3, 1, 3, 6, 3]"
The nurse sent the letter that she wrote yesterday to the counselor after consulting a doctor.,4.4865,1.9525,37,"[7, 2, 2, 6, 6, 3, 5, 5, 3, 7, 3, 3, 3, 7, 5, 5, 6, 5, 2, 6, 5, 2, 1, 7, 5, 2, 7, 6, 7, 5, 3, 6, 2, 2, 2, 6, 7]"
The nurse sent the letter to the counselor after consulting a doctor.,5.8974,1.0953,39,"[7, 5, 3, 6, 5, 6, 6, 6, 7, 3, 7, 6, 6, 5, 7, 7, 6, 7, 6, 5, 7, 7, 6, 7, 3, 5, 6, 5, 6, 6, 6, 7, 6, 6, 7, 5, 6, 6, 7]"
The owner refused the employee.,5.1282,1.6887,39,"[7, 6, 6, 3, 7, 3, 3, 5, 3, 7, 3, 5, 3, 7, 6, 5, 7, 5, 5, 6, 7, 7, 3, 3, 6, 6, 7, 3, 6, 6, 7, 6, 2, 5, 2, 3, 6, 6, 7]"
The owner refused the request that all Fridays be holidays.,5.7,1.5392,40,"[7, 5, 7, 3, 7, 6, 6, 7, 5, 3, 7, 6, 4, 3, 7, 7, 3, 6, 7, 6, 6, 5, 6, 7, 3, 5, 7, 7, 5, 6, 7, 7, 7, 6, 7, 2, 3, 6, 7, 7]"
The owner refused the request.,6.725,0.5541,40,"[7, 7, 7, 7, 6, 7, 6, 7, 7, 5, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 6, 7, 7]"
The plumber kicked the baker last weekend.,6.0,1.1921,39,"[7, 6, 6, 1, 7, 6, 7, 6, 6, 5, 7, 6, 7, 6, 7, 7, 6, 6, 7, 7, 7, 7, 6, 6, 7, 5, 6, 5, 5, 6, 6, 7, 6, 6, 5, 7, 6, 5, 3]"
The plumber kicked the rock last weekend.,5.8158,1.3922,38,"[7, 7, 2, 6, 7, 6, 5, 6, 5, 7, 6, 7, 5, 7, 7, 6, 6, 7, 7, 7, 7, 6, 6, 3, 5, 7, 5, 6, 6, 7, 5, 2, 5, 7, 3, 6, 5, 7]"
The plumber kicked the rock that was on the ground last weekend.,4.7179,1.7464,39,"[7, 3, 1, 6, 3, 6, 5, 5, 5, 5, 7, 5, 3, 7, 6, 5, 6, 3, 2, 7, 7, 5, 6, 3, 2, 7, 3, 3, 6, 6, 3, 2, 5, 5, 3, 3, 6, 5, 7]"
The professor showed the customer to the janitor because it seemed like a good idea.,4.1892,1.8979,37,"[7, 2, 6, 1, 7, 5, 5, 3, 2, 3, 7, 1, 3, 2, 5, 5, 3, 7, 3, 3, 5, 2, 5, 2, 5, 7, 5, 5, 3, 6, 7, 5, 2, 2, 6, 5, 3]"
The professor showed the janitor the customer because it seemed like a good idea.,3.55,1.7534,40,"[7, 2, 2, 1, 6, 3, 5, 3, 3, 2, 6, 2, 3, 2, 6, 2, 1, 6, 3, 3, 3, 6, 2, 6, 3, 2, 5, 3, 3, 3, 6, 7, 1, 3, 5, 2, 3, 5, 3, 3]"
The professor showed the janitor the test because it seemed like a good idea.,6.0256,1.2028,39,"[7, 6, 1, 6, 7, 6, 6, 6, 6, 5, 7, 5, 6, 5, 7, 7, 6, 7, 7, 5, 6, 7, 6, 6, 6, 3, 7, 7, 6, 7, 7, 7, 7, 5, 6, 7, 6, 5, 6]"
The professor showed the janitor the test that he was going to give his students because it seemed like a good idea.,5.25,1.9048,40,"[7, 6, 5, 7, 7, 5, 7, 5, 7, 3, 7, 1, 7, 2, 7, 7, 5, 6, 5, 3, 6, 6, 3, 5, 2, 5, 7, 1, 6, 7, 6, 6, 1, 6, 6, 6, 7, 5, 7, 3]"
The professor showed the test that he was going to give his students to the janitor because it seemed like a good idea.,5.0,1.644,38,"[7, 7, 7, 7, 5, 6, 5, 6, 3, 3, 7, 2, 3, 5, 7, 7, 6, 6, 3, 3, 5, 3, 5, 3, 2, 6, 5, 5, 6, 6, 6, 1, 5, 5, 6, 5, 6, 5]"
The professor showed the test to the janitor because it seemed like a good idea.,6.0,1.0513,39,"[7, 5, 5, 6, 6, 7, 6, 6, 5, 5, 7, 6, 5, 7, 7, 5, 7, 7, 5, 7, 7, 6, 7, 3, 6, 7, 3, 6, 6, 7, 7, 6, 7, 6, 6, 7, 5, 5, 6]"
