unit,mean,std,n,individual_ratings
aftershave,5.81,2.5,27,
age,4.67,2.4,18,
agency,4.89,2.37,18,
agenda,5.36,2.52,22,
agent,5.65,2.37,17,
aggravate,4.85,2.56,33,
aggravation,4.45,2.56,22,
aggression,4.65,2.31,23,
aggressive,5.49,2.59,35,
aggressiveness,5.21,2.3,19,
aggressor,4.57,2.73,21,
agile,6.09,2.11,22,
agility,6.41,2.02,44,
aging,3.06,2.54,16,
agitate,4.55,2.39,20,
agitation,3.29,1.76,24,
aglow,5.59,2.09,17,
agonizing,4.04,2.01,23,
agony,4.0,2.81,18,
agree,6.94,1.3,18,
agreeable,6.97,1.74,33,
agreement,6.48,1.81,44,
agricultural,5.74,1.66,23,
agriculture,6.0,1.87,25,
ahoy,5.45,1.88,20,
aid,5.95,2.27,21,
aide,7.05,1.47,19,
aids,4.88,2.71,17,
AIDS,3.55,2.77,22,
ailing,4.15,1.42,20,
ailment,3.14,2.12,22,
aim,6.5,2.35,22,
air,5.72,2.8,47,
airbag,4.81,2.32,21,
airborne,4.48,2.24,25,
aircraft,5.71,2.45,21,
aircraft carrier,5.85,2.32,27,
airfield,4.82,2.02,22,
airhead,4.19,2.64,21,
airline,4.92,2.28,24,
airliner,4.25,2.44,28,
airlock,5.0,2.29,19,
airplane,4.12,2.57,25,
airport,5.79,2.84,19,
airship,4.43,2.15,28,
airspace,4.91,1.53,23,
airspeed,5.24,2.14,17,
airstrip,5.1,2.53,20,
airtight,4.76,2.41,21,
airway,3.95,2.09,20,
aisle,4.87,2.12,23,
ajar,5.28,1.9,18,
aka,4.4,2.13,15,
alabaster,5.35,2.5,34,
alarm,6.58,2.73,19,
alarm clock,4.82,2.2,22,
alarming,4.05,2.2,21,
albatross,4.91,1.95,23,
albino,4.05,1.83,21,
album,5.86,2.1,21,
alcohol,4.0,2.5,17,
alcoholic,3.27,2.45,22,
alcoholism,3.0,2.53,22,
alcove,5.33,2.28,18,
alderman,5.04,1.36,23,
ale,5.17,2.08,23,
alert,6.58,2.07,40,
alfalfa,5.73,1.83,22,
algebra,4.54,2.44,35,
algorithm,4.04,2.13,25,
alias,5.94,2.37,33,
alibi,5.17,2.3,24,
alien,3.56,2.66,18,
alienate,3.71,1.68,24,
alienation,3.33,1.69,24,
alight,5.88,2.25,24,
align,5.95,1.81,22,
alignment,6.32,2.23,22,
alimony,4.32,2.48,38,
alive,6.77,2.26,44,
allegation,3.96,2.5,23,
alleged,4.27,1.64,26,
allegiance,7.05,1.32,21,
allegro,5.36,2.01,22,
allergic,3.81,2.43,26,
allergy,3.5,2.19,24,
alleviate,5.84,1.64,19,
alley,4.63,1.83,19,
alleyway,5.2,1.94,20,
alliance,5.78,2.19,36,
allied,5.4,2.52,25,
alligator,4.1,2.49,20,
allow,6.11,2.54,18,
allowance,5.7,2.2,23,
alloy,5.9,1.64,21,
allure,5.77,1.66,22,
alluring,5.86,2.14,22,
ally,6.84,2.12,19,
almanac,5.88,2.01,25,
almighty,5.81,2.82,27,
almond,6.46,1.82,26,
aloha,6.33,1.68,21,
alone,4.5,2.59,20,
aloof,4.63,2.29,38,
alpha,6.32,2.48,25,
alphabet,5.79,2.62,19,
alphabetical,6.14,2.21,22,
alpine,5.74,2.4,23,
altar,5.68,2.8,22,
altar boy,4.62,2.6,21,
alter,5.57,2.38,21,
alteration,6.15,2.01,20,
altercation,4.4,2.6,20,
alternate,5.2,2.31,25,
alternating,5.53,2.12,19,
alternative,6.33,2.2,18,
altimeter,5.0,2.16,19,
altitude,5.46,2.28,24,
aluminum,6.0,1.67,21,
alumnus,6.1,1.67,21,
alzheimers,2.0,1.68,23,
amaretto,5.19,2.25,21,
amateur,5.25,2.34,20,
amaze,5.83,2.37,23,
amazed,6.11,2.26,27,
amazement,6.43,1.99,21,
amazing,6.83,2.09,18,
ambassador,6.2,2.19,20,
amber,6.21,1.58,19,
ambience,5.57,2.27,21,
ambient,4.86,2.41,21,
ambiguous,5.12,2.14,26,
ambition,6.36,2.04,25,
ambitious,5.88,2.28,25,
ambrosia,5.67,2.42,21,
ambulance,3.29,2.14,42,
ambush,3.96,2.35,25,
amend,4.96,2.42,24,
amendment,4.77,1.54,22,
amends,5.96,2.18,23,
amiable,6.14,2.08,22,
amino,5.73,2.29,22,
ammo,5.52,2.42,21,
ammonia,3.83,2.19,23,
ammonium,4.84,1.6,25,
ammunition,5.95,2.61,19,
amnesia,3.08,2.0,26,
amnesty,6.0,2.32,24,
amorous,6.0,2.08,20,
amount,5.39,2.13,23,
amour,5.91,2.35,22,
amp,5.13,2.24,23,
amphibian,5.42,2.22,24,
amphibious,4.85,1.91,26,
ample,6.04,2.18,24,
amputate,3.0,2.37,28,
amputation,2.85,1.98,20,
amuck,3.74,2.03,23,
amulet,5.79,1.91,24,
amuse,6.8,1.64,20,
amused,5.93,2.06,27,
amusement,6.59,2.17,27,
amusing,6.79,1.58,19,
anaconda,4.08,2.63,36,
anagram,4.83,1.9,24,
anal,4.45,2.56,20,
analogy,5.33,2.12,36,
analysis,5.95,2.27,21,
analyst,4.76,2.31,25,
analytical,6.43,1.77,28,
analyze,5.96,2.49,25,
analyzer,5.88,2.23,17,
anaphylactic,4.17,2.01,23,
anarchist,4.57,2.11,21,
anarchy,3.1,2.34,20,
anatomy,5.95,2.06,22,
ancestor,4.81,2.65,27,
ancestral,5.05,2.18,21,
ancestry,4.16,2.76,25,
anchor,5.29,1.81,24,
anchorage,5.8,2.38,20,
ancient,4.86,2.17,21,
android,5.75,2.45,20,
anecdote,6.0,1.41,19,
anemia,3.55,2.01,20,
anemic,3.14,1.62,21,
anesthesia,2.95,2.24,22,
anesthesiologist,3.68,2.42,22,
anesthetic,4.72,2.19,18,
aneurysm,2.7,1.94,27,
angel,5.9,2.13,20,
angelic,6.32,1.45,19,
anger,5.14,2.8,42,
angina,4.0,2.34,24,
angiogram,4.28,2.44,18,
angle,5.27,1.83,22,
angora,5.0,2.02,21,
angry,4.11,2.49,44,
angst,3.62,2.31,34,
anguish,4.27,1.87,26,
anguished,2.88,1.65,24,
animal,5.72,2.32,18,
animated,6.71,1.82,21,
animation,5.16,1.98,19,
animosity,5.04,2.44,24,
ankle,5.58,2.36,57,
anklet,5.08,2.0,26,
annals,4.95,1.17,22,
annex,5.26,1.63,19,
annihilate,4.62,2.79,24,
annihilation,3.2,2.48,20,
anniversary,6.86,2.05,22,
announce,5.48,2.5,21,
announcement,5.05,2.72,22,
announcer,4.07,1.71,27,
annoy,4.64,2.28,44,
annoyance,3.45,1.87,22,
annoyed,4.08,2.64,25,
annoying,3.28,1.28,25,
annual,4.9,1.83,20,
annul,4.9,1.86,20,
annulment,4.15,2.16,27,
anointed,5.18,2.21,28,
anomaly,4.26,1.57,23,
anonymity,5.88,2.44,25,
anonymous,5.48,2.52,21,
anorexic,3.43,2.48,21,
answer,5.95,2.04,19,
ant,5.3,2.37,27,
antagonistic,4.41,2.43,17,
antagonize,4.0,2.65,22,
antelope,5.57,2.41,23,
antenna,5.67,2.1,24,
anterior,4.64,1.52,28,
anthem,6.29,2.36,34,
anthill,4.76,2.34,21,
anthrax,2.71,1.76,17,
anthropological,5.14,1.88,28,
anthropologist,5.19,2.63,27,
anthropology,6.0,1.81,20,
anti,5.05,2.54,22,
antiaircraft,4.73,2.19,22,
antibiotic,5.72,2.37,25,
antibiotics,5.11,2.41,27,
antichrist,4.39,2.66,23,
anticipate,5.36,1.81,22,
anticipation,5.53,2.24,17,
antics,5.24,2.3,21,
antidote,6.08,2.38,25,
antigravity,3.77,2.09,22,
antiquated,4.69,2.11,36,
antique,5.79,2.44,19,
antiques,5.17,1.72,18,
antiseptic,4.77,2.49,22,
antisocial,5.33,2.18,21,
antsy,3.85,1.84,20,
anus,4.96,2.31,23,
anvil,5.38,1.92,26,
anxiety,3.39,1.94,18,
anxious,4.15,2.52,20,
anytime,5.32,2.3,22,
aorta,4.37,2.54,19,
aortic,4.58,2.65,24,
apache,4.95,2.21,22,
apartment,5.33,2.28,18,
apartments,5.18,1.98,17,
apathy,5.15,2.48,20,
ape,5.38,2.28,24,
apex,5.17,2.01,24,
aphrodisiac,5.04,2.34,26,
apocalypse,2.65,1.95,20,
apologetic,5.0,2.06,24,
apologize,4.22,1.96,18,
apology,5.1,1.95,21,
apostle,4.71,2.26,21,
apothecary,5.35,2.11,20,
appalled,4.11,2.02,28,
appalling,4.55,2.33,20,
apparatus,5.14,2.08,22,
apparel,6.19,1.72,21,
apparent,6.4,1.73,20,
apparition,4.38,2.48,21,
appeal,5.36,2.56,25,
appear,5.36,2.41,25,
appearance,5.9,2.59,21,
appease,5.59,2.08,27,
appendage,5.32,1.67,19,
appendectomy,3.59,2.13,22,
appendicitis,2.71,2.17,21,
appendix,4.25,2.38,20,
appetite,5.57,2.5,21,
appetizer,6.36,2.22,22,
appetizing,6.18,2.46,22,
applaud,5.91,2.02,22,
applause,6.56,2.0,48,
apple,6.44,2.1,25,
apple juice,6.0,2.44,34,
applejack,5.74,1.76,23,
applesauce,6.39,2.25,18,
appliance,5.0,2.3,44,
applicant,5.08,2.5,24,
application,4.3,2.36,20,
apply,6.2,1.96,20,
appoint,5.65,2.1,23,
appointment,6.68,2.26,19,
appraisal,5.65,2.11,20,
appreciate,7.0,1.46,18,
appreciation,6.63,1.67,19,
appreciative,6.9,2.0,21,
apprehend,4.48,2.27,21,
apprehension,5.07,2.35,27,
apprehensive,4.64,2.74,22,
apprentice,5.05,2.44,21,
approach,6.03,2.08,34,
appropriate,5.0,2.51,21,
approval,6.63,2.19,27,
approve,7.26,1.41,19,
approximate,4.95,2.32,19,
apricot,5.94,2.54,32,
apron,5.28,1.49,18,
apt,5.95,2.11,21,
aptitude,5.45,2.19,20,
aqua,4.82,2.02,22,
aquamarine,4.95,2.65,22,
aquarium,6.14,2.17,21,
aquatic,4.53,2.45,17,
arbitrary,4.77,1.86,26,
arbitration,4.19,2.23,21,
arcade,6.81,1.79,26,
arcane,5.55,1.85,20,
arch,5.45,1.97,22,
archaeological,5.18,2.38,22,
archaeologist,5.17,1.85,23,
archaeology,5.26,2.38,27,
archaic,4.62,2.06,21,
archangel,4.79,2.28,24,
archbishop,4.73,1.64,26,
archdiocese,4.04,2.12,28,
archduke,5.73,2.49,22,
archery,5.73,1.88,22,
architect,6.05,2.27,19,
architectural,5.18,1.91,28,
architecture,5.67,1.97,18,
archive,5.24,2.02,21,
arctic,5.0,2.24,19,
ardent,5.32,2.12,22,
area,5.06,1.76,18,
arena,6.04,2.31,27,
argue,4.77,2.49,26,
argument,5.65,2.64,17,
argumentative,4.0,2.39,21,
arise,5.87,1.46,23,
aristocracy,5.08,2.47,24,
aristocrat,4.94,2.82,16,
aristocratic,4.43,2.11,23,
arithmetic,5.54,2.57,24,
ark,5.88,2.44,24,
arm,6.02,1.98,44,
armada,5.6,2.4,25,
armament,5.37,1.8,19,
armchair,5.79,2.37,19,
armed,5.68,2.71,19,
armor,6.3,2.03,20,
armored,5.7,2.3,27,
armory,5.74,2.56,34,
armpit,5.24,1.88,25,
army,4.65,2.67,37,
aroma,6.06,2.31,18,
arouse,6.1,2.43,20,
aroused,5.58,2.4,53,
arraignment,5.33,2.62,24,
arrange,6.71,1.83,34,
arrangement,5.5,2.67,22,
array,5.62,1.43,21,
arrest,3.11,2.05,18,
arrhythmia,4.25,1.68,20,
arrival,6.53,1.87,19,
arrive,6.84,1.95,19,
arrogance,5.0,2.11,18,
arrogant,4.64,2.54,22,
arrow,5.53,2.21,17,
arsenal,5.25,2.47,24,
arsenic,3.46,1.79,26,
arson,3.78,2.7,23,
arsonist,3.42,2.32,26,
art,6.02,2.14,55,
arterial,4.12,2.23,17,
artery,4.78,2.29,18,
arthritis,2.63,1.71,19,
artichoke,5.48,2.41,27,
article,5.68,1.63,19,
articulate,6.89,1.85,19,
artifact,5.73,1.82,26,
artificial,4.55,2.28,22,
artillery,4.64,2.48,22,
artist,6.95,2.17,19,
artiste,5.35,2.03,20,
artistic,6.86,2.15,21,
artistry,7.43,1.75,21,
artwork,6.33,1.65,21,
arty,5.48,2.32,21,
asbestos,3.05,2.3,22,
ascend,5.58,2.06,26,
ascendant,5.78,1.9,18,
ascending,5.55,2.21,20,
ascension,5.45,2.01,20,
ascertain,6.29,1.65,28,
ashamed,4.63,2.69,19,
ashtray,5.56,2.38,18,
asinine,4.81,2.34,36,
ask,6.29,1.83,17,
asleep,4.33,2.7,18,
asparagus,5.67,1.78,27,
aspect,4.76,2.46,17,
aspen,5.5,1.95,36,
asphalt,4.62,2.33,21,
asphyxia,2.4,1.47,25,
asphyxiation,2.54,2.0,24,
aspiration,5.94,2.2,34,
aspire,6.85,1.81,27,
aspirin,5.12,2.4,25,
aspiring,6.85,1.7,27,
ass,3.61,2.3,18,
assailant,3.0,2.21,21,
assassin,3.36,2.61,22,
assassinate,3.23,2.25,22,
assassination,4.0,2.75,20,
assault,3.49,2.71,43,
assemble,6.28,2.32,18,
assembly,4.82,1.79,28,
assemblyman,5.21,2.02,19,
assert,5.93,2.28,28,
assertive,6.04,2.58,24,
assess,5.21,1.91,28,
assessment,5.44,2.22,25,
asset,6.0,2.29,25,
asshole,2.89,1.91,18,
assign,5.74,2.43,34,
assignment,6.0,2.49,20,
assimilate,5.15,2.46,20,
assist,6.41,2.17,22,
assistance,6.45,2.42,20,
assistant,6.37,2.06,19,
associate,4.88,2.15,24,
association,6.14,1.78,22,
assorted,5.41,2.13,22,
assortment,5.79,2.34,24,
assume,6.21,2.62,19,
assumption,5.03,2.46,34,
assurance,6.07,2.16,28,
assure,6.52,1.81,25,
asterisk,5.72,2.95,18,
asteroid,3.68,2.5,22,
asthma,3.54,2.15,24,
asthmatic,3.84,2.03,19,
astonish,6.0,1.91,23,
astonished,4.87,2.04,45,
astonishing,5.23,2.27,22,
astound,5.56,2.2,25,
astral,5.26,1.63,19,
astrology,4.67,2.16,24,
astronaut,5.32,2.48,25,
astronomer,5.33,2.27,21,
astronomical,5.14,2.46,22,
astronomy,5.21,2.41,24,
astute,6.0,1.94,25,
asylum,3.52,2.42,21,
atheist,5.41,2.5,22,
athlete,5.96,1.63,24,
athletic,6.11,2.14,18,
athletics,6.15,2.2,48,
atlas,5.7,2.11,27,
atmosphere,4.86,2.47,22,
atmospheric,5.11,2.31,28,
atoll,4.7,1.63,20,
atom,5.39,2.46,23,
atomic,3.96,2.46,24,
atone,5.65,2.64,26,
atrium,5.22,2.15,23,
atrocious,4.35,2.35,20,
atrocity,2.96,1.99,26,
atrophy,4.0,2.62,22,
attach,4.7,1.87,20,
attachment,6.32,2.29,19,
attack,3.39,2.57,18,
attacker,4.26,2.98,19,
attain,7.08,2.19,24,
attempt,5.67,2.01,36,
attempted,6.52,2.15,27,
attend,6.7,1.79,27,
attendance,5.59,2.13,22,
attendant,5.09,2.5,23,
attention,6.47,1.81,17,
attentive,6.62,1.99,21,
attest,6.26,1.51,27,
attic,5.36,2.38,22,
attire,5.78,2.32,23,
attitude,5.88,2.21,24,
attorney,5.53,2.89,19,
attract,5.6,2.35,20,
attraction,4.62,2.02,24,
attractive,6.81,1.86,27,
attribute,6.0,2.26,19,
auburn,5.61,2.15,23,
auction,5.33,2.15,21,
auctioneer,5.37,2.31,19,
audacious,5.41,2.24,17,
audacity,5.33,2.63,24,
audible,6.26,1.63,19,
audience,5.14,2.49,22,
audio,5.96,2.14,23,
audit,3.68,2.24,19,
audition,6.0,2.35,25,
auditor,5.2,3.02,20,
auditorium,5.05,1.58,19,
auditory,6.11,2.13,19,
aunt,4.28,2.19,18,
auntie,5.79,1.99,19,
aura,5.65,1.94,26,
auspicious,5.5,2.23,18,
authentic,6.58,2.09,19,
authenticate,5.78,1.99,18,
authenticity,6.23,2.58,22,
author,6.38,1.88,26,
authority,5.19,2.47,26,
authorization,4.77,2.91,22,
authorize,6.54,1.88,28,
autism,3.12,2.3,25,
autistic,2.43,1.43,21,
auto,5.7,2.52,20,
autobiographical,5.89,2.28,19,
autobiography,6.5,2.37,20,
autograph,6.1,2.02,20,
autographed,6.42,1.87,19,
automated,4.5,2.25,24,
automatic,5.27,2.23,22,
automobile,6.0,2.6,19,
automotive,5.38,2.13,34,
autonomy,6.19,1.94,26,
autopilot,3.72,2.39,25,
autopsy,3.22,2.26,18,
autumn,5.17,2.53,23,
auxiliary,5.81,2.29,21,
avail,6.0,1.6,22,
availability,5.5,1.96,20,
available,6.59,2.3,22,
avalanche,3.24,2.3,46,
avenge,5.92,2.43,24,
avenging,6.55,1.99,22,
avenue,5.18,1.68,22,
average,5.59,2.18,17,
aversion,4.81,2.06,21,
avert,5.22,2.24,23,
aviation,5.62,1.68,26,
aviator,6.13,1.66,23,
avid,5.71,1.92,24,
avocado,5.22,2.5,23,
avoid,4.81,2.79,21,
avoidance,4.88,2.47,26,
await,4.71,1.88,28,
awake,6.68,2.43,19,
awaken,6.09,2.18,22,
awakening,6.54,2.15,24,
award,6.9,1.92,21,
aware,7.05,2.41,19,
awareness,7.22,1.93,27,
awe,5.85,1.79,20,
awed,6.0,2.39,41,
awesome,7.11,1.79,19,
awful,3.06,1.66,18,
awkward,4.25,2.22,20,
awkwardness,4.13,2.2,23,
awning,5.29,1.97,24,
axe,5.55,2.09,20,
axis,5.59,2.36,22,
axle,5.3,1.89,20,
babble,4.74,2.55,27,
babe,6.79,2.64,19,
baboon,4.96,2.07,26,
baby,4.94,2.87,49,
babysit,5.74,2.2,23,
babysitter,5.68,2.37,34,
Bacardi,5.79,2.26,24,
bachelor,5.13,2.7,23,
bachelorette,4.89,2.47,27,
back,5.22,2.32,18,
backboard,5.47,1.98,19,
backbone,6.4,1.98,20,
backdoor,5.43,2.06,23,
backdrop,5.27,1.39,22,
backer,5.62,2.2,21,
backfire,3.5,2.46,20,
backgammon,4.83,2.01,24,
background,5.57,2.0,23,
backhand,4.9,2.55,21,
backpack,6.5,1.84,24,
backroom,5.08,2.21,24,
backseat,3.9,2.26,21,
backside,5.22,1.48,23,
backtrack,5.3,1.92,20,
backup,5.85,2.27,27,
backwater,5.0,2.24,19,
backwoods,5.21,2.6,24,
backyard,6.79,1.89,24,
bacon,6.11,2.0,19,
bacteria,3.44,2.48,25,
bacterial,3.6,2.14,20,
bad,3.56,2.18,18,
badass,6.0,2.37,21,
badge,5.75,2.53,36,
badger,4.58,1.39,19,
badness,4.08,2.48,25,
bag,5.62,1.78,16,
bagel,5.17,2.12,23,
baggage,5.95,2.3,22,
baggie,5.33,2.15,36,
baggy,5.21,2.27,28,
bagman,3.86,1.61,22,
bail,4.0,2.04,23,
bailiff,4.86,1.8,21,
bait,5.95,2.32,19,
bake,6.83,2.38,18,
bakery,5.74,2.18,23,
balance,5.47,2.06,19,
balcony,5.09,2.21,23,
bald,4.5,2.63,34,
balding,3.65,2.18,20,
baldy,5.22,2.16,18,
bale,4.91,1.38,22,
ball,5.47,1.94,17,
ballad,6.32,2.19,22,
ballast,4.86,2.15,21,
ballerina,5.59,2.11,22,
ballet,5.62,2.04,21,
ballgame,5.26,2.3,23,
ballistic,4.3,2.25,27,
ballistics,4.71,2.17,21,
balloon,5.45,2.28,20,
ballot,5.45,2.04,20,
ballpark,5.16,1.77,25,
ballplayer,6.24,2.0,21,
ballpoint,5.26,2.1,19,
ballroom,5.67,2.52,21,
ballsy,5.88,2.43,34,
balm,5.58,2.04,19,
balmy,5.47,2.17,19,
bam,4.9,2.2,20,
bamboo,5.6,2.11,20,
ban,5.86,2.35,21,
banana,6.05,1.51,19,
band,5.56,1.95,18,
bandage,4.4,1.98,20,
bandanna,5.42,2.61,19,
bandit,4.77,2.2,26,
bandstand,5.25,2.15,20,
bandwagon,5.25,2.4,20,
bandwidth,4.91,2.27,22,
bane,3.5,2.43,22,
bang,4.89,2.26,19,
banger,5.45,2.48,20,
banish,4.64,2.47,28,
banister,5.83,2.33,18,
banjo,5.09,1.6,22,
bank,4.78,2.13,18,
banker,5.32,2.25,28,
banking,4.74,2.28,23,
bankroll,5.58,2.08,24,
bankrupt,3.41,2.73,49,
bankruptcy,3.31,2.28,26,
banner,5.17,2.07,42,
banquet,5.0,2.24,28,
banshee,4.15,2.13,27,
banter,5.27,2.43,22,
banzai,5.71,1.85,21,
baptism,5.23,2.34,26,
baptize,6.57,2.13,23,
bar,5.48,2.26,48,
barbarian,3.67,2.52,21,
barbaric,4.31,2.59,36,
barbecue,5.59,1.56,22,
barbed,4.58,2.23,26,
barber,5.91,1.97,22,
barbershop,5.82,2.02,22,
barbie doll,5.58,1.87,19,
bard,5.32,2.23,22,
bare,5.58,1.86,24,
barefoot,6.82,2.15,22,
barf,3.71,2.53,24,
bargain,6.11,1.88,19,
bargaining,6.37,1.98,27,
barge,4.52,1.53,25,
baritone,4.74,1.29,23,
barium,4.85,2.11,27,
bark,4.82,2.92,22,
barkeep,5.54,1.86,24,
barley,5.79,2.13,24,
barmaid,4.59,1.71,22,
barman,4.74,2.0,23,
barn,5.65,1.87,23,
barnacle,3.68,1.39,22,
barnyard,5.15,2.17,26,
