unit,mean,std,n,individual_ratings
aspirin,3.849,1.725,33,
ass,5.333,2.445,33,
ass (donkey),3.912,2.215,34,
ass (insult),4.697,2.54,33,
assassin,6.588,2.157,34,
assassinate,6.088,2.306,34,
assault,5.188,2.744,32,
asshole,4.941,2.555,34,
assist,4.758,1.759,33,
assistant,3.853,1.574,34,
assuring,4.645,1.893,31,
asteroid,6.0,2.387,33,
asthma,3.667,2.3,30,
astonish,6.394,1.874,33,
astonished,6.429,2.129,35,
astronaut,5.515,2.414,33,
astronomer,5.156,2.002,32,
astronomy,5.118,2.259,34,
athletic,5.656,2.071,32,
athletics,4.118,2.398,34,
atmosphere,5.938,1.968,32,
atom,4.171,2.236,35,
atomic,5.844,2.611,32,
atoms,4.818,1.961,33,
atrocious,5.594,2.163,32,
atrocity,4.971,2.739,34,
attack,5.353,2.519,34,
attacker,5.114,2.459,35,
attempt,3.727,1.847,33,
attendant,3.771,1.79,35,
attention,5.882,1.937,34,
attic,3.969,1.845,32,
attitude,5.303,2.181,33,
attract,7.057,1.241,35,
attraction,7.206,1.694,34,
attractive,7.471,1.242,34,
attribute,4.5,2.226,34,
auction,3.559,1.769,34,
auctioneer,3.516,1.932,31,
audience,4.727,1.911,33,
auditorium,4.382,2.044,34,
aunt,4.286,1.98,35,
authentic,5.061,1.74,33,
author,4.735,1.945,34,
autopsy,5.235,2.658,34,
autumn,4.971,2.065,34,
avalanche,6.625,2.233,32,
avenge,6.656,1.67,32,
avenue,3.774,1.698,31,
award,6.294,1.963,34,
awarded,5.967,2.008,30,
aware,5.529,1.974,34,
away,3.594,1.95,32,
awe,6.657,1.82,35,
awesome,6.688,2.311,32,
awful,3.0,2.07,35,
awkward,5.0,1.923,33,
axe,5.152,2.5,33,
axle,3.429,1.72,28,
baboon,3.971,2.007,35,
baby,4.29,2.593,31,
background,3.625,2.204,32,
bacon,6.242,2.23,33,
bacteria,4.059,2.287,34,
bad,5.059,2.52,34,
badge,3.03,1.915,33,
badger,3.849,2.231,33,
bag,3.727,1.619,33,
baggage,4.097,1.614,31,
bail,3.613,1.808,31,
bait,4.867,1.668,30,
bake,5.559,1.802,34,
baker,4.543,1.976,35,
bald,2.697,1.749,33,
ball,4.433,2.29,30,
ball (dance),5.657,2.013,35,
ball (sphere),4.152,2.148,33,
balloon,4.849,1.743,33,
ballroom,4.735,2.355,34,
bamboo,3.424,1.706,33,
ban,3.818,2.194,33,
banal,2.818,1.696,22,
banana,5.03,2.125,33,
band,5.094,2.269,32,
band (music),6.286,2.172,35,
band (ribbon),3.353,1.643,34,
bandage,4.2,1.894,35,
bandit,5.818,1.678,33,
bandits,5.182,2.341,33,
bang,6.364,2.213,33,
banjo,4.636,2.346,33,
bank,3.771,2.085,35,
bank (money),4.677,2.583,31,
bank (rely),3.546,1.924,33,
bank (river),3.353,1.696,34,
banker,3.294,1.963,34,
bankrupt,4.156,2.306,32,
banks,3.0,1.847,34,
banks (money),4.576,2.089,33,
banks (river),3.469,1.732,32,
banner,4.323,2.101,31,
bar,5.147,2.06,34,
bar (legal),3.818,2.418,33,
bar (metal),2.939,1.74,33,
bar (musical),5.235,2.016,34,
bar (pub),5.758,2.216,33,
bare,5.194,1.804,31,
barely,3.0,1.414,35,
barge,4.156,2.002,32,
barge (boat),3.629,1.987,35,
barge (push),5.061,2.309,33,
bark,4.886,2.364,35,
bark (dog),4.912,2.035,34,
bark (tree),3.606,1.757,33,
barley,2.636,1.611,33,
barn,3.324,1.843,34,
barnacle,3.75,2.136,32,
baroque,4.539,1.737,26,
barrage,4.138,2.374,29,
barrel,3.333,1.57,33,
barrier,3.882,1.843,34,
basement,3.75,1.92,32,
basket,3.257,1.679,35,
basketball,4.5,2.367,34,
bass,3.969,1.879,32,
bass (fish),3.485,1.956,33,
bass (guitar),5.353,2.312,34,
bassoon,4.138,2.012,29,
bastard,6.031,2.099,32,
bastards,5.031,2.687,32,
bat,4.939,2.117,33,
bat (animal),3.857,2.332,35,
bat (club),4.0,2.0,33,
bath,4.807,2.264,31,
bathroom,3.546,2.046,33,
battered,5.031,2.468,32,
battery,3.818,2.167,33,
battle,5.576,2.45,33,
bayonet,4.581,2.393,31,
bazooka,5.548,2.381,31,
beach,6.167,2.131,30,
bead,3.758,1.939,33,
beagle,3.875,2.395,32,
beak,3.029,1.765,35,
beaker,3.182,1.66,33,
bean,3.529,1.736,34,
bear,5.394,2.187,66,
beard,4.5,2.463,66,
beast,6.209,1.959,67,
beat,4.97,2.263,33,
beat (hit),4.824,2.229,34,
beat (mix),4.546,2.571,33,
beat (rhythm),6.6,2.003,35,
beaten,4.758,2.31,33,
beautician,4.182,2.194,33,
beautiful,7.029,1.689,34,
beauty,6.781,1.268,32,
beaver,4.697,1.867,33,
become,5.323,1.821,31,
bed,5.242,2.523,33,
bee,4.727,2.247,33,
beef,4.849,1.828,33,
beehive,5.265,2.005,34,
beer,5.177,2.107,34,
beet,3.167,1.827,30,
beetle,3.265,2.048,34,
befall,3.758,1.518,33,
beg,4.2,2.315,35,
beggar,3.031,1.896,32,
begin,4.941,2.141,34,
beginning,5.469,2.061,32,
behalf,3.629,2.016,35,
behave,3.7,1.552,30,
behaviour,4.886,1.953,35,
behind,4.303,2.052,33,
beige,2.594,1.818,32,
belfry,3.867,1.784,15,
belief,5.333,2.292,33,
believe,5.667,1.972,30,
bell,4.0,2.21,34,
belly,4.594,1.835,32,
belong,5.188,1.685,32,
belt,4.516,1.701,31,
bench,2.677,1.658,34,
bend,4.088,1.976,34,
beneficial,5.971,1.671,34,
benefit,5.286,2.132,35,
bereavement,3.455,2.84,33,
berry,4.853,2.031,34,
best,6.0,2.128,34,
betray,5.206,2.506,34,
betrayal,5.333,2.889,33,
beverage,4.912,2.356,34,
beware,5.546,2.641,33,
bicycle,4.941,2.3,34,
bid,4.286,1.426,35,
bigot,4.419,2.575,31,
bike,4.829,2.118,35,
billion,6.265,2.465,34,
binder,3.212,1.552,33,
biology,5.182,2.418,33,
bird,4.862,2.255,29,
birth,5.471,2.659,34,
birthday,6.242,2.132,33,
biscuit,4.943,2.305,35,
bishop,3.065,1.703,31,
bison,3.63,2.452,27,
bit,3.265,1.836,34,
bit (bite),4.0,2.352,34,
bit (horse bridal),2.828,1.858,29,
bit (small amount),2.824,1.562,34,
bitch,6.727,2.526,33,
bitchy,5.813,2.789,32,
bitter,4.794,2.18,34,
bizarre,6.156,1.543,32,
black,3.657,2.083,35,
blackmail,5.091,2.551,33,
blacksmith,3.706,1.654,34,
blade,5.625,2.132,32,
blame,4.343,2.151,35,
bland,2.333,1.47,33,
blank,3.229,1.914,35,
blasphemy,5.152,2.776,33,
blaze,6.857,1.884,35,
blazes,6.467,1.231,30,
bleak,2.882,2.139,34,
blend,4.121,1.788,33,
blender,4.258,1.796,31,
bless,4.065,2.031,31,
blessed,5.455,2.324,33,
blessing,5.057,2.495,35,
blessings,4.727,2.287,33,
blimp,3.9,2.006,30,
blind,4.147,1.957,34,
bliss,6.455,2.451,33,
blister,3.235,2.157,34,
block,3.303,1.883,33,
bloke,4.771,2.099,35,
blond,5.061,1.774,33,
blonde,5.242,2.257,33,
blood,5.406,1.966,32,
bloody,5.4,2.258,35,
bloom,6.156,1.77,32,
blossom,5.943,2.19,35,
blouse,4.094,2.052,32,
blow,4.706,2.23,34,
blow (hit),5.438,2.221,32,
blow (wind),4.543,2.272,35,
blubber,3.667,2.238,33,
blubber (cry),3.853,2.074,34,
blubber (fat),3.265,1.99,34,
blue,4.912,2.188,34,
blueberry,5.0,2.06,33,
bluff,4.303,1.8,33,
blunder,4.406,1.852,32,
blunt,4.147,1.817,34,
board,3.353,2.013,34,
board (enter),4.121,1.822,33,
board (executive),3.303,1.946,33,
board (wooden),2.857,1.57,35,
boarded,3.088,1.821,34,
boast,4.667,1.87,33,
boastful,4.061,2.282,33,
boat,4.642,2.231,67,
body,5.212,2.345,33,
boil,4.647,2.221,34,
boiler,3.424,1.688,33,
bold,5.594,2.134,32,
bollocks,5.0,2.461,35,
bomb,6.697,2.668,33,
bomber,5.452,2.849,31,
bond,5.229,1.853,35,
bondage,5.909,2.598,33,
bonds,4.394,2.201,33,
bonds (money),4.273,2.465,33,
bonds (restraints),5.743,2.297,35,
bone,3.875,1.949,32,
bones,4.647,1.797,34,
bongo,5.147,2.031,34,
bonnet,3.129,2.06,31,
bonus,5.543,2.522,35,
book,5.156,2.002,32,
book (read),4.781,2.232,32,
book (reserve),3.714,1.921,35,
bookcase,4.094,2.39,32,
boom,6.265,2.604,34,
boost,5.588,2.144,34,
boot,4.484,1.932,31,
boot (car),3.118,1.676,34,
boot (evict),4.294,2.358,34,
boot (shoe),3.618,2.364,34,
bored,2.469,1.639,32,
boredom,2.457,2.019,35,
boring,2.2,1.327,35,
born,5.161,2.049,31,
borrow,3.061,1.434,33,
bosom,5.559,2.061,34,
boss,3.909,2.417,33,
botanist,3.654,1.98,26,
botany,3.345,2.039,29,
bother,3.543,1.947,35,
bottle,4.0,1.884,31,
bottom,4.156,2.293,32,
bought,4.824,2.149,34,
boulder,3.152,1.672,33,
bounce,5.697,1.867,33,
bouncy,6.314,2.011,35,
bound,4.647,1.969,34,
bouquet,5.588,1.784,34,
bout,3.667,1.972,30,
bow,4.125,1.98,32,
bow (bend),3.353,1.764,34,
bow (ribbon),4.257,2.156,35,
bow (ship),3.438,1.968,32,
bow (weapon),4.971,2.618,34,
bowel,3.0,1.837,32,
bowl,3.0,2.27,33,
box,3.258,1.813,31,
box (container),2.618,1.476,34,
box (sport),4.212,2.532,33,
boxer,5.594,2.357,32,
boxer (dog),4.147,2.303,34,
boxer (fighter),5.229,2.63,35,
boxing,4.606,2.256,33,
boy,4.294,2.136,34,
boycott,5.677,2.097,34,
bra,6.088,2.293,34,
bracelet,5.147,1.987,34,
bracket,2.938,1.499,32,
brain,5.936,1.9,31,
brainy,5.968,2.04,31,
brake,4.086,1.873,35,
brand,4.219,2.103,32,
brass,3.968,1.448,31,
brasserie,4.667,2.482,33,
brassiere,5.412,2.045,34,
brave,6.529,2.145,34,
bravery,7.063,1.519,32,
brazen,4.448,2.283,29,
breach,4.697,2.081,33,
bread,4.258,2.0,31,
break,4.909,2.314,33,
break (destroy),5.912,2.106,34,
break (luck),6.032,1.534,31,
break (rest),4.588,2.224,34,
breakfast,5.029,2.479,34,
breast,6.294,1.758,34,
breasts,5.941,2.4,34,
breeze,5.088,1.931,34,
brew,4.303,2.181,33,
brewer,3.906,2.141,32,
bribe,5.143,2.086,35,
bridal,5.364,2.422,33,
bridal (horse),3.546,2.35,33,
bridal (marriage),5.667,2.395,33,
bride,6.0,2.196,34,
bridegroom,5.0,2.214,31,
bridesmaid,4.571,2.37,35,
bridesmaids,5.294,2.371,34,
bridge,3.636,1.92,33,
bridge (card game),2.765,1.895,34,
bridge (structure),3.529,2.199,34,
brief,3.235,1.681,34,
bright,6.324,1.64,34,
bright (light),5.455,1.924,33,
bright (smart),6.771,1.742,35,
brilliant,7.394,1.594,33,
brilliant (great),7.212,1.572,33,
brilliant (intelligent),7.235,1.554,34,
brilliant (luminous),6.829,2.384,35,
brink,4.807,1.839,31,
brisk,5.344,2.159,32,
broccoli,4.219,2.103,32,
broken,4.324,1.905,34,
bronze,4.5,2.09,34,
broom,3.091,1.676,33,
brother,4.441,2.225,34,
brow,3.697,1.867,33,
brown,2.719,1.718,32,
brunch,5.0,2.114,34,
brunette,5.529,2.342,34,
brush,4.129,1.641,31,
brushed,4.161,1.78,31,
brutal,5.543,2.156,35,
brute,4.735,2.253,34,
bubble,4.912,2.133,34,
bubbly,5.514,2.005,35,
buffalo,4.118,2.336,34,
bugle,2.92,1.742,25,
build,4.714,1.906,35,
builder,3.813,1.55,32,
building,2.969,1.879,32,
bulb,3.219,1.916,32,
bulb (light),3.765,1.956,34,
bulb (plant),2.788,1.719,33,
bulge,4.333,2.17,33,
bulk,4.235,1.848,34,
bull,4.8,2.328,35,
bulldozer,4.147,2.303,34,
bullet,5.647,2.056,34,
bullish,4.115,2.225,26,
bully,4.514,2.579,35,
bundle,3.943,1.492,35,
bungalow,3.091,2.109,33,
bunk,3.6,1.839,35,
bunk (bed),3.543,2.075,35,
bunk (truant),4.767,1.961,30,
bunny,4.758,2.23,33,
buoy,3.767,1.978,30,
burden,4.206,1.937,34,
burger,5.212,2.24,33,
burglar,5.438,2.164,32,
burglary,5.781,2.342,32,
burgle,5.118,2.41,34,
burial,4.091,2.391,33,
burn,4.818,2.443,33,
burner,4.441,1.988,34,
burnt,5.194,2.176,31,
burst,5.938,1.694,32,
bury,3.882,2.069,34,
bus,3.177,2.065,34,
business,3.969,2.143,32,
businessman,3.382,2.115,34,
bust,5.441,1.913,34,
bust (break),4.516,2.062,31,
bust (breasts),6.2,2.081,35,
bust (sculpture),4.484,2.046,31,
busy,4.382,2.301,34,
busybody,4.452,2.153,31,
butcher,4.143,2.27,35,
butler,3.781,1.709,32,
butt,5.467,1.821,30,
butter,4.323,2.085,31,
butterfly,5.774,2.31,31,
button,3.677,2.219,34,
buy,5.706,2.136,34,
buzzard,4.414,2.312,29,
cabin,4.177,1.653,34,
cabinet,3.147,1.611,34,
cabinet (closet),3.194,1.786,31,
cabinet (council),3.267,1.896,30,
cacti,4.371,1.987,35,
cactus,4.457,2.182,35,
cafe,4.515,1.579,33,
cake,5.941,2.413,34,
cakes,6.333,2.142,33,
calcium,4.086,2.26,35,
calculus,2.879,1.966,33,
calendar,3.516,1.682,31,
calf,3.886,1.997,35,
calf (cow),3.515,1.971,33,
calf (muscle),3.765,1.848,34,
call,4.794,2.097,34,
call (shout),5.235,1.941,34,
call (telephone),4.588,2.302,34,
call (visit),4.546,1.986,33,
calm,3.743,2.061,35,
camel,4.469,1.952,32,
camera,4.677,2.398,34,
camouflage,4.657,2.254,35,
camp,4.294,1.948,34,
camp (effeminate),4.094,2.127,32,
camp (tents),3.581,1.996,31,
camper,3.818,2.066,33,
campus,4.121,1.822,33,
canal,2.857,1.552,35,
cancer,4.281,2.54,32,
candidate,4.452,2.061,31,
candle,4.903,1.784,31,
candy,5.714,2.275,35,
candyfloss,4.969,2.404,32,
cane,4.031,2.172,32,
cane (beat),4.576,2.27,33,
cane (stick),4.677,2.206,34,
cane (sugar),4.177,2.443,34,
cannon,5.5,2.136,32,
canoe,3.886,2.188,35,
canyon,4.625,2.204,32,
cap,3.286,1.891,35,
cap (hat),3.686,1.801,35,
cap (limit),3.273,1.814,33,
capable,5.057,2.056,35,
capacity,4.143,2.127,35,
cape,4.364,2.101,33,
captivate,6.97,1.507,33,
captivating,7.484,1.215,31,
captive,4.968,2.133,31,
capture,5.485,2.488,33,
car,4.914,2.247,35,
caravan,3.455,1.653,33,
carbohydrate,4.382,1.91,34,
carbon,3.853,2.074,34,
carcass,4.303,2.564,33,
card,3.645,1.841,31,
care,5.294,1.963,34,
career,5.4,2.114,35,
careful,4.152,1.635,33,
caress,6.563,1.836,32,
carnival,6.6,2.045,35,
carol,3.697,1.899,33,
carp,2.607,1.858,28,
carpenter,3.333,1.949,33,
carpet,3.529,1.819,34,
carriage,4.182,2.066,33,
carrot,3.618,1.925,34,
carry,3.563,1.694,32,
carve,4.059,1.97,34,
case,3.179,1.629,67,
case (container),2.727,1.763,33,
case (instance),3.5,1.62,32,
case (legal),3.735,1.915,34,
cash,5.971,2.261,35,
cashier,3.242,1.634,33,
casino,5.441,1.648,34,
cast,4.121,1.61,33,
cast (actors),5.412,1.751,34,
cast (plaster bandage),3.514,1.645,35,
cast (throw),4.182,2.066,33,
castle,5.875,2.027,32,
casual,3.686,1.737,35,
casualty,4.152,2.162,33,
cat,3.97,2.646,33,
catapult,5.581,1.964,31,
catastrophe,6.088,3.052,34,
catch,5.375,2.088,32,
catch (a ball),5.257,2.247,35,
catch (drawback),4.156,1.97,32,
catch (restraint),4.941,1.798,34,
catch (romantic),6.412,1.734,34,
caterpillar,3.563,1.638,32,
cathedral,4.029,2.382,34,
cattle,3.242,1.634,33,
caught,5.0,1.757,35,
cauliflower,3.088,2.442,34,
caution,5.4,2.428,35,
cautious,4.152,1.794,33,
cave,4.235,2.377,34,
caviar,3.515,2.148,33,
cavity,3.059,1.798,34,
cease,4.125,2.058,32,
ceiling,2.849,1.925,33,
celebrate,7.313,1.379,32,
celebration,7.4,1.589,35,
celebrity,5.441,2.278,34,
celery,3.182,2.181,33,
cell,3.971,1.992,34,
cell (biological),3.6,2.003,35,
cell (jail),3.438,2.061,32,
cellar,3.303,1.8,33,
cello,3.688,2.171,32,
cells,4.452,1.864,31,
cement,2.882,1.659,34,
cemetery,3.914,2.359,35,
cervix,4.5,2.424,32,
chain,4.629,2.281,35,
chair,3.265,2.253,34,
chair (head),3.943,1.788,35,
chair (seat),2.629,1.475,35,
chalice,5.0,2.129,30,
chalk,3.613,1.58,31,
chameleon,5.406,2.276,32,
champion,7.235,1.554,34,
chance,5.824,2.079,34,
chandelier,5.031,1.976,32,
change,4.912,2.188,34,
change (coins),4.606,1.969,33,
change (transform),5.829,1.844,35,
chaos,6.441,1.988,34,
chaotic,7.177,2.079,34,
chapel,3.879,2.434,33,
charge,4.4,2.219,35,
charge (card),3.531,2.076,32,
charge (dependent),3.5,2.062,30,
charge (electric),5.909,2.221,33,
charge (price),3.743,1.991,35,
charge (rush),5.936,2.154,31,
charity,4.314,1.997,35,
charlatan,4.714,2.476,28,
charm,5.758,2.323,33,
charm (lucky),6.412,1.437,34,
charm (social allure),6.206,2.471,34,
charming,6.941,1.474,34,
chasm,5.72,2.108,25,
chauffeur,4.118,2.069,34,
cheap,5.0,1.954,33,
check,3.546,1.811,33,
cheek,4.563,1.638,32,
cheer,7.059,1.454,34,
cheer (happiness),7.543,1.61,35,
cheer (support),7.424,1.652,33,
cheerful,6.171,1.558,35,
cheers,5.697,2.289,33,
cheese,5.258,2.016,31,
cheetah,5.625,1.746,32,
chef,4.677,1.905,34,
chemist,3.571,1.99,35,
chemistry,5.194,2.375,31,
chemistry (rapport),5.688,2.391,32,
chemistry (science),4.794,2.411,34,
cheque,4.75,2.236,32,
cherry,5.486,2.048,35,
chess,3.758,2.016,33,
chest,5.677,1.532,31,
chest (cabinet),3.086,1.746,35,
chest (torso),5.529,2.304,34,
chestnut,3.529,2.291,34,
chew,3.906,2.112,32,
chewy,4.469,1.479,32,
chief,4.829,2.348,35,
chihuahua,3.969,2.456,32,
child,4.226,2.09,31,
children,4.968,1.975,31,
chime,4.788,1.996,33,
chimpanzee,5.871,2.352,31,
chin,3.182,1.641,33,
chip,4.094,1.958,32,
chipmunk,4.059,2.413,34,
chips,5.0,2.324,30,
chisel,3.563,2.091,32,
chocolate,7.0,1.69,35,
choir,4.636,1.982,33,
choke,6.0,2.236,32,
choked,5.471,2.291,34,
choose,4.882,2.04,34,
choral,4.138,1.978,29,
chord,4.906,2.227,32,
chose,4.576,1.955,33,
Christmas,7.516,2.014,31,
chubby,4.029,1.934,35,
chunk,3.914,1.977,35,
church,3.129,2.044,31,
chute,4.781,2.446,32,
cigar,5.031,1.63,32,
cigarette,4.969,2.43,32,
cinema,5.571,2.074,35,
circle,4.2,1.887,30,
circuit,3.529,1.736,34,
circular,3.727,1.863,33,
circulate,3.941,1.909,34,
circulation,4.629,1.774,35,
circumstances,4.5,1.714,32,
circus,6.273,1.911,33,
citation,3.455,1.971,33,
cite,3.258,1.544,31,
city,6.161,1.851,31,
civilian,4.0,1.518,33,
civilization,5.0,2.029,34,
civilized,4.121,1.701,33,
clam,3.143,1.823,35,
clan,4.5,2.047,34,
clarinet,4.143,2.631,35,
class,4.121,2.129,33,
class (school),3.559,2.291,34,
class (status),3.677,2.161,31,
classical,4.971,1.902,34,
classify,3.688,2.083,32,
clause,2.971,1.839,34,
claw,4.75,1.984,32,
claws,6.031,1.551,32,
claymore,4.476,2.5,21,
clean,5.147,2.074,34,
cleaner,4.0,2.136,32,
cleaner (maid),3.471,1.989,34,
cleaner (more clean),4.829,2.261,35,
clear,4.667,2.07,33,
clergy,2.844,1.787,32,
clever,5.765,1.75,34,
click,4.059,1.846,34,
client,4.063,1.784,32,
cliff,4.8,2.315,35,
climate,4.969,2.201,32,
climax,7.455,2.189,33,
climb,4.714,2.146,35,
climber,4.618,2.485,34,
cling,4.242,1.843,33,
clingy,4.125,2.26,32,
cloak,4.182,2.236,33,
clock,4.031,1.879,32,
clone,5.129,2.028,31,
close,4.133,1.708,30,
close (near),4.531,2.277,32,
